,sql_id,nl_query,sql,GT_sql,zhengn,record_id_y,error_classification_y
169,1236,Find the department name and room of the course INTRODUCTION TO COMPUTER SCIENCE.,"SELECT Department.DName, Department.Room FROM Course JOIN Department ON Department.DNO = Course.DNO WHERE Course.CName = ""COMPUTER SCIENCE""","SELECT T2.Dname ,  T2.Room FROM COURSE AS T1 JOIN DEPARTMENT AS T2 ON T1.DNO  =  T2.DNO WHERE T1.CName  =  ""INTRODUCTION TO COMPUTER SCIENCE""",zhengning,f51124fe-2813-4bf8-ada5-86bf0d879704,
170,1164,What is the last date that a staff member left a project?,SELECT MAX(Project_Staff.date_from) FROM Project_Staff,SELECT date_to FROM Project_Staff ORDER BY date_to DESC LIMIT 1,zhengning,6711a463-eddb-4bca-bdf7-1c41ae816655,"D1, L4, KA1b"
171,384,What information do you have on colleges sorted by increasing enrollment numbers?,SELECT * FROM College ORDER BY College.enr DESC,SELECT * FROM College ORDER BY enr,zhengning,dae44b5a-0441-4a77-802a-f41c7c48d2ed,"L4, K2, KA1b"
172,1372,How many dorms are there and what is the total capacity for each gender?,"SELECT SUM(Dorm.student_capacity), Dorm.gender FROM Dorm GROUP BY Dorm.gender","SELECT count(*) ,  sum(student_capacity) ,  gender FROM dorm GROUP BY gender",zhengning,8c8be64b-06a1-49f3-a02b-9f022a7d4194,"K2, BL3"
173,469,What are the advisors,SELECT DISTINCT Student.Advisor FROM Student,SELECT advisor FROM Student GROUP BY advisor HAVING count(*)  >=  2,zhengning,4639bcc1-9fd9-4d96-84f5-f06f5fcdb670,"A2a, BL3, AN2"
174,636,"Find all the catalog publishers whose name contains ""Murray""","SELECT Catalogs.catalog_publisher FROM Catalogs WHERE Catalogs.catalog_name LIKE ""% Murray %""","SELECT distinct(catalog_publisher) FROM catalogs WHERE catalog_publisher LIKE ""%Murray%""",zhengning,915edfbe-5eed-4899-add3-75f861f3ed8a,"A1b, A2a, BF4, AN2"
175,1035,What is the name of the song that was released most recently?,SELECT song.song_name FROM song ORDER BY song.releasedate DESC LIMIT 1,"SELECT song_name ,  releasedate FROM song ORDER BY releasedate DESC LIMIT 1",zhengning,64ee73db-1d57-4b50-a42d-7ad8f7460b22,"A1b, BF4, BL3"
176,673,"What are the names and ids of the different albums, and how many tracks are on each?","SELECT Album.AlbumId, Track.AlbumId, COUNT(*) FROM Album JOIN Track ON Album.AlbumId = Track.AlbumId GROUP BY Album.AlbumId","SELECT T1.Title ,  T2.AlbumID ,  COUNT(*) FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId GROUP BY T2.AlbumID",zhengning,0cd3aa48-448c-45c5-97e9-d3b794dfd071,BL2
177,278,Find each student's first name.,SELECT Student.Fname FROM Student,SELECT DISTINCT fname FROM student,zhengning,8304ba0c-76a6-477a-8459-158bba0a041d,"A1b, BL3, BL2"
178,929,Show the lieutenant governor and comptroller from the democratic party.,"SELECT party.Lieutenant_Governor, party.Comptroller FROM party WHERE party.Party = ""democratic""","SELECT Lieutenant_Governor ,  Comptroller FROM party WHERE Party  =  ""Democratic""",zhengning,2cb30ef2-dd9c-431d-85c9-ad1a9a5ef4df,"A1b, D1a"
179,1082,How many patients do each physician take care of? List their names and number of patients they take care of.,"SELECT Physician.Name, COUNT(*) FROM Physician JOIN Prescribes ON Physician.EmployeeID = Prescribes.Physician GROUP BY Prescribes.Physician","SELECT T1.name ,  count(*) FROM physician AS T1 JOIN patient AS T2 ON T1.employeeid  =  T2.PCP GROUP BY T1.employeeid",zhengning,f4581f19-c65e-46c5-a001-3327cff7024d,
180,1294,What is the state and enrollment of the colleges where have any students who got accepted in the tryout decision.,"SELECT College.state, College.enr FROM College JOIN Tryout ON College.cName = Tryout.cName WHERE Tryout.decision = ""tryout""","SELECT DISTINCT T1.state ,  T1.enr FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.decision  =  'yes'",zhengning,f68036cd-09c6-4eb4-9efd-76c3fc2ee433,"A1b, D1, D1a"
181,110,What is the id of the product that is booked for 3 times?,SELECT Products_Booked.product_id FROM Products_Booked GROUP BY Products_Booked.product_id HAVING COUNT(*) >= 3,SELECT product_id FROM products_booked GROUP BY product_id HAVING count(*)  =  3,zhengning,1978c07b-930f-4b37-b040-11db32bbe7ff,"A1b, D1, F1"
182,700,List the names and the locations that the enzymes can make an effect.,"SELECT enzyme.name, enzyme.Location FROM enzyme JOIN medicine_enzyme_interaction ON enzyme.id = medicine_enzyme_interaction.enzyme_id","SELECT name ,  LOCATION FROM enzyme",zhengning,c3f5632b-229c-416a-a0c0-4b49341ca992,"E1, F1"
183,681,"Count the number of customers that have an email containing ""gmail.com"".","SELECT COUNT(*) FROM Customer WHERE Customer.Email LIKE ""% gmail.com %""","SELECT COUNT(*) FROM CUSTOMER WHERE Email LIKE ""%gmail.com%""",zhengning,303157f0-0c2f-43e0-bd81-6fabf604562e,"D1, E1"
184,1371,Find the number of dorms and total capacity for each gender.,"SELECT COUNT(*), Dorm.gender FROM Dorm GROUP BY Dorm.gender","SELECT count(*) ,  sum(student_capacity) ,  gender FROM dorm GROUP BY gender",zhengning,be99f1b0-a09c-4e35-8426-55ac1cd3f339,"L5, D1"
185,795,Show the account id and name with at least 4 transactions.,"SELECT Financial_Transactions.account_id, COUNT(*) FROM Financial_Transactions GROUP BY Financial_Transactions.account_id HAVING COUNT(*) >= 4","SELECT T1.account_id ,  T2.account_name FROM Financial_transactions AS T1 JOIN Accounts AS T2 ON T1.account_id  =  T2.account_id GROUP BY T1.account_id HAVING count(*)  >=  4",zhengning,3789d56e-9868-4296-b458-94c21a06ffcc,"L5, BL1, L4, CE2"
186,938,"Which county do the delegates on ""Appropriations"" committee belong to? Give me the county names.","SELECT county.County_name FROM election JOIN county ON election.Delegate = county.County_Id WHERE election.Committee = ""Appropriations""","SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T2.Committee  =  ""Appropriations""",zhengning,926a9b5b-dfd8-4951-9911-2d3103d7b1a9,"BL1, L4, BE5, CE2"
187,1289,What are the names of all students who successfully tried out for the position of striker?,"SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""striker""",SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes' AND T2.pPos  =  'striker',zhengning,063e9445-e83a-4e87-a569-e5c835926a43,"BL1, CE2, F4"
188,830,"How many donors have endowment for school named ""Glenn""?","SELECT COUNT(*) FROM endowment JOIN School ON endowment.School_id = School.School_id WHERE School.School_name = ""Glenn""","SELECT count(DISTINCT T1.donator_name) FROM endowment AS T1 JOIN school AS T2 ON T1.school_id  =  T2.school_id WHERE T2.school_name  =  ""Glenn""",zhengning,fbdfef04-3ad9-416e-8c6c-877c2691e33f,"A1b, F4"
189,905,"Please list support, consider, and oppose rates for each candidate in ascending order by unsure rate.","SELECT candidate.Support_rate, candidate.Oppose_rate FROM candidate ORDER BY candidate.Unsure_rate ASC","SELECT Support_rate ,  Consider_rate ,  Oppose_rate FROM candidate ORDER BY unsure_rate",zhengning,dcd4d7c6-523a-4884-aca4-9004483b57a2,"A1b, BL1, K2, BL3"
190,1384,"What are all the different product names, and how many complains has each received?","SELECT Products.product_name, COUNT(*) FROM Complaints JOIN Products ON Complaints.product_id = Products.product_id GROUP BY Complaints.product_id","SELECT t1.product_name ,  count(*) FROM products AS t1 JOIN complaints AS t2 ON t1.product_id  =  t2.product_id GROUP BY t1.product_name",zhengning,653e20a1-2bc6-45c4-8cd4-a51c5702b176,"CL1, BN1, K2, BL3"
191,1248,What are the maximum and minimum number of transit passengers of all aiports.,"SELECT MAX(airport.Transit_Passengers), MIN(airport.Transit_Passengers) FROM airport WHERE airport.Airport_ID = ""VALUE""","SELECT max(Transit_Passengers) ,  min(Transit_Passengers) FROM airport",zhengning,3e6f754c-8f15-4ad2-9864-9a7ca4d2fd46,"CL1, F3, BN1"
192,250,How many companies are headquartered in the US?,"SELECT COUNT(*) FROM company WHERE company.Headquarters = ""VALUE""",SELECT count(*) FROM company WHERE Headquarters  =  'USA',zhengning,721ff332-2a2d-473f-a93c-1f18ccb7ba60,"D1, F3"
193,242,How many Bangladeshi artists are listed?,"SELECT COUNT(*) FROM artist WHERE artist.country = ""Bangladeshi""","SELECT count(*) FROM artist WHERE country  =  ""Bangladesh""",zhengning,95a11a2d-1f98-4447-a46d-89d005d5ff5e,
194,519,How many budget types do we have?,SELECT COUNT(DISTINCT Ref_Budget_Codes.Budget_Type_Code) FROM Ref_Budget_Codes,SELECT count(*) FROM Ref_budget_codes,zhengning,2411b8dc-0a08-4d04-938b-a74fcb5e6a13,"BL1, D1, A2a"
195,1401,Show last names for all student who are on scholarship.,SELECT Student.LName FROM Student,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y',zhengning,f313ba0b-8abb-4446-ace9-779157ef26e8,"BL1, CE2, A2a, F4"
196,705,What are the names and trade names of the medcines that are FDA approved?,"SELECT medicine.name, medicine.Trade_Name FROM medicine WHERE medicine.FDA_approved = ""VALUE""","SELECT name ,  trade_name FROM medicine WHERE FDA_approved  =  'Yes'",zhengning,4db9ddd4-1a81-4904-aecb-863554618b4a,"D1, F4, CE2"
197,476,How many games are played for all students?,SELECT COUNT(*) FROM Plays_Games,SELECT sum(gamesplayed) FROM Sportsinfo,zhengning,b6cf1c86-c7a2-48da-94c8-d31429a1d3ae,"CL1, D1, L4"
198,487,List all the types of forms.,SELECT Forms.form_type_code FROM Forms,SELECT DISTINCT form_type_code FROM forms,zhengning,61d1bff2-ce93-4028-a788-d247c5330cc0,"A1b, CL1, L4"
199,833,How many budgets are above 3000 in year 2001 or before?,SELECT SUM(budget.Budgeted) FROM budget WHERE budget.Year > 3000 OR budget.Year < 2001,SELECT count(*) FROM budget WHERE budgeted  >  3000 AND YEAR  <=  2001,zhengning,050982d0-ed1b-4931-a19b-1b12c15f4457,"A1b, F1, L4, F2"
200,88,Show all product sizes.,SELECT Products.product_size FROM Products,SELECT DISTINCT product_size FROM Products,zhengning,00bf5f01-e90e-483d-ba09-c76136ed3828,"A1b, L4, F1, F2"
201,763,"Find the names of customers whose name contains ""Diana"".","SELECT Customers.Customer_ID FROM Customers WHERE Customers.Customer_Details LIKE ""% Diana %""","SELECT customer_details FROM customers WHERE customer_details LIKE ""%Diana%""",zhengning,0ab63d38-9fa8-4244-8c87-13f463a68fc8,"A1b, BL1"
202,1364,What is the student capacity and type of gender for the dorm whose name as the phrase Donor in it?,"SELECT Dorm.student_capacity, Dorm.gender FROM Dorm JOIN Student ON Student.StuID = Dorm.dormid WHERE Dorm.dorm_name LIKE ""% Donor %""","SELECT student_capacity ,  gender FROM dorm WHERE dorm_name LIKE '%Donor%'",zhengning,3e943f90-80fc-4cf2-a8b8-e0581e4bbfe9,"BL1, E1"
203,736,Find the number of universities that have over a 20000 enrollment size for each affiliation type.,"SELECT COUNT(*), university.Affiliation FROM university GROUP BY university.Affiliation HAVING SUM(university.Enrollment) > 20000","SELECT count(*) ,  affiliation FROM university WHERE enrollment  >  20000 GROUP BY affiliation",zhengning,cc4a05f3-dab7-45ac-b58b-719761540bcd,"E1, nan"
204,799,Show invoice dates and order id and details for all invoices.,"SELECT Invoices.invoice_date, Invoices.order_id FROM Invoices","SELECT T1.invoice_date ,  T1.order_id ,  T2.order_details FROM Invoices AS T1 JOIN Orders AS T2 ON T1.order_id  =  T2.order_id",zhengning,010c0a84-72e5-4ff3-b0c9-13541767ad7c,"CE2, BL3, nan"
205,1131,What are the low and high estimates of film markets?,"SELECT MIN(film_market_estimation.Low_Estimate), MIN(film_market_estimation.High_Estimate) FROM film_market_estimation","SELECT Low_Estimate ,  High_Estimate FROM film_market_estimation",zhengning,7dfb6bd7-c7b1-4593-bb36-11579b1015a9,"CE2, L4, BL3"
206,1347,What are the total purchases for members rated at level 6?,SELECT SUM(purchase.Total_pounds) FROM purchase JOIN member ON purchase.Member_ID = member.Member_ID WHERE member.Level = 6,SELECT count(*) FROM purchase AS T1 JOIN member AS T2 ON T1.member_id  =  T2.member_id WHERE T2.level  =  6,zhengning,381ef8d6-826a-48dc-b434-a7fc237e4104,
207,459,What type of game is Call of Destiny?,"SELECT Video_Games.GType FROM Video_Games WHERE Video_Games.GName = ""Call Destiny""","SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny""",zhengning,16d05db0-5753-4cc7-926c-bd412739610d,"D1c, L4"
208,633,Which head's name has the substring 'Ha'? List the id and name.,"SELECT head.head_ID, head.name FROM head WHERE head.name LIKE ""% Ha %""","SELECT head_id ,  name FROM head WHERE name LIKE '%Ha%'",zhengning,269f774f-1ebe-4249-943d-d043ce12ac7b,"D1c, D1"
209,902,Return the top 3 greatest support rates.,"SELECT ""candidate"" FROM candidate ORDER BY candidate.Support_rate DESC LIMIT 3",SELECT support_rate FROM candidate ORDER BY support_rate DESC LIMIT 3,zhengning,1c05df02-3717-4247-bde0-a5d619cbe60f,"BL1, D1"
210,621,"What is the air date of TV series with Episode ""A Love of a Lifetime""?","SELECT TV_series.Air_Date FROM TV_series WHERE TV_series.Episode = ""A Love of A Lifetime""","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",zhengning,d7fd49ee-c9ce-4512-b40b-06a5ee003aab,"BL1, D1a"
211,696,Please show the employee last names that serves no more than 20 customers.,SELECT Employee.LastName FROM Employee GROUP BY Employee.LastName HAVING COUNT(*) > 20,SELECT T1.LastName FROM CUSTOMER AS T1 JOIN EMPLOYEE AS T2 ON T1.SupportRepId  =  T2.EmployeeId GROUP BY T1.SupportRepId HAVING COUNT(*)  <=  20,zhengning,5c5369a3-9ec4-47bb-a0bf-2deb582bc35a,"CE2, F1, D1a"
212,191,What is the total number of customers across banks?,SELECT COUNT(*) FROM bank,SELECT sum(no_of_customers) FROM bank,zhengning,878cf390-d4f3-4028-9926-7cd5457f351b,"CE2, L4, F1"
213,4,How many acting statuses are there?,SELECT COUNT(*) FROM management,SELECT count(DISTINCT temporary_acting) FROM management,zhengning,ca90d37f-c877-450e-bc27-a20a52161022,
214,37,How many kinds of enzymes are there?,SELECT COUNT(DISTINCT medicine_enzyme_interaction.interaction_type) FROM medicine_enzyme_interaction,SELECT count(*) FROM enzyme,zhengning,aead8851-9329-4e73-b7b8-462b4b8c28a4,"CL1, K2, A2a"
215,41,What is the maximum Online Mendelian Inheritance in Man (OMIM) value of the enzymes?,SELECT MAX(enzyme.OMIM) FROM enzyme WHERE enzyme.Chromosome = OMIM,SELECT max(OMIM) FROM enzyme,zhengning,78659bf0-d9fc-4a72-9d93-2343be99f879,"F3, CL1"
216,123,What are all role codes?,SELECT Employees.role_code FROM Employees,SELECT role_code FROM ROLES;,zhengning,c941d7a9-e991-44f5-99ca-5f76f1a5b03a,"CL1, BL1"
217,190,How many customers are there?,SELECT COUNT(*) FROM customer,SELECT sum(no_of_customers) FROM bank,zhengning,81d41027-9dbe-467e-80d3-a505faa0e960,"CL1, L4, L5"
218,209,What are the names of the different banks that have provided loans?,SELECT DISTINCT customer.cust_name FROM bank JOIN loan ON bank.branch_ID = loan.cust_ID JOIN customer ON bank.branch_ID = customer.branch_ID,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id  =  T2.branch_id,zhengning,7ab28cd4-53e5-4c3e-945b-b32a736f36e2,"CL1, BL1, E1, BE5"
219,230,What are the positions of players whose average number of points scored by that position is larger than 20?,SELECT player.Position FROM player GROUP BY player.Position HAVING AVG(player.Points) > 20,SELECT POSITION FROM player GROUP BY name HAVING avg(Points)  >=  20,zhengning,491fed20-e4f0-44ef-aa25-38e7bc908d98,"CF5, F1"
220,232,What are the types of competition that have most 5 competitions for that type?,SELECT competition.Competition_type FROM competition GROUP BY competition.Competition_type HAVING COUNT(*) > 5 ORDER BY COUNT(*) DESC LIMIT 5,SELECT Competition_type FROM competition GROUP BY Competition_type HAVING COUNT(*)  <=  5,zhengning,01f8953d-f472-49e8-9800-853d667fe9f6,"BL1, nan"
221,237,Find the names of all English songs.,"SELECT song.song_name FROM song WHERE song.languages = ""English""","SELECT song_name FROM song WHERE languages  =  ""english""",zhengning,70e7218d-2b29-48cf-970c-156955f39352,"nan, D1a"
222,277,What are the first names of all the students?,SELECT Student.Fname FROM Student,SELECT DISTINCT fname FROM student,zhengning,4cece575-775a-44fb-a489-0086f0692df2,"F3, A2a"
223,295,What is the complete description of the researcher role.,"SELECT SUM(Staff_Roles.role_description) FROM Staff_Roles WHERE Staff_Roles.role_code = ""researcher""",SELECT role_description FROM Staff_Roles WHERE role_code  =  'researcher',zhengning,e255a008-28dd-465c-9f92-fc954a6eda0a,"L5, D1"
224,303,What are the descriptions of all the project outcomes?,SELECT Research_Outcomes.outcome_description FROM Research_Outcomes,SELECT T1.outcome_description FROM Research_outcomes AS T1 JOIN Project_outcomes AS T2 ON T1.outcome_code  =  T2.outcome_code,zhengning,18cd6d13-a0ec-4a34-8d01-2987fdf09ced,"D1c, CE2"
225,306,How many females are in the network?,"SELECT COUNT(*) FROM Person WHERE Person.gender = ""VALUE""",SELECT count(*) FROM Person WHERE gender  =  'female',zhengning,401100f6-b90b-4604-bdff-3bef887c54f0,"D1, BL3"
226,330,What are the names of courses with 1 credit?,SELECT Course.CName FROM Course WHERE Course.CID = 1,SELECT CName FROM COURSE WHERE Credits  =  1,zhengning,7a9c38ee-ef12-469a-80d7-17b75baa1242,"F4, BF4"
227,334,How many departments are in the division AS?,SELECT COUNT(DISTINCT Department.DName) FROM Department WHERE Department.Division = as,"SELECT count(*) FROM DEPARTMENT WHERE Division  =  ""AS""",zhengning,a42de6a5-a1e0-474d-a9a4-826cfbe0526a,"L5, BL1, BN1, D1a"
228,346,"What are the first names of students, ordered by age from greatest to least?",SELECT Student.Fname FROM Student ORDER BY Student.Age,SELECT Fname FROM STUDENT ORDER BY Age DESC,zhengning,3cb285f6-20ab-453e-b6fd-0d1d40c68735,K2
229,362,"How many students, on average, does each college have enrolled?","SELECT AVG(College.enr), College.cName FROM College GROUP BY College.cName",SELECT avg(enr) FROM College,zhengning,f4536046-0649-49f0-93f7-b42d189d79a3,"BE5, BL2"
230,364,How many different colleges are there?,SELECT COUNT(DISTINCT College.cName) FROM College,SELECT count(*) FROM College,zhengning,88e0106b-bed2-451a-9a26-216424f5df0a,"A1b, CE2"
231,373,What are the unique types of player positions in the tryout?,SELECT DISTINCT Tryout.pPos FROM Tryout,SELECT count(DISTINCT pPos) FROM tryout,zhengning,262f11e3-a2af-460c-99fe-85ccedd5de06,"L5, A2a, D1a"
232,430,Find the number of distinct amenities.,SELECT COUNT(DISTINCT Dorm_amenity.amenity_name) FROM Dorm_amenity,SELECT count(*) FROM dorm_amenity,zhengning,33340e35-e641-4a27-9d23-2c7b30ce66b9,"BL1, F3, KA1b, A2a"
233,431,How many diffrent dorm amenities are there?,SELECT COUNT(*) FROM Dorm,SELECT count(*) FROM dorm_amenity,zhengning,511d880f-5149-4695-9fef-887eafbf2808,"CL1, nan"
234,437,How many dorms have amenities?,SELECT COUNT(*) FROM Dorm,SELECT count(DISTINCT dormid) FROM has_amenity,zhengning,49f9d216-cd4e-48b2-a517-1123cc78ea0f,"CL1, BL1, F3"
235,470,How many sports do we have?,SELECT COUNT(*) FROM SportsInfo,SELECT count(DISTINCT sportname) FROM Sportsinfo,zhengning,82a08171-12b0-4529-af6e-c62797392853,"A1b, nan"
236,541,How many staff live in state Georgia?,"SELECT COUNT(*) FROM Staff JOIN Addresses ON Staff.staff_address_id = Addresses.address_id WHERE Addresses.state_province_county = ""Georgia""","SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";",zhengning,9bece96c-75ef-49a3-bd8a-cd21c17a3e89,"BL3, BL1"
237,544,What is the date of birth of every customer whose status code is 'Good Customer'?,"SELECT Customers.date_of_birth FROM Customers WHERE Customers.customer_status_code = ""Good customer""",SELECT date_of_birth FROM Customers WHERE customer_status_code  =  'Good Customer',zhengning,e3c74eb1-2090-4079-8597-251892161b32,"BL1, L4, F4, D1a"
238,626,What are the ids of all tv channels that have more than 2 TV channels?,SELECT TV_series.Channel FROM TV_series GROUP BY TV_series.Channel HAVING COUNT(*) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,zhengning,03d045f0-6c76-4e32-8747-1ad8d8631bc6,"A1b, BN1, CL1"
239,632,"Which department has more than 1 head at a time? List the id, name and the number of heads.","SELECT department.Department_ID, department.Name, COUNT(*) FROM department JOIN management ON department.Department_ID = management.head_ID GROUP BY management.department_ID HAVING COUNT(*) > 1","SELECT T1.department_id ,  T1.name ,  count(*) FROM management AS T2 JOIN department AS T1 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id HAVING count(*)  >  1",zhengning,2a0188cf-b770-4d9d-88c8-656edfa74ce3,"L4, CL1, BE5"
240,637,"Which catalog publishers have substring ""Murray"" in their names?","SELECT Catalogs.catalog_publisher FROM Catalogs WHERE Catalogs.catalog_name LIKE ""% Murray %""","SELECT distinct(catalog_publisher) FROM catalogs WHERE catalog_publisher LIKE ""%Murray%""",zhengning,e87306e6-16c7-4beb-847c-3c54293ed0db,"A1b, BL1"
241,650,Find the names of catalog entries with level number 8.,SELECT Catalogs.catalog_name FROM Catalogs JOIN Catalog_Contents ON Catalogs.catalog_id = Catalog_Contents.catalog_entry_id WHERE Catalog_Contents.catalog_level_number = 8,"SELECT t1.catalog_entry_name FROM Catalog_Contents AS t1 JOIN Catalog_Contents_Additional_Attributes AS t2 ON t1.catalog_entry_id  =  t2.catalog_entry_id WHERE t2.catalog_level_number  =  ""8""",zhengning,9afed6a3-9fc4-4291-a4b6-01f02c442b42,E1
242,655,Which attribute definitions have attribute value 0? Give me the attribute name and attribute ID.,"SELECT Attribute_Definitions.attribute_name, Catalog_Contents_Additional_Attributes.attribute_id FROM Attribute_Definitions JOIN Catalog_Contents_Additional_Attributes ON Attribute_Definitions.attribute_id = Catalog_Contents_Additional_Attributes.attribute_id WHERE Catalog_Contents_Additional_Attributes.attribute_value = 0","SELECT t1.attribute_name ,  t1.attribute_id FROM Attribute_Definitions AS t1 JOIN Catalog_Contents_Additional_Attributes AS t2 ON t1.attribute_id  =  t2.attribute_id WHERE t2.attribute_value  =  0",zhengning,e3085826-1fd8-465c-8421-30933c438bde,"CL1, BL3"
243,657,Which catalog contents has price above 700 dollars? Show their catalog entry names and capacities.,"SELECT Catalogs.catalog_name, Catalog_Contents.capacity FROM Catalogs JOIN Catalog_Contents ON Catalogs.catalog_id = Catalog_Contents.catalog_entry_id WHERE Catalog_Contents.price_in_dollars > 700","SELECT catalog_entry_name ,  capacity FROM Catalog_Contents WHERE price_in_dollars  >  700",zhengning,3cd1a321-c13f-4e2e-acb4-60a8bc4bcb2c,"BL1, E1, D1a"
244,661,What are the names of artist who have the letter 'a' in their names?,"SELECT Artist.Name FROM Artist WHERE Artist.Name LIKE ""% a %""","SELECT Name FROM ARTIST WHERE Name LIKE ""%a%""",zhengning,09de3964-042d-41d5-8fea-2c03b554234b,"D1, A1f, AN2"
245,670,What are the durations of the longest and the shortest tracks in milliseconds?,"SELECT Track.Milliseconds, (Track.Milliseconds - Track.Milliseconds) FROM Track ORDER BY (Track.Milliseconds - Track.Milliseconds) LIMIT 1","SELECT max(Milliseconds) ,  min(Milliseconds) FROM TRACK",zhengning,9cbafa9d-2527-4c70-8ad2-ea0a6dbd4610,"L5, CL1, BN1"
246,677,Find the average unit price of jazz tracks.,"SELECT AVG(Track.UnitPrice) FROM Genre JOIN Track ON Genre.GenreId = Track.GenreId WHERE Genre.Name = ""jazz""","SELECT AVG(UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Jazz""",zhengning,954b79f0-ac23-4b39-8083-33286aaa13ed,"L5, A2a, D1a"
247,678,"What is the first name and last name of the customer that has email ""luisg@embraer.com.br""?","SELECT Customer.FirstName, Customer.LastName FROM Customer WHERE Customer.Email = ""luisg @ embraer.com.br""","SELECT FirstName ,  LastName FROM CUSTOMER WHERE Email  =  ""luisg@embraer.com.br""",zhengning,671f8e8c-64d4-4a33-bddb-3b77122a8f0b,"D1, BE5"
248,690,Find the address of all customers that live in Germany and have invoice.,"SELECT DISTINCT Customer.Address FROM Customer JOIN Invoice ON Customer.CustomerId = Invoice.CustomerId WHERE Invoice.BillingCountry = ""Germany""","SELECT DISTINCT T1.Address FROM CUSTOMER AS T1 JOIN INVOICE AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T1.country  =  ""Germany""",zhengning,51b2129e-f137-4c69-b18f-3e7a26f6d827,"CL1, CF5"
249,695,What are the first names and support rep ids for employees serving 10 or more customers?,"SELECT Employee.FirstName, Customer.SupportRepId FROM Employee JOIN Customer ON Employee.EmployeeId = Customer.SupportRepId GROUP BY Employee.EmployeeId HAVING COUNT(*) >= 10","SELECT T1.FirstName ,  T1.SupportRepId FROM CUSTOMER AS T1 JOIN EMPLOYEE AS T2 ON T1.SupportRepId  =  T2.EmployeeId GROUP BY T1.SupportRepId HAVING COUNT(*)  >=  10",zhengning,28d1314a-6325-4ceb-a44c-ce5662f61bbb,"CL1, L4"
250,732,Find the schools that were either founded after 1850 or public.,"SELECT university.School FROM university WHERE university.Founded > 1850 OR university.Founded = ""public""",SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',zhengning,7cb4d83a-15a8-4128-9dc2-bb70279eb754,"D1, D1a"
251,744,List the names of all left-footed players who have overall rating between 85 and 90.,"SELECT Player.player_name FROM Player JOIN Player_Attributes ON Player.id = Player_Attributes.player_api_id WHERE Player_Attributes.overall_rating BETWEEN 85 AND 90 AND Player_Attributes.preferred_foot = ""VALUE VALUE VALUE VALUE VALUE0""","SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.preferred_foot  =  ""left"" AND T2.overall_rating  >=  85 AND T2.overall_rating  <=  90",zhengning,f06435a7-1c99-43e1-99b7-bc336febb780,"A1b, D1, CL1"
252,756,"Show the names of people, and dates and venues of debates they are on the affirmative side.",SELECT * FROM people,"SELECT T3.Name ,  T2.Date ,  T2.Venue FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID  =  T2.Debate_ID JOIN people AS T3 ON T1.Affirmative  =  T3.People_ID",zhengning,768867cf-273c-4160-b9a1-92aa17e3cae5,"A1b, BL1, CE2"
253,779,"Show id, first name and last name for all customers and the number of accounts.","SELECT Customers.customer_id, Customers.customer_first_name, COUNT(*) FROM Customers JOIN Accounts ON Customers.customer_id = Accounts.customer_id GROUP BY Customers.customer_id","SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name ,  count(*) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id",zhengning,aa6f9db2-affb-4014-a349-f5ffa853ae3d,"D1, BL3"
254,785,How many transaction does each account have? Show the number and account id.,"SELECT Financial_Transactions.account_id, COUNT(*) FROM Financial_Transactions GROUP BY Financial_Transactions.account_id","SELECT count(*) ,  account_id FROM Financial_transactions",zhengning,c2d6597c-2ecb-4a8d-9300-c6a710199ce7,"BL1, CE2, nan"
