,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
59,59,788,Find the schools that were either founded after 1850 or public.,SELECT university.school FROM university WHERE university.founded > 1850 OR university.affiliation = 'public',SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',tianyi,2ddd4341-1cff-404e-8c1e-0b8ab0d65925,D1a,zhengning,09e82c86-a5ed-4a27-b8a1-dbdbfec1a084,D1a
60,60,2295,What are the ids of all female students who play football?,SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",tianyi,01778dcf-23bd-46d7-8339-c1612e060973,"D1a, A1g",zhengning,a09085da-6baf-4bd0-99a1-48b85c9b7d8b,"D1a, A1g"
61,61,1678,What is the number of routes whose destinations are Italian airports?,SELECT COUNT( * ) FROM routes JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'Italian',SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  'Italy',tianyi,64c3c476-4ced-4ff4-b24e-a528792fd779,D1c,zhengning,4b07c241-5633-4057-a2b8-4582bc54b90b,D1c
62,62,253,"How many team franchises are active, with active value 'Y'?",SELECT COUNT( * ) FROM team_franchise WHERE team_franchise.active = 'y',SELECT count(*) FROM team_franchise WHERE active = 'Y';,tianyi,243ed805-7591-4614-bf94-dfe9c82db5bb,D1a,zhengning,a5030b99-5e00-4f24-be7c-c599953f59fd,D1a
63,63,1344,"What are the number of international and domestic passengers of the airport named London ""Heathrow""?","SELECT airport.international_passengers , airport.domestic_passengers FROM airport WHERE airport.airport_name = 'Heathrow'","SELECT International_Passengers ,  Domestic_Passengers FROM airport WHERE Airport_Name  =  ""London Heathrow""",tianyi,589ebce4-0507-4df4-aa62-870904bc4408,D1,zhengning,64e6cfec-27bb-488b-9611-f2c4ce0f0241,D1c
64,64,479,What are the names of the all-female dorms?,SELECT dorm.dorm_name FROM dorm WHERE dorm.gender = 'f',SELECT dorm_name FROM dorm WHERE gender  =  'F',tianyi,715ac837-6123-4e45-b519-69561e6c2c0d,D1a,zhengning,a600063e-6b69-46c0-a786-ab908c452a6e,D1a
65,65,2034,"For each year, return the year and the number of times the team Boston Red Stockings won in the postseasons.","SELECT team.year , COUNT( * ) FROM postseason JOIN team ON postseason.team_id_loser = team.year WHERE team.name = 'Boston Red Stockings'","SELECT count(*) ,  T1.year FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' GROUP BY T1.year",tianyi,08f55d70-26cc-4c3a-9fb0-94b5d28a184d,"BE5, AN2",zhengning,c234cd21-8cfc-46af-9f29-f85deab22b05,"CL1, BE5, AN2"
66,66,665,"List all cartoon directed by ""Ben Jones"".",SELECT cartoon.directed_by FROM cartoon WHERE cartoon.directed_by = 'Ben Jones',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",tianyi,96901265-14e7-4032-b257-eb3463f5ac27,BL1,zhengning,2fd1ae6e-4496-4ddf-a7ac-a51aecdf57cf,BL1
67,67,2147,What is the total grant amount of the organisations described as research?,SELECT SUM( grants.grant_amount ) FROM grants JOIN organisation_types ON grants.organisation_id = organisation_types.organisation_type WHERE organisation_types.organisation_type_description = 'research',SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',tianyi,8419ce9e-0008-460b-9bf6-4b1bbe25f5a7,"D1a, CE3, BE5",zhengning,63d3b255-9544-46be-b757-cc862c25fc8e,"CE2, D1a"
68,68,2169,Find the name and age of the person who is a friend of Dan or Alice.,"SELECT person.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE personfriend.friend = 'Dan' OR personfriend.friend = 'Alice'","SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'",tianyi,860bcb32-9d61-4cf5-909b-019767203610,A1b,zhengning,7628e1cc-47b2-4a67-a932-1c8dad0ac9c8,A1b
69,69,1672,What are the cities that have more than 2 airports sorted by number of airports?,SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),tianyi,aa426267-4495-46a3-ad9c-eacaacb84fdb,KA1b,zhengning,aef2c359-afd5-45ef-9d07-b93f66e3d42b,KA1b
70,70,1697,When was the order placed whose shipment tracking number is 3452? Give me the date.,SELECT orders.date_order_placed FROM orders JOIN shipments ON orders.order_id = shipments.order_id WHERE shipments.shipment_tracking_number = 3,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = 3452,tianyi,cdd44cc2-76aa-4924-b2bd-68fd33314814,D1,zhengning,6620b793-5c89-428f-a07a-8d84fb042fbe,D1
71,71,2377,How many car makers are there in each continents? List the continent name and the count.,"SELECT continents.continent , COUNT( * ) FROM countries JOIN continents ON countries.continent = continents.contid GROUP BY continents.continent","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",tianyi,7eeef233-5958-4c10-ae22-adc94d23b8ae,CE2,zhengning,fdc5731d-d39f-4a73-883c-9133d9038d2f,CE2
72,72,2376,What are the different models for the cards produced after 1980?,SELECT DISTINCT model_list.model FROM cars_data JOIN model_list ON cars_data.id = model_list.modelid WHERE cars_data.year > 1980,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,tianyi,3ed257a6-e0a5-4451-a9b9-a50b0b4f4609,"CE2, BE5",zhengning,2effdbf1-516d-4fdc-bc5b-7d164386e3ff,CE2
73,73,618,What is the count of cities with more than 3 airports?,"SELECT airports.city , COUNT( * ) FROM airports GROUP BY airports.city HAVING COUNT( * ) > 3",SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),tianyi,78c8d919-ef42-48a0-ae21-b63c97aa7038,BL2,zhengning,a91fca36-a342-4ce2-8614-da95837e233f,BL2
74,74,2383,Which model has the most version(make) of cars?,SELECT model_list.model FROM model_list JOIN car_names ON model_list.modelid = car_names.model GROUP BY model_list.model ORDER BY COUNT( * ) DESC LIMIT 1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,tianyi,56323018-b626-475e-9a2e-10a7645c3229,"E1, CL1",zhengning,616b212e-f273-4fd6-9f78-692046916e28,CL1
75,75,2074,What are the procedures that cost more than 1000 or are specialized in by physician John Wen?,SELECT procedures.name FROM trained_in JOIN physician ON trained_in.treatment = physician.employeeid JOIN trained_in ON physician.employeeid = trained_in.physician WHERE physician.name = 'John Wen' OR procedures.cost > 1000,"SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",tianyi,e08f12c5-a4cb-4049-ba09-5f46b5549e2c,"F1, A1e, E1, BE5",zhengning,196701c0-103e-4db4-9fb2-5f31370f3891,A1e
76,76,492,Find the number of dorms that have some amenity.,"SELECT dorm.dormid , COUNT( * ) FROM dorm JOIN has_amenity ON dorm.dormid = has_amenity.dormid GROUP BY dorm.dormid",SELECT count(DISTINCT dormid) FROM has_amenity,tianyi,7d042f7a-1762-49e4-8740-5314ba67dd6f,"E1, F3, BL2, CL1",zhengning,500bD13-953d-41aa-ba3c-a22ea25ac5d1,"BL2, CL1, E1"
77,77,1702,What are the invoice numbers created before 1989-09-03 or after 2007-12-25?,SELECT invoices.invoice_number FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tianyi,1758188f-7473-425f-aab6-c661b65bb3e4,F1,zhengning,73c355f3-f91c-4f0e-b287-914fa406c524,F1
78,78,1170,Find the names of the channels that are broadcast in the morning.,SELECT channel.name FROM channel JOIN broadcast ON channel.channel_id = broadcast.channel_id WHERE broadcast.time_of_day = 'morning',SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',tianyi,e1e007e8-ecda-40eb-b212-d5898fb0a1da,D1a,zhengning,e9f74885-7d9e-44e4-8b75-5d5485fdd0b1,D1a
79,79,1150,What is the total home game attendance of team Boston Red Stockings from 2000 to 2010?,SELECT SUM( home_game.attendance ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.games BETWEEN 2000 and 2010,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;,tianyi,b7280195-21e6-4192-a350-82792029e029,BF4,zhengning,537db424-019e-43b3-870d-ead531447622,BF4
80,80,2079,Find the names of patients who are not using the medication of Procrastin-X.,SELECT patient.name FROM patient,SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X',tianyi,5dc4a20b-f4a6-4a30-bdd1-02ac8a5b6516,"A1d, F4",zhengning,6e4e44ce-8ab1-4101-8855-6baa2b2ba513,A1d
81,81,2386,What is the number of cars with a greater accelerate than the one with the most horsepower?,SELECT COUNT( * ) FROM cars_data ORDER BY cars_data.horsepower DESC LIMIT 1,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,tianyi,435127aa-7aec-403c-ba6f-95023e5253fb,F4,zhengning,5465070f-1f72-4e33-ab06-12f85adcf2c0,F4
82,82,555,Find the last name of the individuals that have been contact individuals of an organization.,SELECT individuals.individual_last_name FROM individuals JOIN organization_contact_individuals ON individuals.individual_id = organization_contact_individuals.individual_id,SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id  =  t2.individual_id,tianyi,e65cf147-7d6b-463d-8b49-2dd103308273,A1b,zhengning,8c9219a1-f1fd-47ba-bbbc-adf12d726c85,A1b
83,83,2297,What are the ids of all male students who do not play football?,SELECT sportsinfo.stuid FROM sportsinfo,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",tianyi,7ce8d573-5305-489b-bc13-d455bbf10442,"CL1, F4, A1d",zhengning,e188fca9-a9a9-4277-892e-0f75e61414b9,"F4, A1d, CL1"
84,84,2345,What is the first name of all employees who do not give any lessons?,SELECT staff.first_name FROM staff WHERE staff.staff_id NOT IN (SELECT lessons.staff_id FROM lessons),SELECT first_name FROM Staff EXCEPT SELECT T2.first_name FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id  =  T2.staff_id,tianyi,2c042571-db07-40a2-9889-3f9d230b95f3,BL3,zhengning,3909a4de-5921-4bad-b52c-5aba9febfbb0,A1d
85,85,621,"Find the id of the order whose shipment tracking number is ""3452"".",SELECT shipments.shipment_id FROM shipments WHERE shipments.shipment_tracking_number = '3452',"SELECT order_id FROM shipments WHERE shipment_tracking_number = ""3452""",tianyi,f1cdb918-142e-4d70-9e97-84cf4c265e5a,BL1,zhengning,e8a6200f-66ca-4123-850c-3736cfac73f9,BL1
86,86,1955,Find the name of customers who do not have a loan with a type of Mortgages.,SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type != 'Mortgages',SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',tianyi,4f5314b7-2492-4e7e-b195-49f6f7ee4890,A1a,zhengning,add783f7-c7b1-4e10-9215-64304a245561,A1a
87,87,1962,What are the names of banks that have loaned money to customers with credit scores below 100?,SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,tianyi,44a25f09-82e4-4df7-9135-59d7c70e1de2,CE2,zhengning,a80469cc-054c-4123-a94b-c9abfb40e2ee,CE2
88,88,1856,Find the names of customers who either have an deputy policy or uniformed policy.,SELECT DISTINCT customers.customer_details FROM policies JOIN customers ON policies.customer_id = customers.customer_id WHERE policies.policy_type_code = 'deputy' OR policies.policy_type_code = 'uniformed',"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""",tianyi,93d559e7-e254-43e6-a3e4-30183110e0cd,"D1a, D1c",zhengning,39d06d28-17ce-4c97-a116-93fe3edcbb4d,D1a
89,89,1287,Find the name and age of all males in order of their age.,SELECT person.name FROM person WHERE person.gender = 'males' ORDER BY person.age ASC,SELECT name FROM Person WHERE gender  =  'male' ORDER BY age,tianyi,98ec22f8-ff91-49f6-97ec-149af63893ca,D1b,zhengning,601ab0c5-8c07-4cf0-98a5-98871a695e6b,D1b
90,90,285,Tell me the distinct block codes where some rooms are available.,SELECT DISTINCT room.blockcode FROM room WHERE room.unavailable = 1,SELECT DISTINCT blockcode FROM room WHERE unavailable  =  0,tianyi,e4960cd0-1a5d-4450-9a13-ede32a42c0da,D1,zhengning,fdb858d5-db61-498b-af3a-d43ec688a0db,D1
91,91,1456,How many girl students who are younger than 25?,SELECT COUNT( * ) FROM student WHERE student.sex = 'f' AND student.age<25,SELECT count(*) FROM student WHERE sex  =  'F' AND age  <  25,tianyi,d7adc0e3-8499-4fa6-a63d-d78ec500ebc4,D1a,zhengning,3f6c448d-a108-4dca-8231-a91c94111349,D1a
92,92,1602,What is the nickname of the employee named Janessa Sawayn?,SELECT staff.nickname FROM staff WHERE staff.first_name = 'Janessa' AND staff.last_name = 'Janessa Sawayn',"SELECT nickname FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",tianyi,d33d57dc-24ad-46a8-91e5-14504fc9b26a,D1,zhengning,27a07b37-d837-4964-9cb2-012e0d222b33,D1
93,93,1839,List all of the player ids with a height of at least 180cm and an overall rating higher than 85.,SELECT player.player_api_id FROM player JOIN player_attributes ON player.player_fifa_api_id = player_attributes.player_api_id WHERE player.height >= 180 AND player_attributes.overall_rating > 85,SELECT player_api_id FROM Player WHERE height  >=  180 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE overall_rating  >  85,tianyi,f889fbd4-354b-4ee3-bbdb-61dc2af32351,E1,zhengning,3ed6df95-6165-4d99-9369-05e65c92f5ab,"A1g, E1"
94,94,613,Find the name of airports whose altitude is between -50 and 50.,SELECT airports.name FROM airports WHERE airports.elevation BETWEEN 50 and 50,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,tianyi,f40ebca2-ddef-4a36-8374-a9672ed065f1,D1,zhengning,350ae1dc-e0ce-4409-8140-72b94445c215,D1
95,95,2015,Find the name and country of origin for all artists who have release at least one song of resolution above 900.,"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1",tianyi,5e5d291a-1513-40b0-a06a-1c4130eabe59,"A2a, AN2, A1f",zhengning,59db7b1d-584b-4ea8-ab7c-dcd8c0edc810,"AN2, A1f, A1b"
96,96,2217,What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goal' INTERSECT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid',SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',tianyi,9c3ccb49-fb5f-4a55-9454-2b32c9a45d0f,D1,zhengning,fbf496be-7eda-4e9a-8d5f-ffaee2f1db75,D1
97,97,1144,How many players were in the team Boston Red Stockings in 2000?,SELECT COUNT( * ) FROM salary JOIN team ON salary.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND salary.salary = 2000,SELECT count(*) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings' AND T1.year  =  2000,tianyi,a22cc026-68f8-420c-948c-4d150a31a933,BF4,zhengning,1c58c387-10d2-4c29-a6b4-f855ca6159ee,BF4
98,98,1252,When did researchers start and stop working?,"SELECT project_staff.date_from , project_staff.date_to FROM project_staff WHERE project_staff.role_code = 'researchers'","SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'researcher'",tianyi,4a66f570-91dc-4ac3-bcd2-375157e571d9,D1b,zhengning,9f9a986f-b02b-4338-b0f7-f8ffc3743be7,D1c
99,99,2009,What are the maximum duration and resolution of songs grouped and ordered by languages?,"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC","SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages",tianyi,aeb41bbe-73cd-4d30-a5f0-65a6fe542b4d,AN2,zhengning,077087bd-2ecf-4421-a486-2e027063611d,"BL3, L4, AN2"
100,100,775,What are the public schools and what are their locations?,"SELECT university.school , university.location FROM university WHERE university.affiliation = 'public'","SELECT school ,  LOCATION FROM university WHERE affiliation  =  'Public'",tianyi,00aa83f4-6d9e-4ead-a1df-96f4a9868549,D1a,zhengning,bee7fbe6-434a-46d6-8636-d4fb83b6d600,D1a
101,101,2056,Find the number of patients' prescriptions physician John Dorian made.,SELECT COUNT( * ) FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE physician.name = 'John',"SELECT count(T1.SSN) FROM patient AS T1 JOIN prescribes AS T2 ON T1.SSN  =  T2.patient JOIN physician AS T3 ON T2.physician  =  T3.employeeid WHERE T3.name = ""John Dorian""",tianyi,bb620645-4dc9-4a66-8366-fa92f09312c6,"D1, CE2, BL1",zhengning,960adefa-eae9-498e-931a-d3eb33ff0703,"BL1, D1, CE2"
102,102,2350,"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.","SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY routes.src_ap ORDER BY COUNT( * ) DESC","SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC",tianyi,7dec5a85-f5ae-413e-81e0-b710b83d333f,"BL2, BN1",zhengning,c9982fb5-049b-4959-8d27-d4cc5a099a0e,"BL2, BN1"
103,103,2292,Show student ids who are on scholarship and have major 600.,SELECT sportsinfo.onscholarship FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.major = 600 AND sportsinfo.onscholarship = 'y',SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',tianyi,916f5b31-a45d-425d-a546-f43ff09ee3cd,"D1a, BL1, CL1",zhengning,e3992ad1-0d75-4f46-93da-8761c106dc27,"D1a, CL1, E1"
104,104,1756,What is the number of car models created by the car maker American Motor Company?,SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.maker = 'American Motor Company',SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,tianyi,17c08518-c7ff-4697-a2fd-681899f59628,BF4,zhengning,29ea4d2d-4163-4727-b359-4d625d03a762,CL1
105,105,789,What are the schools that were either founded before 1850 or are public?,SELECT university.school FROM university WHERE university.founded > 1850 OR university.affiliation = 'public',SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',tianyi,01dc0e6e-35a2-4e20-8191-75c58fd8d6e6,D1a,zhengning,bf3c0713-bcca-41fe-b8cb-c1884a5eaab6,D1a
106,106,1868,Show all product names and the number of customers having an order on each product.,"SELECT products.product_color , COUNT( * ) FROM order_items JOIN products ON order_items.product_id = products.product_id JOIN order_items ON orders.order_id = order_items.order_id GROUP BY order_items.product_id","SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name",tianyi,41de7555-1a52-42d1-96b4-e8248cf14c8b,"BL1, BN1",zhengning,cccbe683-98a3-4cd5-9b4d-411fd5711ed7,BL1
107,107,1327,"What are the last names of female students, ordered by age descending?",SELECT student.lname FROM student WHERE student.sex = 'f' ORDER BY student.age DESC,"SELECT LName FROM STUDENT WHERE Sex  =  ""F"" ORDER BY Age DESC",tianyi,4d4d9d36-673c-4ba3-b2c1-f01ae131f0b2,D1a,zhengning,8515b906-2cec-4bb7-ae9d-6c690a5d1319,D1a
108,108,2006,What are the names of all singers that are from the UK and released a song in English?,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",tianyi,320f1e22-6cf8-4362-8d80-e9dec5197cd3,D1a,zhengning,aef54ad0-32ed-4378-89f6-470427b57599,A1g
109,109,2005,Return the names of singers who are from UK and released an English song.,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",tianyi,424ef0bc-a0d1-42d6-aff4-21e9ab18b264,D1a,zhengning,4f9b6972-8e7e-490e-a5eb-c5e8a1c85a6d,"D1a, A1g"
110,110,681,find id of the tv channels that from the countries where have more than two tv channels.,SELECT tv_channel.id FROM tv_channel GROUP BY tv_channel.id HAVING COUNT( * ) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tianyi,c75d55f2-0e62-406f-8eb9-41e39d947df0,BN1,zhengning,d143aafd-74e3-42a5-8675-1ce334aa5566,BN1
111,111,1325,What are the rooms for members of the faculty who are professors and who live in building NEB?,SELECT faculty.room FROM faculty WHERE faculty.rank = 'professors' AND faculty.building = 'NEB',"SELECT Room FROM FACULTY WHERE Rank  =  ""Professor"" AND Building  =  ""NEB""",tianyi,00aa74c0-daa2-4934-baf7-09d893f6fa73,"D1a, D1b",zhengning,2bd1b7dc-bce3-4453-88ce-00846fdf16ab,"D1b, D1a"
112,112,2215,Which colleges does each player with a name that starts with the letter D  who tried out go to?,SELECT tryout.cname FROM tryout JOIN player ON tryout.pid = player.pid WHERE player.pname LIKE '%D%',SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',tianyi,a819c357-dfb2-470a-a40f-a0b204a5196e,D1,zhengning,dbefde4e-eb74-40cc-ae83-5e95d4e3335a,D1c
113,113,2219,What are the names of the schools with some players in the mid position but no goalies?,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid' EXCEPT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goalies',SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',tianyi,ad862ea3-38ee-42de-bd63-c18b74d3d43a,D1b,zhengning,a8aad989-ff4a-4ed6-ae45-7621be88870e,D1b
114,114,45,How many medicines have the FDA approval status 'No' ?,SELECT COUNT( * ) FROM medicine WHERE medicine.fda_approved = 'no',SELECT count(*) FROM medicine WHERE FDA_approved  =  'No',tianyi,44ba9887-de3b-44e4-bcff-ee13bfd284ef,D1a,zhengning,cfba9642-1537-4287-9185-a1f0e9a69b85,D1a
115,115,1611,List the states which have between 2 to 4 staffs living there.,SELECT addresses.state_province_county FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id GROUP BY addresses.state_province_county HAVING COUNT( * ) >= 2,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;,tianyi,7e57daf3-73d4-458e-89c3-1ecf0363954d,F1,zhengning,28d324e5-e181-4125-922e-6b0761fa88f8,F1
116,116,1608,What is the zip code of the hosue of the employee named Janessa Sawayn?,SELECT addresses.zip_postcode FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id WHERE staff.first_name = 'Janessa' AND staff.last_name = 'Janessa Sawayn',"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",tianyi,bd6d3647-5780-4937-b047-08f2372f7a77,D1,zhengning,44f4aeca-4273-4db3-a66a-725ac3a6984b,D1
117,117,2035,List the 3 highest salaries of the players in 2001?,SELECT park.city FROM college WHERE college.city = 2001,SELECT salary FROM salary WHERE YEAR  =  2001 ORDER BY salary DESC LIMIT 3;,tianyi,db30585b-965e-4d73-8d98-8e782534908b,"BL1, KA1b",zhengning,6ea70a8f-413d-42b8-b2f3-bfa63199459b,"KA1b, CL1"
118,118,2338,"List lesson id of all lessons taught by staff with first name as Janessa, last name as Sawayn and nickname containing letter 's'.","SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.first_name = 'Janessa, last name as Sawayn' AND staff.last_name = 's'","SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";",tianyi,45396211-5460-47ab-8458-86df86067136,"D1, D1",zhengning,494fe257-50b0-4416-ad33-3588f7f16663,"D1, BF4"
119,119,1115,What are the names of all male British artists?,SELECT artist.artist_name FROM artist WHERE artist.gender = 'male' AND artist.gender = 'male',"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male""",tianyi,53641903-dd2e-4457-991f-1a987ad29040,F4,zhengning,1f9446af-9b9f-4ae8-a16b-95e9fd118943,"F4, F3, D1a"
