,sql_id,nl_query,sql,GT_sql,zhengn,record_id_y,error_classification_y
72,2376,What are the different models for the cards produced after 1980?,SELECT DISTINCT model_list.model FROM cars_data JOIN model_list ON cars_data.id = model_list.modelid WHERE cars_data.year > 1980,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,zhengning,2effdbf1-516d-4fdc-bc5b-7d164386e3ff,CE2
73,618,What is the count of cities with more than 3 airports?,"SELECT airports.city , COUNT( * ) FROM airports GROUP BY airports.city HAVING COUNT( * ) > 3",SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),zhengning,a91fca36-a342-4ce2-8614-da95837e233f,BL2
74,2383,Which model has the most version(make) of cars?,SELECT model_list.model FROM model_list JOIN car_names ON model_list.modelid = car_names.model GROUP BY model_list.model ORDER BY COUNT( * ) DESC LIMIT 1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,zhengning,616b212e-f273-4fd6-9f78-692046916e28,CL1
75,2074,What are the procedures that cost more than 1000 or are specialized in by physician John Wen?,SELECT procedures.name FROM trained_in JOIN physician ON trained_in.treatment = physician.employeeid JOIN trained_in ON physician.employeeid = trained_in.physician WHERE physician.name = 'John Wen' OR procedures.cost > 1000,"SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",zhengning,196701c0-103e-4db4-9fb2-5f31370f3891,A1e
76,492,Find the number of dorms that have some amenity.,"SELECT dorm.dormid , COUNT( * ) FROM dorm JOIN has_amenity ON dorm.dormid = has_amenity.dormid GROUP BY dorm.dormid",SELECT count(DISTINCT dormid) FROM has_amenity,zhengning,500bD13-953d-41aa-ba3c-a22ea25ac5d1,"BL2, CL1, E1"
77,1702,What are the invoice numbers created before 1989-09-03 or after 2007-12-25?,SELECT invoices.invoice_number FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",zhengning,73c355f3-f91c-4f0e-b287-914fa406c524,F1
78,1170,Find the names of the channels that are broadcast in the morning.,SELECT channel.name FROM channel JOIN broadcast ON channel.channel_id = broadcast.channel_id WHERE broadcast.time_of_day = 'morning',SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',zhengning,e9f74885-7d9e-44e4-8b75-5d5485fdd0b1,D1a
79,1150,What is the total home game attendance of team Boston Red Stockings from 2000 to 2010?,SELECT SUM( home_game.attendance ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.games BETWEEN 2000 and 2010,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;,zhengning,537db424-019e-43b3-870d-ead531447622,BF4
80,2079,Find the names of patients who are not using the medication of Procrastin-X.,SELECT patient.name FROM patient,SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X',zhengning,6e4e44ce-8ab1-4101-8855-6baa2b2ba513,A1d
81,2386,What is the number of cars with a greater accelerate than the one with the most horsepower?,SELECT COUNT( * ) FROM cars_data ORDER BY cars_data.horsepower DESC LIMIT 1,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,zhengning,5465070f-1f72-4e33-ab06-12f85adcf2c0,F4
82,555,Find the last name of the individuals that have been contact individuals of an organization.,SELECT individuals.individual_last_name FROM individuals JOIN organization_contact_individuals ON individuals.individual_id = organization_contact_individuals.individual_id,SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id  =  t2.individual_id,zhengning,8c9219a1-f1fd-47ba-bbbc-adf12d726c85,A1b
83,2297,What are the ids of all male students who do not play football?,SELECT sportsinfo.stuid FROM sportsinfo,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",zhengning,e188fca9-a9a9-4277-892e-0f75e61414b9,"F4, A1d, CL1"
84,2345,What is the first name of all employees who do not give any lessons?,SELECT staff.first_name FROM staff WHERE staff.staff_id NOT IN (SELECT lessons.staff_id FROM lessons),SELECT first_name FROM Staff EXCEPT SELECT T2.first_name FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id  =  T2.staff_id,zhengning,3909a4de-5921-4bad-b52c-5aba9febfbb0,A1d
85,621,"Find the id of the order whose shipment tracking number is ""3452"".",SELECT shipments.shipment_id FROM shipments WHERE shipments.shipment_tracking_number = '3452',"SELECT order_id FROM shipments WHERE shipment_tracking_number = ""3452""",zhengning,e8a6200f-66ca-4123-850c-3736cfac73f9,BL1
86,1955,Find the name of customers who do not have a loan with a type of Mortgages.,SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type != 'Mortgages',SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',zhengning,add783f7-c7b1-4e10-9215-64304a245561,A1a
87,1962,What are the names of banks that have loaned money to customers with credit scores below 100?,SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,zhengning,a80469cc-054c-4123-a94b-c9abfb40e2ee,CE2
88,1856,Find the names of customers who either have an deputy policy or uniformed policy.,SELECT DISTINCT customers.customer_details FROM policies JOIN customers ON policies.customer_id = customers.customer_id WHERE policies.policy_type_code = 'deputy' OR policies.policy_type_code = 'uniformed',"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""",zhengning,39d06d28-17ce-4c97-a116-93fe3edcbb4d,D1a
89,1287,Find the name and age of all males in order of their age.,SELECT person.name FROM person WHERE person.gender = 'males' ORDER BY person.age ASC,SELECT name FROM Person WHERE gender  =  'male' ORDER BY age,zhengning,601ab0c5-8c07-4cf0-98a5-98871a695e6b,D1b
90,285,Tell me the distinct block codes where some rooms are available.,SELECT DISTINCT room.blockcode FROM room WHERE room.unavailable = 1,SELECT DISTINCT blockcode FROM room WHERE unavailable  =  0,zhengning,fdb858d5-db61-498b-af3a-d43ec688a0db,D1
91,1456,How many girl students who are younger than 25?,SELECT COUNT( * ) FROM student WHERE student.sex = 'f' AND student.age<25,SELECT count(*) FROM student WHERE sex  =  'F' AND age  <  25,zhengning,3f6c448d-a108-4dca-8231-a91c94111349,D1a
92,1602,What is the nickname of the employee named Janessa Sawayn?,SELECT staff.nickname FROM staff WHERE staff.first_name = 'Janessa' AND staff.last_name = 'Janessa Sawayn',"SELECT nickname FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",zhengning,27a07b37-d837-4964-9cb2-012e0d222b33,D1
93,1839,List all of the player ids with a height of at least 180cm and an overall rating higher than 85.,SELECT player.player_api_id FROM player JOIN player_attributes ON player.player_fifa_api_id = player_attributes.player_api_id WHERE player.height >= 180 AND player_attributes.overall_rating > 85,SELECT player_api_id FROM Player WHERE height  >=  180 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE overall_rating  >  85,zhengning,3ed6df95-6165-4d99-9369-05e65c92f5ab,"A1g, E1"
94,613,Find the name of airports whose altitude is between -50 and 50.,SELECT airports.name FROM airports WHERE airports.elevation BETWEEN 50 and 50,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,zhengning,350ae1dc-e0ce-4409-8140-72b94445c215,D1
95,2015,Find the name and country of origin for all artists who have release at least one song of resolution above 900.,"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1",zhengning,59db7b1d-584b-4ea8-ab7c-dcd8c0edc810,"AN2, A1f, A1b"
96,2217,What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goal' INTERSECT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid',SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',zhengning,fbf496be-7eda-4e9a-8d5f-ffaee2f1db75,D1
97,1144,How many players were in the team Boston Red Stockings in 2000?,SELECT COUNT( * ) FROM salary JOIN team ON salary.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND salary.salary = 2000,SELECT count(*) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings' AND T1.year  =  2000,zhengning,1c58c387-10d2-4c29-a6b4-f855ca6159ee,BF4
98,1252,When did researchers start and stop working?,"SELECT project_staff.date_from , project_staff.date_to FROM project_staff WHERE project_staff.role_code = 'researchers'","SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'researcher'",zhengning,9f9a986f-b02b-4338-b0f7-f8ffc3743be7,D1c
99,2009,What are the maximum duration and resolution of songs grouped and ordered by languages?,"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC","SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages",zhengning,077087bd-2ecf-4421-a486-2e027063611d,"BL3, L4, AN2"
100,775,What are the public schools and what are their locations?,"SELECT university.school , university.location FROM university WHERE university.affiliation = 'public'","SELECT school ,  LOCATION FROM university WHERE affiliation  =  'Public'",zhengning,bee7fbe6-434a-46d6-8636-d4fb83b6d600,D1a
101,2056,Find the number of patients' prescriptions physician John Dorian made.,SELECT COUNT( * ) FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE physician.name = 'John',"SELECT count(T1.SSN) FROM patient AS T1 JOIN prescribes AS T2 ON T1.SSN  =  T2.patient JOIN physician AS T3 ON T2.physician  =  T3.employeeid WHERE T3.name = ""John Dorian""",zhengning,960adefa-eae9-498e-931a-d3eb33ff0703,"BL1, D1, CE2"
102,2350,"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.","SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY routes.src_ap ORDER BY COUNT( * ) DESC","SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC",zhengning,c9982fb5-049b-4959-8d27-d4cc5a099a0e,"BL2, BN1"
103,2292,Show student ids who are on scholarship and have major 600.,SELECT sportsinfo.onscholarship FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.major = 600 AND sportsinfo.onscholarship = 'y',SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',zhengning,e3992ad1-0d75-4f46-93da-8761c106dc27,"D1a, CL1, E1"
104,1756,What is the number of car models created by the car maker American Motor Company?,SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.maker = 'American Motor Company',SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,zhengning,29ea4d2d-4163-4727-b359-4d625d03a762,CL1
105,789,What are the schools that were either founded before 1850 or are public?,SELECT university.school FROM university WHERE university.founded > 1850 OR university.affiliation = 'public',SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',zhengning,bf3c0713-bcca-41fe-b8cb-c1884a5eaab6,D1a
106,1868,Show all product names and the number of customers having an order on each product.,"SELECT products.product_color , COUNT( * ) FROM order_items JOIN products ON order_items.product_id = products.product_id JOIN order_items ON orders.order_id = order_items.order_id GROUP BY order_items.product_id","SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name",zhengning,cccbe683-98a3-4cd5-9b4d-411fd5711ed7,BL1
107,1327,"What are the last names of female students, ordered by age descending?",SELECT student.lname FROM student WHERE student.sex = 'f' ORDER BY student.age DESC,"SELECT LName FROM STUDENT WHERE Sex  =  ""F"" ORDER BY Age DESC",zhengning,8515b906-2cec-4bb7-ae9d-6c690a5d1319,D1a
108,2006,What are the names of all singers that are from the UK and released a song in English?,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",zhengning,aef54ad0-32ed-4378-89f6-470427b57599,A1g
109,2005,Return the names of singers who are from UK and released an English song.,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",zhengning,4f9b6972-8e7e-490e-a5eb-c5e8a1c85a6d,"D1a, A1g"
110,681,find id of the tv channels that from the countries where have more than two tv channels.,SELECT tv_channel.id FROM tv_channel GROUP BY tv_channel.id HAVING COUNT( * ) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,zhengning,d143aafd-74e3-42a5-8675-1ce334aa5566,BN1
111,1325,What are the rooms for members of the faculty who are professors and who live in building NEB?,SELECT faculty.room FROM faculty WHERE faculty.rank = 'professors' AND faculty.building = 'NEB',"SELECT Room FROM FACULTY WHERE Rank  =  ""Professor"" AND Building  =  ""NEB""",zhengning,2bd1b7dc-bce3-4453-88ce-00846fdf16ab,"D1b, D1a"
112,2215,Which colleges does each player with a name that starts with the letter D  who tried out go to?,SELECT tryout.cname FROM tryout JOIN player ON tryout.pid = player.pid WHERE player.pname LIKE '%D%',SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',zhengning,dbefde4e-eb74-40cc-ae83-5e95d4e3335a,D1c
113,2219,What are the names of the schools with some players in the mid position but no goalies?,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid' EXCEPT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goalies',SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',zhengning,a8aad989-ff4a-4ed6-ae45-7621be88870e,D1b
114,45,How many medicines have the FDA approval status 'No' ?,SELECT COUNT( * ) FROM medicine WHERE medicine.fda_approved = 'no',SELECT count(*) FROM medicine WHERE FDA_approved  =  'No',zhengning,cfba9642-1537-4287-9185-a1f0e9a69b85,D1a
115,1611,List the states which have between 2 to 4 staffs living there.,SELECT addresses.state_province_county FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id GROUP BY addresses.state_province_county HAVING COUNT( * ) >= 2,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;,zhengning,28d324e5-e181-4125-922e-6b0761fa88f8,F1
116,1608,What is the zip code of the hosue of the employee named Janessa Sawayn?,SELECT addresses.zip_postcode FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id WHERE staff.first_name = 'Janessa' AND staff.last_name = 'Janessa Sawayn',"SELECT T1.zip_postcode FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"";",zhengning,44f4aeca-4273-4db3-a66a-725ac3a6984b,D1
117,2035,List the 3 highest salaries of the players in 2001?,SELECT park.city FROM college WHERE college.city = 2001,SELECT salary FROM salary WHERE YEAR  =  2001 ORDER BY salary DESC LIMIT 3;,zhengning,6ea70a8f-413d-42b8-b2f3-bfa63199459b,"KA1b, CL1"
118,2338,"List lesson id of all lessons taught by staff with first name as Janessa, last name as Sawayn and nickname containing letter 's'.","SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.first_name = 'Janessa, last name as Sawayn' AND staff.last_name = 's'","SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";",zhengning,494fe257-50b0-4416-ad33-3588f7f16663,"D1, BF4"
119,1115,What are the names of all male British artists?,SELECT artist.artist_name FROM artist WHERE artist.gender = 'male' AND artist.gender = 'male',"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male""",zhengning,1f9446af-9b9f-4ae8-a16b-95e9fd118943,"F4, F3, D1a"
120,284,What are the unique block codes that have available rooms?,SELECT DISTINCT room.blockcode FROM room WHERE room.unavailable = 1,SELECT DISTINCT blockcode FROM room WHERE unavailable  =  0,zhengning,229aa611-9432-4257-a168-300f80b492b2,D1
121,686,Show the name and number of employees for the departments managed by heads whose temporary acting value is 'Yes'?,"SELECT department.name , department.num_employees FROM department JOIN management ON department.department_id = management.department_id WHERE management.temporary_acting = 'yes'","SELECT T1.name ,  T1.num_employees FROM department AS T1 JOIN management AS T2 ON T1.department_id  =  T2.department_id WHERE T2.temporary_acting  =  'Yes'",zhengning,b6914bcc-588d-45cf-87bd-97637daa8fc2,D1a
122,2017,What are the names of the songs whose rating is below the rating of all songs in English?,SELECT song.song_name FROM song WHERE song.rating<(SELECT MIN( song.rating ) FROM song WHERE song.languages = 'English'),SELECT song_name FROM song WHERE rating  <   (SELECT min(rating) FROM song WHERE languages  =  'english'),zhengning,10d904cc-d729-493d-9183-38023ea4a161,D1a
123,2157,What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,SELECT organisations.organisation_details FROM organisations WHERE organisations.organisation_type = 'Sponsor' ORDER BY organisations.organisation_details ASC,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,zhengning,b3236864-4fec-42fd-b1e6-2b43d6d11120,"CE2, BF4"
124,1833,Find the founded year of the newest non public school.,SELECT university.founded FROM university WHERE university.affiliation != 'public' ORDER BY university.founded ASC LIMIT 1,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,zhengning,e3823dc2-e398-4ca5-82fa-68c56bb9ef7f,"K2, D1a"
125,2158,What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,SELECT organisations.organisation_details FROM organisations WHERE organisations.organisation_type = 'Sponsors' ORDER BY organisations.organisation_details ASC,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,zhengning,14a3cbd3-8471-4a55-ba59-c5bab1aabe88,"D1c, CE2"
126,1136,List the maximum scores of the team Boston Red Stockings when the team won in postseason?,SELECT MAX( postseason.league_id_loser ) FROM postseason JOIN team ON postseason.team_id_loser = team.team_id_br WHERE team.name = 'Boston Red Stockings',SELECT max(T1.wins) FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings';,zhengning,08390797-7063-48fd-bd55-cc026f141c6d,"BL1, BE5"
127,1562,Show the statement detail and the corresponding document name for the statement with detail 'Private Project'.,"SELECT statements.statement_details , documents.document_name FROM statements JOIN documents ON statements.statement_id = documents.document_id WHERE projects.project_details = 'Private Project'","SELECT T1.statement_details ,  T2.document_name FROM Statements AS T1 JOIN Documents AS T2 ON T1.statement_id  =  T2.document_id WHERE T1.statement_details  =  'Private Project'",zhengning,27277d0a-024c-4895-a7bf-99a62f8d6bae,CF5
128,1736,"What is the full name of each car maker, along with its id and how many models it produces?","SELECT car_makers.fullname , COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id GROUP BY car_makers.id","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",zhengning,dd313f1e-3143-493d-8563-6a8c39039df1,CL1
129,2380,What is the count of the car models produced in the United States?,SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.country = 'United States',SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,zhengning,5a921830-b091-4eea-81d4-38cf08acaab5,D1c
130,2187,What is the average gradepoint for students with the last name Smith?,SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""",zhengning,48119178-247e-4326-a7b4-daf9296aa094,CE2
131,1556,Show the document name and the document date for all documents on project with details 'Graph Database project'.,"SELECT documents.document_name , documents.document_date FROM projects JOIN documents ON projects.project_id = documents.project_id WHERE projects.project_details = 'Graph Database'","SELECT document_name ,  document_date FROM Documents AS T1 JOIN projects AS T2 ON T1.project_id  =  T2.project_id WHERE T2.project_details  =  'Graph Database project'",zhengning,6503d24a-913c-487b-9ec6-5dc28480448e,D1c
132,1121,"What is the id, genre, and name of the artist for every English song ordered by ascending rating?","SELECT song.f_id , song.genre_is , song.artist_name FROM song WHERE song.languages = 'English' ORDER BY song.rating ASC","SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating",zhengning,88ce1e59-fd8c-4adb-af74-f4bb475a9d2e,D1a
133,1890,Show the names of buildings except for those having an institution founded in 2003.,SELECT building.name FROM building JOIN institution ON building.building_id = institution.building_id WHERE institution.founded = 2003 EXCEPT SELECT building.name FROM building JOIN institution ON building.building_id = institution.building_id WHERE institution.founded = 2003,SELECT name FROM building EXCEPT SELECT T1.name FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  =  2003,zhengning,5d6d141f-c3f8-4a1c-a06c-dc623a6ba63a,A1d
134,1746,What are the makers and models?,"SELECT car_makers.maker , model_list.model FROM car_makers JOIN model_list ON car_makers.id = model_list.maker","SELECT Maker ,  Model FROM MODEL_LIST;",zhengning,fae958a9-9948-4863-bf8c-890476bab389,"CL1, E1"
135,1740,How much does the car accelerate that makes amc hornet sportabout (sw)?,SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout' AND car_names.make = 'sw',SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,zhengning,f1c2b221-2db1-406a-917a-82b7904639b7,"D1, F3"
136,1500,"What are the average, minimum, and max ages for each of the different majors?","SELECT student.major , AVG( student.age ) , MIN( student.age ) , MAX( student.age ) FROM student","SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major",zhengning,533f5074-e0f1-4afc-8bc0-1aebcc4d25d0,AN2
137,2385,How many cars have a larger accelerate than the car with the largest horsepower?,SELECT COUNT( * ) FROM cars_data ORDER BY cars_data.horsepower DESC LIMIT 1,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,zhengning,bad66746-2112-4dae-94d8-4ccb7c4d51c4,F4
138,1262,How many project members were leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT( * ) FROM project_staff WHERE project_staff.role_code = 'leaders' OR project_staff.date_from<'1989-04-24 23:51:54',SELECT count(*) FROM Project_Staff WHERE role_code  =  'leader' OR date_from  <  '1989-04-24 23:51:54',zhengning,f2a094aa-6565-43a2-ba94-59e9fb6fcc10,D1b
139,1099,What is the count of the songs that last approximately 4 minutes?,SELECT files.duration FROM files WHERE files.duration NOT IN (SELECT AVG( files.duration ) FROM files ORDER BY files.duration DESC LIMIT 4) GROUP BY files.duration,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",zhengning,13919998-5533-45d8-aa33-eb0bcb2c6906,"F4, F2, BL1"
140,774,List all public schools and their locations.,"SELECT university.school , university.location FROM university WHERE university.affiliation = 'public'","SELECT school ,  LOCATION FROM university WHERE affiliation  =  'Public'",zhengning,04dbdc65-6810-48a1-9ea2-73b9444e1413,D1a
141,1660,How many routes end in a Canadian airport?,SELECT COUNT( * ) FROM routes JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'Canadian',SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE country  =  'Canada',zhengning,4f26b9cc-4166-443a-ad94-fa8ff38c8cb2,"D1c, CL1"
142,2039,In which year did the least people enter hall of fame?,SELECT hall_of_fame.inducted FROM hall_of_fame GROUP BY hall_of_fame.inducted ORDER BY COUNT( * ) ASC LIMIT 1,SELECT yearid FROM hall_of_fame GROUP BY yearid ORDER BY count(*) ASC LIMIT 1;,zhengning,14dd7d4c-07d4-4b63-b1d4-92606bf806ad,"BN1, BL3"
143,1503,How many games are played for all football games by students on scholarship?,SELECT SUM( sportsinfo.gamesplayed ) FROM sportsinfo WHERE sportsinfo.sportname = 'football' AND sportsinfo.onscholarship = 'y',"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'",zhengning,a77f8734-1a26-4f84-9702-568d0b07e4b5,D1a
144,821,Find the names of the customers who have an deputy policy.,SELECT DISTINCT customers.customer_details FROM policies JOIN customers ON policies.customer_id = customers.customer_id WHERE policies.policy_type_code = 'deputy',"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy""",zhengning,2003710e-67ed-47a1-b4b4-999eb685d033,D1a
