Unnamed: 0,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
71,2b7516a9-4876-4767-9c1b-b865daac058d,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,725,"select Location , School from university where Nickname = ""Clemson""",What are the all games score and location of the school called Clemson?,,,"BN1, CL1, CE2",37.2699999809265,80,6,"SELECT t2.All_Games ,  t1.location FROM university AS t1 JOIN basketball_match AS t2 ON t1.school_id  =  t2.school_id WHERE team_name  =  'Clemson'"
72,185d92f0-c259-4011-9557-5437323153c1,46df4471-1328-445f-a92a-28e76b5885c2,tianyi,740,"select country_id , name from League",List all country and league names.,,0,"CL1, BL1",77.25100016593929,8,6,"SELECT T1.name ,  T2.name FROM Country AS T1 JOIN League AS T2 ON T1.id  =  T2.country_id"
73,e7ca3b43-6bce-4b3a-b3f2-fee40e3b72a0,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,809,"select T2.product_id , count ( T1.product_id ) from Invoice_Line_Items as T1 join Order_Items as T2 on T1.order_item_id = T2.order_item_id group by T2.product_id",Show the product ids and the number of unique orders containing each product.,,0,A1b,294.180999994278,9,6,"SELECT product_id ,  count(DISTINCT order_id) FROM Order_items GROUP BY product_id"
74,fff56171-8f28-40e9-a79e-49a23a2cfa92,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,431,select count ( amenity_name ) from Dorm_amenity,How many diffrent dorm amenities are there?,( amenity_name ),,"A1b, CE2",21.539999961853,10,6,SELECT count(*) FROM dorm_amenity
75,e3754032-cc9d-4233-94ba-2576692ab377,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,338,"select count ( * ) from Enrolled_in as T1 join Student as T2 on T1.StuID = T2.StuID where T1.Grade = ""B""","How many students have had at least one ""B"" grade?",,,"CE2, BL1, A1b",47.588999986648595,11,6,"SELECT COUNT(DISTINCT StuID) FROM ENROLLED_IN WHERE Grade  =  ""B"""
76,d4833ccb-e99a-4013-9dbf-1934ef1e018c,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,978,"select acc_type , avg ( acc_bal ) from customer group by acc_type having avg ( credit_score ) < 50",What is the average account balance of customers with credit score below 50 for the different account types?,,,"L4, A1b, CE2",206.78900003433202,12,6,"SELECT avg(acc_bal) ,  acc_type FROM customer WHERE credit_score  <  50 GROUP BY acc_type"
77,7b46dac0-478f-4218-9fb2-36e6a2e0d5ea,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,942,select Party from party where Governor = 1,Find the parties associated with the delegates from district 1. Who served as governors of the parties?,where Governor = 1,,"L4, CE2",389.33399987220804,13,6,SELECT T2.Governor FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1
78,974a57ed-f9be-4bbd-aca7-082f186b3507,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,964,"select city , state from bank where city = ""morningside""",What city and state is the bank with the name morningside in?,,,"CE2, BF4",41.1219999790192,14,6,"SELECT city ,  state FROM bank WHERE bname  =  'morningside'"
79,b0ae5870-b61a-49b8-b1b7-5a8500946622,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,760,"select Policy_Type_Code from Policies where Customer_ID = ""Dayana Robel""","What are the type codes of the policies used by the customer ""Dayana Robel""?",,,CE2,59.63499999046329,15,6,"SELECT policy_type_code FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t2.customer_details  =  ""Dayana Robel"""
80,f4887c54-7b64-4767-866e-ae1efc82eba3,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,726,"select Enrollment , Primary_conference from university order by limit 1 ( Primary_conference )",Show the enrollment and primary_conference of the oldest college.,,,"CE2, K3, BF4",229.554000139236,16,6,"SELECT enrollment ,  primary_conference FROM university ORDER BY founded LIMIT 1"
81,0249b242-3d5f-48a0-990e-c0bf2eb4d142,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,473,select count ( StuID ) from SportsInfo,How many different students are involved in sports?,,,"K3, A1b",14.6700000762939,17,6,SELECT count(DISTINCT StuID) FROM Sportsinfo
82,988ed0ab-56dd-4cf2-944a-8954ad3adc36,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,476,select count ( * ) from Plays_Games,How many games are played for all students?,,,"CM6, A1b",9.68600010871887,18,6,SELECT sum(gamesplayed) FROM Sportsinfo
83,35336971-c4f1-40b1-8f64-4f4f8bd72de8,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,541,"select count ( * ) from Staff as T1 join Addresses as T2 on T1.staff_address_id = T2.address_id where T2.state_province_county = ""Georgia""",How many staff live in state Georgia?,,,"CM6, CE2",23.9820001125336,19,6,"SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";"
84,3dc7d36b-a9d8-469f-be26-b68aaa5de9aa,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,571,select product_name from Products order by product_name,List the names of all distinct products in alphabetical order.,,,"CE2, A1b",19.0220000743866,20,6,SELECT DISTINCT product_name FROM products ORDER BY product_name
85,9ca7800c-e686-45d1-8664-88d9f7b1d2df,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,1065,"select T2.f_id , T2.genre_is , T1.g_name , T2.artist_name from genre as T1 join song as T2 on T1.g_name = T2.genre_is order by T2.rating","What is the id, genre, and name of the artist for every English song ordered by ascending rating?",,,"E1, A1b, BL2, F4",172.29999995231603,21,6,"SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating"
86,fe0a5fb6-51cc-4f37-aaa5-f1401353cfed,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,230,select Position from player where Position > ( select avg ( Points ) from player group by Position,What are the positions of players whose average number of points scored by that position is larger than 20?,,,"E1, F4, A1f, BL2, BN1",164.65700006485,22,6,SELECT POSITION FROM player GROUP BY name HAVING avg(Points)  >=  20
87,4230dc7c-8ed0-4e6a-9ba9-895c55825c29,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,330,select CName from Course group by CName having count ( Credits ) = 1,What are the names of courses with 1 credit?,,,"L4, A1f, N3, BN1",79.2620000839233,23,6,SELECT CName FROM COURSE WHERE Credits  =  1
88,efdd4772-c3bd-4928-b257-2b7148260887,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,1066,"select avg ( T2.salary ) from team_franchise as T1 join salary as T2 where T1.franchise_name = ""Boston Red Stockings""",What is average salary of the players in the team named 'Boston Red Stockings' ?,,,"L4, N3, BF4, CM6, CE2",1980.3860001564,24,6,SELECT avg(T1.salary) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings'
89,d75fd20f-2413-4373-b819-9f6ed465b5c4,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,374,select pPos from Tryout,What are the different types of player positions?,,,"L5, BF4, CM6, CE2, A1b",53.052000045776396,25,6,SELECT count(DISTINCT pPos) FROM tryout
90,96c62dcc-b501-40f4-a8e3-f71a00ac2855,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,855,"select product_name , product_description from Products_for_Hire where daily_hire_cost < 'Cutlery' and product_type_code = 20",What are the names and descriptions of the products that are of 'Cutlery' type and have daily hire cost lower than 20?,,,"A1b, L5, F1, D1",39.2779998779297,26,6,"SELECT product_name ,  product_description FROM products_for_hire WHERE product_type_code  =  'Cutlery' AND daily_hire_cost  <  20"
91,7324f5ce-ede6-4d7b-bf73-3fc77a0a1eb3,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,705,"select name , Trade_Name from medicine where FDA_approved = """"",What are the names and trade names of the medcines that are FDA approved?,"where FDA_approved = """"",,F1,86.66400003433229,27,6,"SELECT name ,  trade_name FROM medicine WHERE FDA_approved  =  'Yes'"
92,37ba2e73-b493-4875-a270-63b80cc77c6d,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,869,select shipping_agent_name from Ref_Shipping_Agents where shipping_agent_code = 2,What is the name of the shipping agent of the document with id 2?,,,"CE2, D1, BF4",33.0840001106262,28,6,SELECT Ref_Shipping_Agents.shipping_agent_name FROM Ref_Shipping_Agents JOIN Documents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Documents.document_id = 2;
93,6fbf4c8e-d330-42c4-91bf-f9d8c16bae41,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,1061,"select song_name from song where languages = ""modern"" or genre_is = ""English""",What are the names of the songs that are modern or sung in English?,,,"CE2, D1a",98.18700003623958,29,6,"SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english"""
94,2b8392f1-32b7-4f8c-94ed-9785c653c94d,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,1037,select f_id from song order by limit 1 ( song_name ) desc,Find the id of the song that lasts the longest.,,sort on wrong column (remove Q1),"D1a, BF4, CM4",83.5050001144409,30,6,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1
95,4042fa7a-0545-4cf6-ac4b-4fb7092be267,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,69,select Venue from debate,Show the distinct venues of debates,,,"CM4, A1b",9.148999929428099,31,6,SELECT DISTINCT Venue FROM debate
96,96945727-1d53-4848-9495-8ae0a367bba7,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,833,select count ( * ) from budget where Year >= 3000,How many budgets are above 3000 in year 2001 or before?,,,"A1b, F4, F1, D1",36.1449999809265,32,6,SELECT count(*) FROM budget WHERE budgeted  >  3000 AND YEAR  <=  2001
97,3312bea6-184e-49f0-a778-067c1eeb680a,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,680,"select count ( * ) from Customer where Email like ""gmail . com %""","How many customers have email that contains ""gmail.com""?","where Email like ""gmail . com %""",,"D1c, F4, F1, D1",19.618000030517603,33,6,"SELECT COUNT(*) FROM CUSTOMER WHERE Email LIKE ""%gmail.com%"""
98,ed7b4ed8-82fc-4cb9-881d-4c1f890f6ac0,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,886,select sum ( T1.Money_Requested ) from entrepreneur as T1 join people as T2 on T1.People_ID = T2.People_ID where T2.Height > 85.,What is the total money requested by entrepreneurs with height more than 1.85?,,,"D1c, D1",18.0049998760223,34,6,SELECT sum(T1.Money_Requested) FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  >  1.85
99,ebc1050e-bbdf-4fb8-9e46-3af6cd52db22,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,930,"select Governor , Comptroller from party where Party = ""democratic""",Who are the lieutenant governor and comptroller from the democratic party?,"where Party = ""democratic""",,"D1a, BL1, D1",56.9809999465942,35,6,"SELECT Lieutenant_Governor ,  Comptroller FROM party WHERE Party  =  ""Democratic"""
100,4c296e7f-4f21-46c5-b0e1-6acde09fc1a8,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,810,"select count ( T2.product_id ) , T1.product_id from Invoice_Line_Items as T1 join Order_Items as T2 on T1.order_item_id = T2.order_item_id group by T2.product_id",How many distinct order ids correspond to each product?,( T2.product_id ),,"D1a, A1b",80.0439999103546,36,6,"SELECT product_id ,  count(DISTINCT order_id) FROM Order_items GROUP BY product_id"
101,456a055c-7172-4921-bb30-28cca652faa8,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,870,"select count ( * ) from Documents where shipping_agent_code = ""USPS""",How many documents were shipped by USPS?,,,"A1b, BL1, CE2",90.10700011253358,37,6,"SELECT count(*) FROM Ref_Shipping_Agents JOIN Documents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code WHERE Ref_Shipping_Agents.shipping_agent_name = ""USPS"";"
102,de6dd98c-879c-4394-bd73-b7b40b90bb9c,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,653,select T3.catalog_entry_name from Catalogs as T1 join Catalog_Structure as T2 on T1.catalog_id = T2.catalog_id join Catalog_Contents as T3 on T2.catalog_level_number = T3.catalog_level_number where T3.length < 3 group by T1.catalog_name having count ( T3.width ) > 5,Which catalog contents have length below 3 or above 5? Find the catalog entry names.,,,"E1, N3, CE2",54.48300004005429,38,6,SELECT catalog_entry_name FROM catalog_contents WHERE LENGTH  <  3 OR width  >  5
103,22e1627e-b992-4c07-a39e-6e2863397224,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,637,"select catalog_publisher from Catalogs where catalog_name like ""% Murray %""","Which catalog publishers have substring ""Murray"" in their names?",,,"E1, N3, BF4, D1c, A1b",49.903000116348295,39,6,"SELECT distinct(catalog_publisher) FROM catalogs WHERE catalog_publisher LIKE ""%Murray%"""
104,eb2a3c4e-ae1d-4f26-9fd5-fb706ab724f5,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,547,"select count ( * ) from Lessons where lesson_status_code = ""cancelled""",How many lessons were in cancelled state?,,,"D1c, D1a, A1b, BF4",13.7599999904633,40,6,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";"
105,00db20be-95a6-4cbd-b5b6-1bb7464106b3,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,1035,select song_name from song order by releasedate desc limit 1,What is the name of the song that was released most recently?,,,"BL3, D1a",15.9590001106262,41,6,"SELECT song_name ,  releasedate FROM song ORDER BY releasedate DESC LIMIT 1"
106,9de99ec1-dbd6-488c-9572-f1f010c80588,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,868,"select document_id , document_status_code from Documents where document_type_code = ""paper""",List the document ids for any documents with the status code done and the type code paper.,,,"BL3, BL2",36.25,42,6,"SELECT document_id FROM Documents WHERE document_status_code = ""done"" AND document_type_code = ""Paper"";"
107,8aa9e4d0-d224-4374-83cd-c43914460e7a,16446e2c-f117-4e25-9c11-322946e22afa,tianyi,83,select count ( customer_id ) from Accounts,Count the number of customers who have an account.,,,"BL2, A1b",15.052000045776401,43,6,SELECT count(DISTINCT customer_id) FROM Accounts
108,1332e713-3f2d-4861-b6ac-4937b7ead5d8,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,866,"select role_description , count ( * ) from Roles group by role_description having count ( * ) > 1",List roles that have more than one employee. List the role description and number of employees.,,0,"A1b, BN1, Q1, CE2",28903.3650000095,81,6,"SELECT Roles.role_description , count(Employees.employee_id) FROM ROLES JOIN Employees ON Employees.role_code = Roles.role_code GROUP BY Employees.role_code HAVING count(Employees.employee_id)  >  1;"
109,aa552c9a-42c1-42aa-9e9a-9e0007aaa3ac,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,646,select capacity from Catalog_Contents order by capacity limit 1,Find the name of the product that has the smallest capacity.,,,"CE2, BN1, K2, BL1",28.6470000743866,82,6,SELECT catalog_entry_name FROM catalog_contents ORDER BY capacity ASC LIMIT 1
110,dd3a1785-6990-4ff3-947a-d0c3607b21c3,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,149,select count ( Perpetrator_ID ) from perpetrator,How many perpetrators are there?,,,K2,9.56399989128113,83,6,SELECT count(*) FROM perpetrator
111,c1aa5c0f-b4d7-48a2-9a41-853fe69d2b63,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,107,select count ( School_id ) from endowment where amount < 8.5 group by amount having count ( amount ) > 1,Find the number of schools that have more than one donator whose donation amount is less than 8.5.,,,"AN2, F1",57.8120000362396,84,6,SELECT count(*) FROM (SELECT * FROM endowment WHERE amount  >  8.5 GROUP BY school_id HAVING count(*)  >  1)
112,bb3209d3-c1d0-4f3c-91f7-d24ba6f7ac35,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,119,select document_type_code from Documents,What document type codes do we have?,,,"CM6, AN2, F1, BL1",64.069000005722,85,6,SELECT document_type_code FROM Ref_Document_Types;
113,956386e0-1997-4c8d-90a4-96d6708c3530,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,972,select T1.cust_name from customer as T1 join bank as T2 on T1.branch_ID = T2.branch_ID group by T2.no_of_customers order by count ( * ) desc limit 1,What is the name of the bank branch with the greatest number of customers?,,,"E1, N3, CM6, CM4",96.1419999599457,86,6,SELECT bname FROM bank ORDER BY no_of_customers DESC LIMIT 1
114,fe229ec6-c2c1-4e50-828e-35343df84ee3,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,364,select count ( cName ) from College,How many different colleges are there?,,,"E1, N3, BL1, CM4",10.3840000629425,87,6,SELECT count(*) FROM College
115,fbacc802-cc08-4887-bf5f-c4ea97375088,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,378,"select count ( T1.pPos ) from Tryout as T1 join Player as T2 on T1.pID = T2.pID where T2.pName = ""goalie""",What is the number of students playing as a goalie?,,,"E1, BF4",26.5670001506805,88,6,SELECT count(*) FROM tryout WHERE pPos  =  'goalie'
116,0016447e-b855-4234-9150-b919c3621d77,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,1054,"select formats , count ( artist_name ) from files group by formats","For each file format, return the number of artists who released songs in that format.",,,"E1, BF4",12.0650000572205,89,6,"SELECT count(*) ,  formats FROM files GROUP BY formats"
117,b3225231-25b0-4180-8d21-dcd030b45248,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,966,"select T1.state , T1.acc_type , T1.acc_bal from customer as T1 join loan as T2 on T1.cust_ID = T2.cust_ID where T1.no_of_loans != ""2"" group by T2.loan_type","What are the states, account types, and credit scores for customers who have 0 loans?",,,"E1, N3, D1",43.592000007629395,90,6,"SELECT state ,  acc_type ,  credit_score FROM customer WHERE no_of_loans  =  0"
118,15644b13-3a2d-4ff0-88ab-7589b2a3aac3,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,1020,"select max ( Gold ) , min ( Silver ) from club_rank",What are the maximum and minimum number of silver medals for clubs.,,,"E1, N3, D1",10.0309998989105,91,6,"SELECT max(Silver) ,  min(Silver) FROM club_rank"
119,8b941878-520b-4e71-9ce1-8613995378cb,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,624,"select Weekly_Rank from TV_series where Episode = ""a love love a lifetime""","What is the weekly rank for the episode ""A Love of a Lifetime""?",,,"D1a, BL1",9.98400020599365,92,6,"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";"
120,be923b26-97b0-4a6a-a114-64e50073bc38,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,384,select * from College order by enr desc,What information do you have on colleges sorted by increasing enrollment numbers?,,,"D1a, K2",9.6949999332428,93,6,SELECT * FROM College ORDER BY enr
121,aa76f3d9-8a03-42c8-813b-b7cd87c158a9,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,638,"select T1.catalog_name , T1.date_of_publication from Catalogs as T1 join Catalog_Structure as T2 on T1.catalog_id = T2.catalog_id where T2.catalog_level_name > 5",Find the names and publication dates of all catalogs that have catalog level number greater than 5.,,0,"nan, Q1, K2",65.6979999542236,94,6,"SELECT t1.catalog_name ,  t1.date_of_publication FROM catalogs AS t1 JOIN catalog_structure AS t2 ON t1.catalog_id  =  t2.catalog_id WHERE catalog_level_number  >  5"
122,920634a9-63d0-4e0a-a938-1edb0ba3f650,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,876,"select T3.Event_ID , T1.Participant_Details from Participants as T1 join Participants_in_Events as T2 on T1.Participant_ID = T2.Participant_ID join Events as T3 on T2.Event_ID = T3.Event_ID group by T2.Participant_ID having count ( * ) > 1",What are the ids and details of events that have more than one participants?,,,"E1, CL1, nan",47.0869998931885,95,6,"SELECT T1.event_id ,  T1.event_details FROM EVENTS AS T1 JOIN Participants_in_Events AS T2 ON T1.Event_ID  =  T2.Event_ID GROUP BY T1.Event_ID HAVING count(*)  >  1"
123,1ac41212-2d92-49d3-9c5e-66b6cdf15def,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,298,select count ( outcome_code ) from Project_Outcomes,How many patents outcomes were listed for all the projects?,,,"E1, CL1, F4, BL1",23.0529999732971,96,6,SELECT count(*) FROM Project_outcomes WHERE outcome_code  =  'Patent'
124,3f459bb7-2fe3-490e-b073-cef42b3f7ed0,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,758,select T2.Name from debate_people as T1 join people as T2 on T1.Affirmative = T2.People_ID group by T1.Affirmative having count ( * ) >= 2,Show the names of people who have been on the negative side of debates at least twice.,,,"BN1, BE5, F4, BL1",162.017000198364,97,6,SELECT T2.Name FROM debate_people AS T1 JOIN people AS T2 ON T1.Negative  =  T2.People_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2
125,8a88fd6f-a64b-4ba0-97ef-2b253ccdcdb0,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,1059,select artist_name from artist where gender = 'm',What are the names of all male British artists?,,,"D1c, BN1, BE5, F4",13.5449998378754,98,6,"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male"""
126,74434abc-fa6d-453c-8c9e-f120958edea0,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,305,select count ( gender ) from Person where limit 'f' = 1,How many females does this network has?,,syntax error,"F4, D1, BF4, D1c, BL1",86.48699998855591,99,6,SELECT count(*) FROM Person WHERE gender  =  'female'
127,bdde0c82-a8b0-497d-ad00-e150170a6a83,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,4,select count ( temporary_acting ) from management,How many acting statuses are there?,,,"BF4, D1, BL1, A1b",11.7490000724792,100,6,SELECT count(DISTINCT temporary_acting) FROM management
128,9d7b8d98-1b89-4cd8-bcb5-d49e71be3498,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,772,"select T1.customer_id , T1.date_account_opened , T1.account_name , T1.other_account_details from Accounts as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T2.customer_first_name = ""Meaghan""","What are the ids, names, dates of opening, and other details for accounts corresponding to the customer with the first name ""Meaghan""?",,,"BL1, A1b",31.595999956131,101,6,"SELECT T1.account_id ,  T1.date_account_opened ,  T1.account_name ,  T1.other_account_details FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.customer_first_name  =  'Meaghan'"
129,4934ce6c-b12b-463d-9bdf-5c0894887e9e,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,746,select count ( * ) from Player_Attributes as T1 join Player as T2 on T1.player_fifa_api_id = T2.player_fifa_api_id where T1.overall_rating > 80 and T1.overall_rating > 'right footed',"Of all players with an overall rating greater than 80, how many are right-footed and left-footed?",,,"E1, F3, AN2, BL3, BL1",75.7060000896454,102,6,"SELECT preferred_foot ,  count(*) FROM Player_Attributes WHERE overall_rating  >  80 GROUP BY preferred_foot"
130,11da341a-355a-4968-b4f0-d4a641d28ddb,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,630,"select T1.Name , count ( * ) from department as T1 join management as T2 on T1.Department_ID = T2.department_ID join head as T3 on T2.head_ID = T3.head_ID where T2.temporary_acting = 'Yes' group by T3.name",Show the name and number of employees for the departments managed by heads whose temporary acting value is 'Yes'?,,,"L4, F4, F3, AN2",52.3050000667572,103,6,"SELECT T1.name ,  T1.num_employees FROM department AS T1 JOIN management AS T2 ON T1.department_id  =  T2.department_id WHERE T2.temporary_acting  =  'Yes'"
131,54396db4-8c96-49d0-b6d9-8527b57241c6,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,892,"select T2.Name , T1.Company from entrepreneur as T1 join people as T2 on T1.People_ID = T2.People_ID order by T1.Money_Requested desc",List the names of entrepreneurs and their companies in descending order of money requested?,,,"E1, L4, F4, BL3, K2",22.796999931335396,104,6,"SELECT T2.Name ,  T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested"
132,2d12089a-75ff-4526-922e-f4d9677685aa,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,689,select T2.FirstName from Invoice as T1 join Customer as T2 on T1.CustomerId = T2.CustomerId where T2.Country = 'Brazil' and T1.BillingCountry = 1,What are the different first names for customers from Brazil who have also had an invoice?,,,"K2, F3, A1b",58.8499999046326,105,6,"SELECT DISTINCT T1.FirstName FROM CUSTOMER AS T1 JOIN INVOICE AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T1.country  =  ""Brazil"""
133,18c54def-a666-4e0e-b91d-0ede893caad9,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,915,"select T1.Name , T1.Sex , T2.Oppose_rate from people as T1 join candidate as T2 on T1.People_ID = T2.People_ID group by T1.Sex",Find the name of the candidates whose oppose percentage is the lowest for each sex.,,,"L5, CL1, F3, A1b",77.7439999580383,106,6,"SELECT t1.name ,  t1.sex ,  min(oppose_rate) FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id GROUP BY t1.sex"
134,81ccd57e-d7b9-42c9-aae3-10411c1e25a0,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,948,"select Party , count ( * ) from party group by Party","For each party, return the name of the party and the number of delegates from that party.",,,"L5, CM6, CL1, CE2, BN1",123.62700009346001,107,6,"SELECT T2.Party ,  COUNT(*) FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID GROUP BY T1.Party"
135,8a57070f-764c-4b02-92b4-d018472762cb,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,917,select T1.Name from people as T1 join candidate as T2 on T1.People_ID = T2.People_ID where T2.Support_rate < ( select Oppose_rate from candidate where Support_rate < 1,Find the names of the candidates whose support percentage is lower than their oppose rate.,,,"CM6, BN1, F3, CE2",59.6500000953674,108,6,SELECT t1.name FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id WHERE t2.support_rate  <  t2.oppose_rate
136,9e2204f8-bcce-4745-80e0-3a9b86ff8605,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,129,select T1.mailing_date from Documents_Mailed as T1 join Documents as T2 on T1.document_id = T2.document_id where T2.document_type_code = 7,What is the mail date of the document with id 7?,,,"E1, CF5, F3",71.4200000762939,109,6,SELECT mailing_date FROM Documents_Mailed WHERE document_id = 7;
137,669902fd-1be4-45cc-a390-f01a4f53d45e,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,592,select count ( * ) from car_names where Make = 1980,"In 1980, how many cars were made?",,,"CM6, E1",16.8229999542236,110,6,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;
138,f96d8651-4a2d-45f5-a61b-01828fc24b50,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,389,"select count ( cName ) from Tryout where pPos = ""goalie"" and pPos = ""mid""",How many schools have some students playing in goalie and mid positions.,,,"CM6, CF5, BL1",37.0209999084473,111,6,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid')
139,d81ce7a7-9fe3-4f0d-afa2-a8890136067c,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,213,select count ( services ) from station,How many different services are provided by all stations?,,,"BL1, A1b",8.18099999427795,112,6,SELECT count(DISTINCT services) FROM station
140,fc4fd83a-8de4-4b01-8955-e6e0b3a4c6c2,e139cddc-21fe-4e3e-84d9-8ccc90a8dcbd,zhengning,337,select count ( * ) from Enrolled_in as T1 join Student as T2 on T1.StuID = T2.StuID where T1.Grade = 'b',"Find the number of students that have at least one grade ""B"".",,,"E1, D1a, BL1, A1b",23.782000064849896,113,6,"SELECT COUNT(DISTINCT StuID) FROM ENROLLED_IN WHERE Grade  =  ""B"""
