,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
56,b6f5bd83-9084-45cb-b040-f9adbfcccc80,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1994,SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN( song.resolution ) FROM song WHERE song.languages = 'English'),What are the different names for all songs that have a higher resolution than English songs?,WHERE song.resolution > (SELECT MIN( song.resolution ) FROM song WHERE song.languages = 'English'),,D1a,28.8360002,10,3,"SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")"
57,02aecea1-5fed-48f3-9d33-e569a569f8c1,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1741,SELECT COUNT( * ) FROM car_makers WHERE car_makers.country = 'france',How many car makers are there in france?,,,CE2,43.53600001,11,3,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';
58,b724bba2-7855-4304-aa2b-7861d7d638bf,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,2080,SELECT patient.name FROM patient,What are the names of patients who are not taking the medication of Procrastin-X.,,,I2,36.74000001,12,3,SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X'
59,06c38a0f-3d82-4411-b334-ac7cce0bd3c4,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1866,SELECT products.product_color FROM products WHERE products.product_id NOT IN (SELECT order_items.product_id FROM order_items),Show all product names without an order.,products.product_color,,BL1,50.67499995,13,3,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
60,6d225e2b-821f-48b2-8d17-4075d457f1c4,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,2124,"SELECT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore'","Who is the president of the club ""Bootup Baltimore""? Give me the first and last name.",,Miss a column to JOIN,F4,162.9059999,14,3,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President"""
61,572455fb-0c18-4afc-a50f-c018f83079e2,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,2161,SELECT projects.project_details FROM projects ORDER BY projects.organisation_id ASC,List the project details of the projects launched by the organisation,"projects.organisation_id ASC, ORDER BY",,"F4, AN2",487.0239999,15,3,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 )
62,78c7103a-6107-4ef6-a3a0-c963d1b4c8fd,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,2135,SELECT COUNT( * ) FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON member_of_club.clubid = club.clubid WHERE student.fname = 'Eric Tai',"How many clubs does the student named ""Eric Tai"" belong to?",WHERE student.fname = 'Eric Tai',,"F4, DF2",166.0280001,16,3,"SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai"""
63,a7c74bee-ad01-4976-b847-574065420511,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,556,SELECT individuals.individual_last_name FROM individuals JOIN organization_contact_individuals ON individuals.individual_id = organization_contact_individuals.individual_id,What are the last names of individuals who have been contact individuals for an organization?,SELECT,,A1b,83.09599996,17,3,SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id  =  t2.individual_id
64,0786edc4-7436-42a2-b5c0-3d7daad413b2,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1720,"SELECT AVG( stadium.average ) , MAX( stadium.capacity ) FROM stadium",What is the average and maximum capacities for all stadiums ?,"AVG( stadium.average ) , MAX( stadium.capacity )",,BL1,24.98699999,18,3,"select avg(capacity) ,  max(capacity) from stadium"
65,e288410b-372c-49e1-b15f-a95bffc1dfa0,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1187,"SELECT COUNT( * ) , block.blockfloor FROM block JOIN room ON block.blockfloor = room.blockfloor JOIN block ON block.blockcode = room.blockcode GROUP BY block.blockfloor",How many rooms does each block floor have?,,,F2,260.625,19,3,"SELECT count(*) ,  T1.blockfloor FROM BLOCK AS T1 JOIN room AS T2 ON T1.blockfloor  =  T2.blockfloor AND T1.blockcode  =  T2.blockcode GROUP BY T1.blockfloor"
66,1d0dd461-e7bc-4c56-92fe-29e1f59617bb,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,763,"SELECT medicine.id , medicine.name FROM medicine_enzyme_interaction JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id HAVING COUNT( * ) >= 4","For every medicine id, what are the names of the medicines that can interact with more than one enzyme?",COUNT( * ) >= 4,,DF2,40.08500004,20,3,"SELECT T1.id ,  T1.Name FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id HAVING count(*)  >=  2"
67,e136bf39-8f00-4c55-8da3-f885132e74cc,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1138,SELECT COUNT( * ) FROM postseason JOIN team ON postseason.league_id_loser = team.div_id WHERE team.name = 'Boston Red Stockings' AND postseason.losses = 2009,How many times did Boston Red Stockings lose in 2009 postseason?,postseason.league_id_loser = team.div_id,,BE5,48.36800003,21,3,SELECT count(*) FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_loser  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year = 2009;
68,e58fcb8d-67b2-4e19-82c2-2ad45518dea2,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1719,"SELECT MAX( stadium.capacity ) , AVG( stadium.average ) FROM stadium",What is the maximum capacity and the average of all stadiums ?,"MAX( stadium.capacity ) , AVG( stadium.average )",,L4,85.27499986,22,3,"select max(capacity), average from stadium"
69,b01fe025-ec0c-47ef-b6ea-7e1b11c60c36,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,2014,"SELECT song.artist_name , COUNT( * ) FROM song WHERE song.languages = 'English' GROUP BY artist.artist_name",What are the names and number of works for all artists who have sung at least one song in English?,WHERE song.languages = 'English' ,,"D1a, A1f",29.67400002,23,3,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english"" GROUP BY T2.artist_name HAVING count(*)  >=  1"
71,c40da7b8-9dc2-48c6-b25c-e48702f54e6d,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,486,SELECT COUNT( DISTINCT has_amenity.amenid ) FROM has_amenity,Find the number of distinct amenities.,,,CM6,2.73300004,24,3,SELECT count(*) FROM dorm_amenity
72,11b3542d-7d09-4461-8dec-1cc988e839ed,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1997,"SELECT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.song_name = 'love'","What is the name and country of origin of the artist who released a song that has ""love"" in its title?",WHERE song.song_name = 'love',,DF2,104.7940001,25,3,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.song_name LIKE ""%love%"""
73,54713386-fe5a-48b3-816d-200c73b1b82d,b90b8bcc-2f14-4e4b-9d4e-9f04ea089d25,tianyi,1821,"SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid GROUP BY album.artistid HAVING COUNT( * ) >= 3",Please list the name and id of all artists that have at least 3 albums in alphabetical order.,,,KA1b,88.24099994,26,3,"SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name"
75,b4cb52cf-3704-4d92-b10c-23888859d41e,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,2050,SELECT physician.name FROM physician WHERE physician.employeeid NOT IN (SELECT appointment.physician FROM appointment),Which physicians have never taken any appointment? Find their names.,WHERE physician.employeeid NOT IN (SELECT appointment.physician FROM appointment),correct,,458.0119998,27,3,SELECT name FROM physician EXCEPT SELECT T2.name FROM appointment AS T1 JOIN physician AS T2 ON T1.Physician  =  T2.EmployeeID
76,70aeabff-0184-4aca-b7e7-6fdf578f19dc,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1821,"SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid GROUP BY album.artistid HAVING COUNT( * ) >= 3",Please list the name and id of all artists that have at least 3 albums in alphabetical order.,,,KA1b,17.90600014,26,3,"SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name"
77,c557cd3a-f122-4b7d-97d7-e9af33890e3b,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1803,"SELECT tv_channel.package_option , tv_channel.series_name FROM tv_channel WHERE tv_channel.hight_definition_tv = 1",Find the package choice and series name of the TV channel that has high definition TV.,WHERE tv_channel.hight_definition_tv = 1,,DF2,46.28600001,28,3,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes"""
78,d91aa01a-2bdb-48eb-912d-7f50c6f92fd4,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,2408,SELECT tv_channel.package_option FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.directed_by != 'Ben Jones',What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,,correct,,243.8900001,29,3,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones')
79,806533e5-7935-41bf-92ba-f447e55e5281,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,2313,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",What are the names of all cities and states?,"addresses.town_city , addresses.state_province_county",,I2,106.198,30,3,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
80,deaa4ee8-dc90-488d-b224-9b5480cf0d07,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1818,SELECT customer.lastname FROM customer JOIN invoice ON customer.customerid = invoice.customerid WHERE invoice.total > 20,What are the last names of customers without invoice totals exceeding 20?,,,A1d,90.09899998,31,3,SELECT LastName FROM CUSTOMER EXCEPT SELECT T1.LastName FROM CUSTOMER AS T1 JOIN Invoice AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T2.total  >  20
81,16938711-5cb4-40fc-9a2f-04aabe6d1697,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1968,"SELECT train.name , train.time FROM route JOIN train ON route.train_id = train.id JOIN route ON station.id = route.station_id WHERE station.local_authority = 'Chiltern'",Find names and times of trains that run through stations for the local authority Chiltern.,,correct,,366.7550001,32,3,"SELECT t3.name ,  t3.time FROM station AS t1 JOIN route AS t2 ON t1.id  =  t2.station_id JOIN train AS t3 ON t2.train_id  =  t3.id WHERE t1.local_authority  =  ""Chiltern"""
82,a9b4d386-1e23-4ff3-a486-4a55ae28b345,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1596,SELECT staff.date_of_birth FROM staff WHERE staff.nickname = 'Janessa Sawayn',What is the date of birth for the staff member named Janessa Sawayn?,WHERE staff.nickname = 'Janessa Sawayn',,D1c,19.39099979,33,3,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";"
83,51052990-d75f-4832-b873-c9b35022365f,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1567,"SELECT documents.document_name , documents.document_description , documents.document_date FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code","Return the type name, type description, and date of creation for each document.","documents.document_name , documents.document_description , documents.document_date",,CL1,206.434,34,3,"SELECT T1.document_type_name ,  T1.document_type_description ,  T2.Document_date FROM Ref_document_types AS T1 JOIN Documents AS T2 ON T1.document_type_code  =  T2.document_type_code"
84,61587e5c-2ac5-43aa-938d-18be0b438b42,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,448,"SELECT college.state FROM college, tryout WHERE college.state = (SELECT college.state , COUNT( * ) FROM college JOIN tryout ON college.cname = tryout.cname WHERE tryout.ppos = 'goalies')",What is the count of states with college students playing in the mid position but not as goalies?,"WHERE college.state = (SELECT college.state , COUNT( * ) FROM college JOIN tryout ON college.cname = tryout.cname WHERE tryout.ppos = 'goalies')",,"D1b, F4, A1d",172.3679998,35,3,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie')
85,73f4ad0c-f98e-4d09-adb6-667f78583797,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,730,SELECT COUNT( * ) FROM genre JOIN track ON genre.genreid = track.genreid WHERE genre.name = 'rock',How many tracks belong to rock genre?,WHERE genre.name = 'rock',,D1a,70.06599998,36,3,"SELECT COUNT(*) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Rock"""
86,b0dd86c9-e98a-4e85-8ec3-16592465f937,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1869,"SELECT products.product_color , COUNT( * ) FROM order_items JOIN products ON order_items.product_id = products.product_id GROUP BY order_items.product_id","What are teh names of the different products, as well as the number of customers who have ordered each product.",order_items.product_id,,"CE2, BN1",134.0610001,37,3,"SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name"
87,01a2f2b5-6135-402a-8471-e06b375739db,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1118,"SELECT AVG( song.rating ) , AVG( song.resolution ) FROM song WHERE song.languages = 'Bangla'",What are the average rating and resolution of songs that are in Bangla?,WHERE song.languages = 'Bangla',,D1a,23.64699984,38,3,"SELECT avg(rating) ,  avg(resolution) FROM song WHERE languages  =  ""bangla"""
88,a5d317ee-b5f1-4dec-a5e5-9bea1a4d4f73,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1152,SELECT SUM( salary.salary ) FROM salary JOIN player ON salary.player_id = player.player_id WHERE player.name_first = 'Len and last name Barker' AND player.name_last = 'Len and last name Barker' AND salary.salary BETWEEN 1985 and 1990,How much did the the player with first name Len and last name Barker earn between 1985 to 1990 in total?,WHERE player.name_first = 'Len and last name Barker' AND player.name_last = 'Len and last name Barker' AND salary.salary BETWEEN 1985 and 1990,,"DF2, BF4",109.207,39,3,SELECT sum(T1.salary) FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T2.name_first  =  'Len' AND T2.name_last = 'Barker' AND T1.year BETWEEN 1985 AND 1990;
89,71b9541b-5a16-4eba-8a48-5f7c3d81e6f8,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1580,"SELECT ref_budget_codes.budget_type_code , COUNT( * ) FROM ref_budget_codes GROUP BY ref_budget_codes.budget_type_code",Show budget type codes and the number of documents in each budget type.,,Use a wrong table in GROUP BY,"CL1, CM6",179.4960001,40,3,"SELECT budget_type_code ,  count(*) FROM Documents_with_expenses GROUP BY budget_type_code"
91,cc95be80-2a6a-467d-bc5a-3a00ca247ae0,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1101,SELECT AVG( song.rating ) FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = 'female',"How many songs, on average, are sung by a female artist?",WHERE artist.gender = 'female',,D1a,77.06399989,41,3,"SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"""
93,9ae3e59e-70d2-4718-8e59-99431e49d0f1,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,447,SELECT college.state FROM college JOIN tryout ON college.cname = tryout.cname WHERE tryout.ppos = 'mid' EXCEPT SELECT college.state FROM college JOIN tryout ON college.cname = tryout.cname WHERE tryout.ppos = 'goalie',How many states that have some college students playing in the mid position but not in the goalie position.,"WHERE tryout.ppos = 'goalie', college.state",,"L5, I2",53.42000008,42,3,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie')
94,456fb1d6-b13d-4628-a1f5-b40f317cbd5a,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1867,SELECT products.parent_product_id FROM products WHERE products.product_id NOT IN (SELECT order_items.product_id FROM order_items),What are the names of products that have never been ordered?,products.parent_product_id,,BL1,153.029,43,3,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
95,1775d9a5-4a9d-4955-81df-210cf007e559,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,1665,SELECT COUNT( DISTINCT airports.name ) FROM airlines JOIN routes ON airlines.alid = routes.alid JOIN airports ON routes.alid = airports.apid WHERE airlines.name = 'American Airlines',Find the number of different airports which are the destinations of the American Airlines.,"COUNT( DISTINCT airports.name ), routes.alid = airports.apid",,"BL1, E1",156.576,44,3,SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines'
96,a803e02e-72df-4ff0-bb77-8bf8d93b95b2,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,862,"SELECT products.product_color , SUM( order_items.product_quantity ) FROM order_items JOIN products ON order_items.product_id = products.product_id GROUP BY products.product_color","What are the different product names, and what is the sum of quantity ordered for each product?","order_items, products.product_color , SUM( order_items.product_quantity ), products.product_color",,"BL1, BN1",66.39899993,45,3,"SELECT T2.product_name ,  sum(T1.product_quantity) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id GROUP BY T2.product_name"
100,ff7f39ac-9f97-4e5f-97dd-f1775a7df1df,d860cdf4-ed13-4b97-a2a0-cb3d1b5f0f5a,tianyi,2162,SELECT projects.project_details FROM projects GROUP BY projects.organisation_id ORDER BY COUNT( * ) DESC LIMIT 1,What are the details for the projects which were launched by the organization with the most projects?,,,F4,223.9460001,46,3,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 )
101,dc48ce8f-04bd-4e80-a460-4785e16d564b,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1155,SELECT SUM( home_game.games ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 1990 and 2000,Count the total number of games the team Boston Red Stockings attended from 1990 to 2000.,WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 1990 and 2000,,BF4,406.5910001,1,3,SELECT sum(T1.games) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id = T2.team_id_br WHERE T2.name = 'Boston Red Stockings' AND T1.year BETWEEN 1990 AND 2000;
102,7123583d-70e4-4f6f-9b96-cddb2e7008a1,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1752,SELECT AVG( cars_data.edispl ) FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'volvos',What is the average edispl for all volvos?,,,"D1c, BF4",100.628,2,3,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';
103,4cbe3cff-8200-4a9d-a8fa-00dce2a5419f,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2075,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON physician.employeeid = trained_in.physician WHERE physician.name = 'John Wen' AND procedures.cost > 1000,Find the names of all procedures which cost more than 1000 but which physician John Wen was not trained in?,,,A1d,83.80800009,3,3,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
104,692b140f-b6db-40b3-92fa-6a51792acb96,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1116,SELECT song.song_name FROM song WHERE song.genre_is = 'modern' OR song.languages = 'English',Find the names of songs whose genre is modern or language is English.,,,D1a,9.945000172,4,3,"SELECT song_name FROM song WHERE genre_is  =  ""modern"" OR languages  =  ""english"""
105,93c27621-4c05-437d-8340-9e41f155a2a3,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1998,SELECT artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.song_name LIKE '%love%',"What are the names of the artists who released a song that has the word love in its title, and where are the artists from?",,,BL3,81.62899995,5,3,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.song_name LIKE ""%love%"""
106,0c94def7-8575-4789-ac6f-af6e666cdfeb,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2353,SELECT COUNT( * ) FROM routes JOIN airlines ON routes.alid = airlines.alid WHERE airlines.country = 'Italy' AND airlines.callsign = 'American Airlines',What is the number of routes operated by the airline American Airlines whose destinations are in Italy?,,,CE2,83.00499988,6,3,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid JOIN airlines AS T3 ON T1.alid  =  T3.alid WHERE T2.country  =  'Italy' AND T3.name  =  'American Airlines'
107,52a61660-c27b-4702-bfaf-6d1fd1e738d8,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1120,"SELECT song.f_id , song.genre_is , song.artist_name FROM song WHERE song.languages = 'English' ORDER BY song.rating ASC","List the id, genre and artist name of English songs ordered by rating.",,,D1a,117.76,7,3,"SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating"
108,8175f106-1b49-45a4-9b3e-1ba6a99bb165,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,88,SELECT DISTINCT products.product_color FROM products,Show all product sizes.,,,BL1,27.62199998,8,3,SELECT DISTINCT product_size FROM Products
109,078433e8-f474-4f34-bf57-ae58d3db2bf7,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2008,"SELECT MAX( song.resolution ) , MIN( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id WHERE files.duration = 3",What is the maximum and minimum resolution of all songs that are approximately 3 minutes long?,,,"D1c, I1",153.6890001,9,3,"SELECT max(T2.resolution) ,  min(T2.resolution) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.duration LIKE ""3:%"""
110,c32cc601-81ad-4e1f-88a1-27f838f4a5e7,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1994,SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN( song.resolution ) FROM song WHERE song.languages = 'English'),What are the different names for all songs that have a higher resolution than English songs?,,,D1a,26.36099982,10,3,"SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")"
111,6d9a9d63-389e-4cfc-8ab3-34f9b453a2ea,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1741,SELECT COUNT( * ) FROM car_makers WHERE car_makers.country = 'france',How many car makers are there in france?,,,CE2,17.44300008,11,3,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';
112,0b383d37-4934-4ff4-94cc-8a190c188857,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2080,SELECT patient.name FROM patient,What are the names of patients who are not taking the medication of Procrastin-X.,,,"CE2, A1d, F4",87.49299979,12,3,SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X'
113,97216879-f194-402c-b4f9-99982a48747d,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,1866,SELECT products.product_color FROM products WHERE products.product_id NOT IN (SELECT order_items.product_id FROM order_items),Show all product names without an order.,,,BL1,134.201,13,3,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
114,583e30b1-a0d2-4507-8b35-bc5ba0a42b82,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2124,"SELECT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore'","Who is the president of the club ""Bootup Baltimore""? Give me the first and last name.",,,"CE2, F4",57.48900008,14,3,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President"""
115,9e45270a-aafd-4ba5-b4f4-d25d03ba9571,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2161,SELECT projects.project_details FROM projects ORDER BY projects.organisation_id ASC,List the project details of the projects launched by the organisation,,,F4,324.2050002,15,3,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 )
116,3f5af4c4-3ea1-4cf6-b034-74e6e628b255,10f0a42b-9018-4d54-b4e7-826619e919d1,zhengning,2135,SELECT COUNT( * ) FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON member_of_club.clubid = club.clubid WHERE student.fname = 'Eric Tai',"How many clubs does the student named ""Eric Tai"" belong to?",,,"D1, F4, A1b",67.06699991,16,3,"SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai"""
