,sql_id,username_x,record_id_x,error_classification_x,username_y,record_id_y,error_classification_y
57,256,tianyi,record_id_x,"BL1, BN1, F4",zhengn,record_id_y,"BL1, F3, BN1"
58,260,tianyi,record_id_x,"BL1, BN1, F4",zhengn,record_id_y,"BL1, BN1, F3"
59,293,tianyi,record_id_x,"BL1, K3, F4",zhengn,record_id_y,"BL1, F4"
60,393,tianyi,record_id_x,"D1c, K3",zhengn,record_id_y,D1
61,384,tianyi,record_id_x,"D1c, F4, D1a",zhengn,record_id_y,"D1, F4, D1a"
62,396,tianyi,record_id_x,,zhengn,record_id_y,
63,435,tianyi,record_id_x,"CE3, E1, D1a",zhengn,record_id_y,"E1, D1a"
64,107,tianyi,record_id_x,"A1d, CE3, E1",zhengn,record_id_y,"CE2, E1, A1d"
65,436,tianyi,record_id_x,"CE2, A1d, BF4",zhengn,record_id_y,"CE2, A1d, BF4"
66,261,tianyi,record_id_x,"BL1, BF4",zhengn,record_id_y,"BL1, BF4"
67,437,tianyi,record_id_x,D1c,zhengn,record_id_y,BF4
68,438,tianyi,record_id_x,"BL1, D1c",zhengn,record_id_y,"BL1, BF4"
69,439,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
70,343,tianyi,record_id_x,,zhengn,record_id_y,
71,392,tianyi,record_id_x,"BL1, K3",zhengn,record_id_y,"BL1, BN1"
72,354,tianyi,record_id_x,"CL1, K3",zhengn,record_id_y,"BN1, CL1, F4"
73,440,tianyi,record_id_x,"A1b, CL1",zhengn,record_id_y,"CL1, A1b, F4"
74,441,tianyi,record_id_x,"A1b, D1, CL1",zhengn,record_id_y,"CL1, D1, A1b"
75,442,tianyi,record_id_x,"D1, F4",zhengn,record_id_y,"D1, F4"
76,280,tianyi,record_id_x,"BL1, CE2, F4",zhengn,record_id_y,"L5, CE2, F4"
77,236,tianyi,record_id_x,"BL1, D1, CE2",zhengn,record_id_y,"L5, D1, CE2"
78,443,tianyi,record_id_x,"D1c, D1",zhengn,record_id_y,"D1c, D1"
79,444,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
80,445,tianyi,record_id_x,"D1c, BL1, BL3",zhengn,record_id_y,"D1c, BL1, BL3"
81,446,tianyi,record_id_x,"D1c, BL3",zhengn,record_id_y,"D1, BL3"
82,301,tianyi,record_id_x,"D1c, BL1",zhengn,record_id_y,"BL1, D1"
83,74,tianyi,record_id_x,"BL1, E1",zhengn,record_id_y,"BL1, CE2"
84,447,tianyi,record_id_x,"BL1, E1",zhengn,record_id_y,"BL1, CE2"
85,448,tianyi,record_id_x,"BL1, D1a",zhengn,record_id_y,"BL1, D1a"
86,449,tianyi,record_id_x,"A2a, F4, D1a",zhengn,record_id_y,"F4, D1a"
87,187,tianyi,record_id_x,"CE2, A2a",zhengn,record_id_y,CE2
88,197,tianyi,record_id_x,"BL1, F4, CE2",zhengn,record_id_y,"CE2, F4, BL3"
89,450,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"E1, BL3"
90,451,tianyi,record_id_x,"D1, CE2",zhengn,record_id_y,"D1, E1"
91,452,tianyi,record_id_x,"CL1, K3, D1, CE2",zhengn,record_id_y,"CE2, CL1, D1"
92,286,tianyi,record_id_x,"CL1, K3, F1, D1, CE2",zhengn,record_id_y,"F4, CL1, CE2, F2"
93,199,tianyi,record_id_x,"BL1, D1c, D1, F1",zhengn,record_id_y,"D1, F2, F4"
94,297,tianyi,record_id_x,"D1c, BL1, K2",zhengn,record_id_y,"D1, L4, K2"
95,453,tianyi,record_id_x,"K3, K2",zhengn,record_id_y,K2
96,165,tianyi,record_id_x,"D1, K3",zhengn,record_id_y,D1
97,380,tianyi,record_id_x,CL1,zhengn,record_id_y,"CL1, D1c, D1"
98,454,tianyi,record_id_x,"CL1, D1c, D1",zhengn,record_id_y,"CL1, D1, D1c"
99,169,tianyi,record_id_x,"D1c, Q1",zhengn,record_id_y,"BL1, D1c, Q1"
100,3,tianyi,record_id_x,"A1b, CL1",zhengn,record_id_y,"A1b, CL1, BL1"
101,390,tianyi,record_id_x,"E1, CL1, A1b",zhengn,record_id_y,"A1b, CL1, E1"
102,378,tianyi,record_id_x,"A1b, BL1, E1",zhengn,record_id_y,"A1b, E1"
103,289,tianyi,record_id_x,"A1b, BL1, BF4",zhengn,record_id_y,"A1b, BF4"
104,455,tianyi,record_id_x,"L4, KA1b, BF4",zhengn,record_id_y,"L4, KA1b, BF4"
105,337,tianyi,record_id_x,"KA1b, L4, CE2",zhengn,record_id_y,"CE2, L4, KA1b"
106,456,tianyi,record_id_x,"BL1, F4, CE2",zhengn,record_id_y,"CE2, BL1, F4"
107,457,tianyi,record_id_x,"BL1, F4, BN1, D1c",zhengn,record_id_y,"A1b, BL1, F4"
108,458,tianyi,record_id_x,"D1c, L4",zhengn,record_id_y,"A1b, L4"
109,459,tianyi,record_id_x,,zhengn,record_id_y,
110,460,tianyi,record_id_x,"L4, BE5, BL3",zhengn,record_id_y,"CE2, L4, BL3"
111,461,tianyi,record_id_x,"BE5, F1, BF4, BL3",zhengn,record_id_y,"CE2, BF4, BL3"
112,121,tianyi,record_id_x,"D1, BF4",zhengn,record_id_y,"D1, BF4"
113,183,tianyi,record_id_x,"D1, D1a",zhengn,record_id_y,"D1, D1a"
114,281,tianyi,record_id_x,"BL1, L4, D1a",zhengn,record_id_y,"L4, D1a"
115,394,tianyi,record_id_x,"BL1, L4, BF4",zhengn,record_id_y,"L4, D1a"
116,462,tianyi,record_id_x,"D1, BF4",zhengn,record_id_y,"D1, D1a"
117,379,tianyi,record_id_x,"D1, BE5",zhengn,record_id_y,"D1, CL1"
118,323,tianyi,record_id_x,BE5,zhengn,record_id_y,"L4, CL1"
119,463,tianyi,record_id_x,K2,zhengn,record_id_y,"L4, K2"
120,314,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"BL1, K2, CE2"
121,464,tianyi,record_id_x,"BL1, F4, D1a, L4, CE2, K2",zhengn,record_id_y,"BL1, F4, D1a, L4, CE2"
122,465,tianyi,record_id_x,"E1, D1a, L4",zhengn,record_id_y,"L4, E1, D1a"
123,466,tianyi,record_id_x,"E1, L4, F4",zhengn,record_id_y,"E1, L4, F4"
124,366,tianyi,record_id_x,"L4, BL3",zhengn,record_id_y,"L4, BL3"
125,251,tianyi,record_id_x,"BL1, BL3",zhengn,record_id_y,"BL1, BL3"
126,239,tianyi,record_id_x,"BL1, F4",zhengn,record_id_y,"BL1, F4"
127,467,tianyi,record_id_x,"N3, L4, O2",zhengn,record_id_y,"L4, F4, O2"
128,105,tianyi,record_id_x,"BL1, L4, F2, A1g",zhengn,record_id_y,"BL1, L4, F2, A1g"
129,341,tianyi,record_id_x,"E1, A1g, BF4, F2, A2a",zhengn,record_id_y,"BL1, E1, A1g, BF4, F2"
130,168,tianyi,record_id_x,"A1b, E1, BF4",zhengn,record_id_y,"BL1, E1, BF4"
131,194,tianyi,record_id_x,"A1b, BF4",zhengn,record_id_y,
132,468,tianyi,record_id_x,"D1, F1",zhengn,record_id_y,"BL1, D1, F1"
133,469,tianyi,record_id_x,"F1, D1a, D1, BF4",zhengn,record_id_y,"D1, F1, D1a"
134,470,tianyi,record_id_x,"E1, D1a, L4, CL1",zhengn,record_id_y,"E1, L4, D1a"
135,338,tianyi,record_id_x,"E1, BN1, L4, CL1, CE2",zhengn,record_id_y,"CE2, BN1, E1, L4"
136,471,tianyi,record_id_x,"CE2, BN1, BL3",zhengn,record_id_y,"CE2, BN1, BL3"
137,134,tianyi,record_id_x,"D1c, BL3",zhengn,record_id_y,"D1, BL3"
138,472,tianyi,record_id_x,"D1c, D1, A2a",zhengn,record_id_y,A2a
139,473,tianyi,record_id_x,"CE2, A2a, D1, BL3",zhengn,record_id_y,"BL3, D1, A2a"
140,72,tianyi,record_id_x,"CE2, F4, BL3",zhengn,record_id_y,"F4, BL3"
141,474,tianyi,record_id_x,"D1c, A2a, F4",zhengn,record_id_y,"BL1, A2a, F4, D1a"
142,475,tianyi,record_id_x,"D1c, L4, A2a",zhengn,record_id_y,"BL1, L4, A2a, D1a"
143,476,tianyi,record_id_x,"L4, F4",zhengn,record_id_y,"L4, F4"
144,477,tianyi,record_id_x,"CE2, F4, BL3",zhengn,record_id_y,"CE2, F4, BL3"
145,478,tianyi,record_id_x,"CE2, BL3, D1a",zhengn,record_id_y,"CE2, BL3, D1a"
146,263,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
147,479,tianyi,record_id_x,"BL1, BE5, D1a",zhengn,record_id_y,"BL1, CE2, D1a"
148,5,tianyi,record_id_x,"BL1, BN1, BE5",zhengn,record_id_y,"BL1, BN1, CE2"
149,480,tianyi,record_id_x,"BL1, BN1, F4",zhengn,record_id_y,"BL1, BN1, F4"
150,298,tianyi,record_id_x,"F4, BL3",zhengn,record_id_y,"L5, F4"
151,481,tianyi,record_id_x,"F4, BL3",zhengn,record_id_y,"L5, F4"
152,299,tianyi,record_id_x,"CL1, F4, CE2",zhengn,record_id_y,"CE2, CL1, F4"
153,326,tianyi,record_id_x,CE2,zhengn,record_id_y,"CL1, CE2"
154,119,tianyi,record_id_x,"BL1, A2a",zhengn,record_id_y,"A1b, BL1"
155,482,tianyi,record_id_x,"BL1, A2a, CE2",zhengn,record_id_y,"BL1, CE2, A1b"
156,483,tianyi,record_id_x,"BL1, BF4",zhengn,record_id_y,"BL1, CF5"
157,319,tianyi,record_id_x,"F3, BF4, KA1b, CE2",zhengn,record_id_y,"CE2, L4, KA1b, CF5"
158,373,tianyi,record_id_x,"BL1, F3, KA1b",zhengn,record_id_y,"BL1, L4, KA1b"
159,75,tianyi,record_id_x,"BL1, D1",zhengn,record_id_y,"BL1, D1"
160,350,tianyi,record_id_x,"AN2, D1, O1",zhengn,record_id_y,"D1, AN2, O1"
161,484,tianyi,record_id_x,"AN2, K2",zhengn,record_id_y,"K2, AN2"
162,485,tianyi,record_id_x,"K2, F4",zhengn,record_id_y,"K2, F4"
163,166,tianyi,record_id_x,"D1, F4",zhengn,record_id_y,"D1, F4"
164,278,tianyi,record_id_x,"D1, BN1",zhengn,record_id_y,"CL1, D1, BN1"
166,348,tianyi,record_id_x,"BL1, D1a, BN1, CE2",zhengn,record_id_y,"CE2, BN1, CL1, D1a"
167,106,tianyi,record_id_x,"BL1, A1g, BN1, D1c, CE2, F2",zhengn,record_id_y,"CE2, BN1, CL1, A1g"
168,487,tianyi,record_id_x,"F2, A1g",zhengn,record_id_y,"D1, A1g"
169,488,tianyi,record_id_x,,zhengn,record_id_y,
170,489,tianyi,record_id_x,"BL1, KA1b, L4, D1c",zhengn,record_id_y,"D1, L4, KA1b"
171,100,tianyi,record_id_x,"BL1, KA1b, L4, K2",zhengn,record_id_y,"L4, K2, KA1b"
172,490,tianyi,record_id_x,"K2, BL3",zhengn,record_id_y,"K2, BL3"
173,138,tianyi,record_id_x,"BL3, AN2, A2a, A1f",zhengn,record_id_y,"A2a, BL3, AN2"
174,191,tianyi,record_id_x,"AN2, D1c, A2a, A1b, A1f",zhengn,record_id_y,"A1b, A2a, BF4, AN2"
175,375,tianyi,record_id_x,"A1b, D1c, BL3",zhengn,record_id_y,"A1b, BF4, BL3"
176,213,tianyi,record_id_x,"BL1, BL3",zhengn,record_id_y,BL2
177,491,tianyi,record_id_x,"A1b, BL1",zhengn,record_id_y,"A1b, BL3, BL2"
178,328,tianyi,record_id_x,"A1b, D1a",zhengn,record_id_y,"A1b, D1a"
179,492,tianyi,record_id_x,"BN1, BE5, D1a",zhengn,record_id_y,
180,493,tianyi,record_id_x,"BE5, D1, BN1, A1b",zhengn,record_id_y,"A1b, D1, D1a"
181,494,tianyi,record_id_x,"A1b, D1, F1",zhengn,record_id_y,"A1b, D1, F1"
182,495,tianyi,record_id_x,"CE2, F1",zhengn,record_id_y,"E1, F1"
184,496,tianyi,record_id_x,"D1c, BL3",zhengn,record_id_y,"L5, D1"
185,497,tianyi,record_id_x,"BL1, CE2, BL3",zhengn,record_id_y,"L5, BL1, L4, CE2"
186,498,tianyi,record_id_x,"BL1, BE5, CE2",zhengn,record_id_y,"BL1, L4, BE5, CE2"
187,499,tianyi,record_id_x,"BL1, BE5, F4, CE2",zhengn,record_id_y,"BL1, CE2, F4"
188,283,tianyi,record_id_x,"BL1, F4, CE2, A1b",zhengn,record_id_y,"A1b, F4"
189,500,tianyi,record_id_x,"A1b, BL3",zhengn,record_id_y,"A1b, BL1, K2, BL3"
190,501,tianyi,record_id_x,"BN1, BL3",zhengn,record_id_y,"CL1, BN1, K2, BL3"
191,502,tianyi,record_id_x,"BN1, F4",zhengn,record_id_y,"CL1, F3, BN1"
192,503,tianyi,record_id_x,"D1, F4",zhengn,record_id_y,"D1, F3"
193,504,tianyi,record_id_x,"D1c, D1",zhengn,record_id_y,
194,505,tianyi,record_id_x,"D1c, A2a",zhengn,record_id_y,"BL1, D1, A2a"
195,506,tianyi,record_id_x,"F4, CE2, BL1, A2a",zhengn,record_id_y,"BL1, CE2, A2a, F4"
196,231,tianyi,record_id_x,"F4, D1, CE2",zhengn,record_id_y,"D1, F4, CE2"
197,145,tianyi,record_id_x,"cL1, D1, L4",zhengn,record_id_y,"CL1, D1, L4"
199,285,tianyi,record_id_x,"F1, L4, BF4, A1b",zhengn,record_id_y,"A1b, F1, L4, F2"
200,30,tianyi,record_id_x,"F1, L4, BF4, A1b",zhengn,record_id_y,"A1b, L4, F1, F2"
201,262,tianyi,record_id_x,"D1c, BL1, A1b",zhengn,record_id_y,"A1b, BL1"
202,507,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"BL1, E1"
203,508,tianyi,record_id_x,"E1, O2",zhengn,record_id_y,"E1, O2"
204,509,tianyi,record_id_x,"F4, BL3, CE2",zhengn,record_id_y,"CE2, BL3"
205,510,tianyi,record_id_x,"CE2, L4, BL3",zhengn,record_id_y,"CE2, L4, BL3"
206,511,tianyi,record_id_x,,zhengn,record_id_y,
207,135,tianyi,record_id_x,"D1c, L4",zhengn,record_id_y,"D1c, L4"
208,512,tianyi,record_id_x,,zhengn,record_id_y,"D1c, D1"
209,513,tianyi,record_id_x,"D1c, BL1",zhengn,record_id_y,"BL1, D1"
211,228,tianyi,record_id_x,"CE2, F1, D1a, CL1",zhengn,record_id_y,"CE2, F1, D1a"
212,60,tianyi,record_id_x,"F1, L4, CL1, CE2",zhengn,record_id_y,"CE2, L4, F1"
213,2,tianyi,record_id_x,"A1b, L4",zhengn,record_id_y,"A1b, L4"
214,515,tianyi,record_id_x,"CL1, A1b",zhengn,record_id_y,"CL1, K2, A2a"
215,15,tianyi,record_id_x,F3,zhengn,record_id_y,"F3, CL1"
216,42,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
217,59,tianyi,record_id_x,"L4, CL1",zhengn,record_id_y,"CL1, L4, L5"
218,66,tianyi,record_id_x,"BL1, E1, BE5",zhengn,record_id_y,"BL1, E1, BE5"
219,516,tianyi,record_id_x,"F1, BN1",zhengn,record_id_y,"CF5, F1"
220,517,tianyi,record_id_x,O3,zhengn,record_id_y,BL1
222,519,tianyi,record_id_x,A1b,zhengn,record_id_y,"F3, A2a"
223,520,tianyi,record_id_x,L4,zhengn,record_id_y,"L5, D1"
224,73,tianyi,record_id_x,CE2,zhengn,record_id_y,"D1c, CE2"
226,82,tianyi,record_id_x,BF4,zhengn,record_id_y,"F4, BF4"
227,522,tianyi,record_id_x,"D1c, A2a",zhengn,record_id_y,"L5, BL1, BN1, D1a"
228,87,tianyi,record_id_x,K2,zhengn,record_id_y,K2
229,90,tianyi,record_id_x,"N3, BL2",zhengn,record_id_y,"BE5, BL2"
230,91,tianyi,record_id_x,A2a,zhengn,record_id_y,"A1b, CE2"
231,95,tianyi,record_id_x,L5,zhengn,record_id_y,"L5, A2a, D1a"
232,122,tianyi,record_id_x,A2a,zhengn,record_id_y,"BL1, F3, KA1b, A2a"
233,123,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
234,125,tianyi,record_id_x,"CL1, A1b",zhengn,record_id_y,"CL1, F3"
235,139,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
236,162,tianyi,record_id_x,"BL3, BL1",zhengn,record_id_y,"BL3, BL1"
237,523,tianyi,record_id_x,D1a,zhengn,record_id_y,"BL1, L4, F4, D1a"
238,185,tianyi,record_id_x,"BL1, BN1, CL1",zhengn,record_id_y,"A1b, BN1, CL1"
239,188,tianyi,record_id_x,BE5,zhengn,record_id_y,"L4, CL1, BE5"
240,192,tianyi,record_id_x,"A1b, BF4, D1c",zhengn,record_id_y,"A1b, BL1"
241,201,tianyi,record_id_x,"BE5, CE3",zhengn,record_id_y,E1
242,524,tianyi,record_id_x,CL1,zhengn,record_id_y,"CL1, BL3"
243,205,tianyi,record_id_x,BL1,zhengn,record_id_y,"BL1, E1, D1a"
244,525,tianyi,record_id_x,D1c,zhengn,record_id_y,"D1, A1f, AN2"
246,216,tianyi,record_id_x,D1a,zhengn,record_id_y,"L5, A2a, D1a"
247,217,tianyi,record_id_x,D1c,zhengn,record_id_y,"D1, BE5"
248,224,tianyi,record_id_x,BF4,zhengn,record_id_y,"CL1, CF5"
249,227,tianyi,record_id_x,"BN1, CL1",zhengn,record_id_y,"CL1, L4"
250,246,tianyi,record_id_x,"D1a, BF4",zhengn,record_id_y,"D1, D1a"
251,253,tianyi,record_id_x,"BE5, D1, A1b",zhengn,record_id_y,"A1b, D1, CL1"
252,526,tianyi,record_id_x,"A1b, BL1, CE2",zhengn,record_id_y,"A1b, BL1, CE2"
253,527,tianyi,record_id_x,"BL3, CE3",zhengn,record_id_y,"D1, BL3"
254,267,tianyi,record_id_x,N3,zhengn,record_id_y,"BL1, CE2"
255,272,tianyi,record_id_x,"F1, BN1, CL1",zhengn,record_id_y,"CL1, F1, BL3"
256,275,tianyi,record_id_x,"E1, A1b, BL1",zhengn,record_id_y,"BL1, E1, D1a"
257,528,tianyi,record_id_x,"D1c, A1f",zhengn,record_id_y,"CE2, CL1"
258,282,tianyi,record_id_x,"CE2, F4, BL3",zhengn,record_id_y,"K2, BL3"
259,529,tianyi,record_id_x,"E1, BL3, CE2, A2a",zhengn,record_id_y,"E1, A2a"
260,530,tianyi,record_id_x,"F3, E1, BE5, F4",zhengn,record_id_y,"F3, BE5, F4"
261,300,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
262,325,tianyi,record_id_x,"CL1, BF4",zhengn,record_id_y,"CL1, BF4"
264,330,tianyi,record_id_x,"CE2, BL3",zhengn,record_id_y,"CE2, A1b, BL3"
265,333,tianyi,record_id_x,"CE2, BN1",zhengn,record_id_y,"BN1, BL3"
266,335,tianyi,record_id_x,"CL1, BN1, K2",zhengn,record_id_y,"CL1, BN1, K2"
267,531,tianyi,record_id_x,BE5,zhengn,record_id_y,"CL1, BE5"
268,351,tianyi,record_id_x,"BL1, A1f, AN2",zhengn,record_id_y,"BN1, CL1, A1f, AN2"
269,353,tianyi,record_id_x,F4,zhengn,record_id_y,"F4, BL3"
270,356,tianyi,record_id_x,BL1,zhengn,record_id_y,"A1b, BL1"
271,359,tianyi,record_id_x,"BL1, L4",zhengn,record_id_y,CL1
272,532,tianyi,record_id_x,BL3,zhengn,record_id_y,"K2, BL3"
273,363,tianyi,record_id_x,K2,zhengn,record_id_y,"K2, BL3"
274,364,tianyi,record_id_x,D1c,zhengn,record_id_y,"D1, D1a"
275,376,tianyi,record_id_x,"BK1, CL1",zhengn,record_id_y,"CL1, BE5"
277,388,tianyi,record_id_x,"F3, BL3, AN2",zhengn,record_id_y,"F3, D1, BL3, AN2"
278,389,tianyi,record_id_x,A2a,zhengn,record_id_y,BL1
279,391,tianyi,record_id_x,F3,zhengn,record_id_y,"F3, D1, KA1b"
280,395,tianyi,record_id_x,E1,zhengn,record_id_y,"BF4, D1a"
281,533,tianyi,record_id_x,"BE5, BN1",zhengn,record_id_y,BE5
282,534,tianyi,record_id_x,K2,zhengn,record_id_y,"D1, K2"
283,535,tianyi,record_id_x,"BL1, N3, F4",zhengn,record_id_y,"BL1, KA1b, F4"
284,536,tianyi,record_id_x,K2,zhengn,record_id_y,"K2, F4"
285,537,tianyi,record_id_x,,zhengn,record_id_y,D1
286,538,tianyi,record_id_x,L4,zhengn,record_id_y,"BL1, L4, A2a"
287,539,tianyi,record_id_x,BK1,zhengn,record_id_y,L5
288,540,tianyi,record_id_x,F4,zhengn,record_id_y,"A1b, F4"
289,541,tianyi,record_id_x,"BL2, D1",zhengn,record_id_y,"D1, F1, BL2"
291,543,tianyi,record_id_x,D1c,zhengn,record_id_y,"D1c, BL2"
293,545,tianyi,record_id_x,D1,zhengn,record_id_y,CL1
294,546,tianyi,record_id_x,D1,zhengn,record_id_y,"D1, E1, A2a"
296,548,tianyi,record_id_x,BL2,zhengn,record_id_y,"D1, BL2"
297,549,tianyi,record_id_x,"A1b, D1c",zhengn,record_id_y,"A1b, D1a"
298,550,tianyi,record_id_x,"A1b, D1c",zhengn,record_id_y,"A1b, BL2"
299,551,tianyi,record_id_x,BE5,zhengn,record_id_y,"BL1, E1, BE5"
300,552,tianyi,record_id_x,"F4, BE5",zhengn,record_id_y,"E1, BE5, F4"
301,553,tianyi,record_id_x,BL1,zhengn,record_id_y,"L5, CL1"
302,554,tianyi,record_id_x,"KA1b, L4",zhengn,record_id_y,"L4, BE5, KA1b"
303,555,tianyi,record_id_x,"KA1b, L4",zhengn,record_id_y,"F3, L4"
305,557,tianyi,record_id_x,E1,zhengn,record_id_y,"L4, E1"
306,558,tianyi,record_id_x,N3,zhengn,record_id_y,"L4, KA1b"
307,559,tianyi,record_id_x,F4,zhengn,record_id_y,"BL1, E1, BE5, F4"
308,560,tianyi,record_id_x,"L5, N3",zhengn,record_id_y,"L5, BN1, F1, BL2"
309,561,tianyi,record_id_x,"N3, BL2",zhengn,record_id_y,"CL1, BL2"
310,562,tianyi,record_id_x,BL3,zhengn,record_id_y,"L5, A2a, BL2"
311,563,tianyi,record_id_x,BL3,zhengn,record_id_y,"L5, BL1, D1a"
312,564,tianyi,record_id_x,D1c,zhengn,record_id_y,"D1, F4"
313,565,tianyi,record_id_x,D1c,zhengn,record_id_y,"A1b, D1"
314,566,tianyi,record_id_x,"BL1, F4",zhengn,record_id_y,"BL1, F4"
315,567,tianyi,record_id_x,"BL3, CL1",zhengn,record_id_y,"CL1, L4"
316,568,tianyi,record_id_x,"E1, BL3, CL1",zhengn,record_id_y,"E1, L4, CL1"
317,569,tianyi,record_id_x,AN2,zhengn,record_id_y,"L5, BL1, AN2"
318,570,tianyi,record_id_x,"AN2, CE2, CL1, O1",zhengn,record_id_y,"CE2, AN2, CL1, O1"
319,571,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
320,572,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
321,573,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
322,574,tianyi,record_id_x,K2,zhengn,record_id_y,K2
323,575,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
324,576,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
325,577,tianyi,record_id_x,"BF4, D1, P1",zhengn,record_id_y,"D1, P1, BF4"
326,578,tianyi,record_id_x,"D1, P1",zhengn,record_id_y,"D1, P1"
327,579,tianyi,record_id_x,"R1, F2",zhengn,record_id_y,R1
328,580,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
329,581,tianyi,record_id_x,CE2,zhengn,record_id_y,"BL3, CE2"
330,582,tianyi,record_id_x,"BL1, BN1",zhengn,record_id_y,"BL1, BN1"
331,583,tianyi,record_id_x,"BL1, BN1",zhengn,record_id_y,"BL1, BN1"
332,584,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
333,585,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
334,586,tianyi,record_id_x,"CL1, CE3",zhengn,record_id_y,"CL1, BE5"
335,587,tianyi,record_id_x,"BF4, CF5",zhengn,record_id_y,CF5
336,588,tianyi,record_id_x,E1,zhengn,record_id_y,E1
337,589,tianyi,record_id_x,"E1, L4",zhengn,record_id_y,"E1, L4"
338,590,tianyi,record_id_x,E1,zhengn,record_id_y,E1
339,591,tianyi,record_id_x,"E1, BL3",zhengn,record_id_y,"BL1, E1, BL3"
340,592,tianyi,record_id_x,"E1, A1b, D1, BF4",zhengn,record_id_y,"E1, F1, A1b"
341,593,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
342,594,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
344,596,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
345,597,tianyi,record_id_x,"D1, CE2",zhengn,record_id_y,"E1, CL1, CE2, CF5, A1b, CE3"
346,598,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
347,599,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
348,600,tianyi,record_id_x,"CL1, F4",zhengn,record_id_y,"CL1, CE2, BL3"
349,601,tianyi,record_id_x,"F4, CL1",zhengn,record_id_y,"CL1, F4"
350,602,tianyi,record_id_x,CL1,zhengn,record_id_y,"E1, F4, CE2, CL1, A2a"
351,603,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
352,604,tianyi,record_id_x,BL3,zhengn,record_id_y,"BL1, BL3"
353,605,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
354,606,tianyi,record_id_x,"D1, BF4",zhengn,record_id_y,"D1, BF4"
355,607,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
356,608,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
357,609,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
358,610,tianyi,record_id_x,CE2,zhengn,record_id_y,CE2
359,611,tianyi,record_id_x,CE2,zhengn,record_id_y,BE5
360,612,tianyi,record_id_x,"BE5, D1c, CL1",zhengn,record_id_y,"CL1, D1, BE5"
361,613,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
362,614,tianyi,record_id_x,BL1,zhengn,record_id_y,CL1
363,615,tianyi,record_id_x,"BL1, AN2, A1f, F3",zhengn,record_id_y,"BL1, O1, A1d, F4"
364,616,tianyi,record_id_x,K2,zhengn,record_id_y,K2
365,617,tianyi,record_id_x,K2,zhengn,record_id_y,K2
366,618,tianyi,record_id_x,"BL1, BN1",zhengn,record_id_y,"BL1, BN1"
367,619,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
368,620,tianyi,record_id_x,D1c,zhengn,record_id_y,D1c
369,621,tianyi,record_id_x,K2,zhengn,record_id_y,K2
370,622,tianyi,record_id_x,K2,zhengn,record_id_y,K2
371,623,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
372,624,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
373,625,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
374,626,tianyi,record_id_x,"CE2, F4",zhengn,record_id_y,"CE2, F4"
375,627,tianyi,record_id_x,"CE2, F4, BL2",zhengn,record_id_y,"CE2, F4, BL2"
376,628,tianyi,record_id_x,D1,zhengn,record_id_y,D1
377,629,tianyi,record_id_x,F2,zhengn,record_id_y,F2
378,630,tianyi,record_id_x,"BE5, CF5, CE3",zhengn,record_id_y,"BE5, CF5 ,CE3"
379,631,tianyi,record_id_x,"BE5, CF5, CE3",zhengn,record_id_y,"BE5, CF5"
382,634,tianyi,record_id_x,D1,zhengn,record_id_y,D1
383,635,tianyi,record_id_x,L4,zhengn,record_id_y,L4
384,636,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
385,637,tianyi,record_id_x,"E1, BN1",zhengn,record_id_y,"E1, BN1"
386,638,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
387,639,tianyi,record_id_x,BN1,zhengn,record_id_y,"BN1, CL1"
388,640,tianyi,record_id_x,"E1, D1c",zhengn,record_id_y,"E1, D1c"
