,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
50,f16bdd8a-c657-449d-b2ae-e0d5baa7a571,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1874,"SELECT checking.balance , savings.balance FROM accounts JOIN checking ON accounts.custid = checking.custid WHERE accounts.name = 'Brown’s'",Find the checking balance and saving balance in the Brown’s account.,,,CE2,69.0799999237061,4,2,"SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'"
51,30b4fa0a-1678-4552-9b92-2a664fcc949f,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,760,"SELECT medicine.name , medicine.trade_name FROM medicine WHERE medicine.fda_approved = 'yes'",What are the names and trade names of the medicines which has 'Yes' value in the FDA record?,,,D1a,215.333000183105,5,2,"SELECT name ,  trade_name FROM medicine WHERE FDA_approved  =  'Yes'"
52,b2626a46-14d6-4629-95cc-7c99eae3d47a,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1267,SELECT project_staff.role_code FROM project_staff WHERE project_staff.staff_id = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1,What are the staff roles of the staff who,,,"F4, I2",84.9370000362396,6,2,SELECT role_code FROM Project_Staff WHERE date_from  >  '2003-04-19 15:06:20' AND date_to  <  '2016-03-15 00:33:18'
53,d7707f5b-4350-4160-b9b7-17646642a507,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1160,"SELECT mountain.id , mountain.name FROM mountain JOIN photos ON mountain.id = photos.mountain_id WHERE mountain.height > 'mountains'",What are the id and name of the photos for mountains?,,,DF2,55.8870000839233,7,2,"SELECT T1.id ,  T1.name FROM mountain AS T1 JOIN photos AS T2 ON T1.id  =  T2.mountain_id WHERE T1.height  >  4000"
54,6667d825-88fc-4a34-b130-0496c23f2d87,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1816,"SELECT album.title , album.albumid FROM album JOIN track ON album.albumid = track.albumid WHERE track.unitprice > 1",What are the titles and ids for albums containing tracks with unit price greater than 1?,,Use redundant GROUP BY,,110.368999958038,8,2,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID"
55,d93d19f2-919c-4a59-8454-d76b34113134,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1501,SELECT student.lname FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE sportsinfo.onscholarship = 'y',Show last names for all student who are on scholarship.,,,D1a,12.7030000686646,9,2,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y'
56,b453970b-02ba-4714-821c-b8ddfcb1c33d,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,604,SELECT COUNT( * ) FROM lessons WHERE lessons.lesson_status_code = 'cancelled',How many lessons have been cancelled?,,,D1a,16.0750000476837,10,2,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";"
57,bd3f458c-3ee9-4f7c-b78a-c48ebd380ec3,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1612,SELECT addresses.state_province_county FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id GROUP BY addresses.state_province_county HAVING COUNT( * ) >= 2,What are the names of the states that have 2 to 4 employees living there?,,,"DF2, F1",47.3069999217987,11,2,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;
58,43f6d9cc-21b4-464d-b6d4-eea28db0069c,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1623,SELECT COUNT( * ) FROM customers JOIN lessons ON customers.customer_id = lessons.customer_id WHERE customers.first_name = 'Rylan' AND customers.last_name = 'Goodwin',How many lessons taken by customer with first name as Rylan and last name as Goodwin were completed?,,,F4,35.8680000305176,12,2,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";"
59,99ed95c8-5e5e-4cd0-893d-18a90567ffca,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1745,"SELECT car_makers.maker , model_list.model FROM car_makers JOIN model_list ON car_makers.id = model_list.maker",What are all the makers and models?,,,E1,35.569000005722,13,2,"SELECT Maker ,  Model FROM MODEL_LIST;"
60,2360cf4b-de53-46d2-8cbe-593b10e2491c,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2013,"SELECT COUNT( * ) , artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.languages = 'English' GROUP BY artist.artist_name",Find the names and number of works of all artists who have at least one English songs.,,Miss HAVING condition,"D1a, F4",39.9820001125336,14,2,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english"" GROUP BY T2.artist_name HAVING count(*)  >=  1"
61,eb4bd2e3-0a97-4917-845e-bc706a2a6e77,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2002,SELECT song.f_id FROM files WHERE files.formats = 'mp4' OR song.resolution > 720,What are the ids of all songs that are available on mp4 or have a higher resolution than 720?,,,A1e,23.8429999351501,15,2,"SELECT f_id FROM files WHERE formats  =  ""mp4"" UNION SELECT f_id FROM song WHERE resolution  >  720"
62,7dd0f18b-d7d9-4459-9ff9-50b564aa86a4,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2016,"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900",What is the name and country of origin for each artist who has released a song with a resolution higher than 900?,,Miss GROUP BY; Miss HAVING condition,,46.1180000305176,16,2,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1"
63,56abf7e3-9439-4e68-ba30-8f607b5badb6,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2339,SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.nickname LIKE '%s%',What are the the lesson ids of all staff taught by Janessa Sawayn whose nickname has the letter s?,,,F4,17.4830000400543,17,2,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";"
64,ef380308-f618-486e-8cb6-c9340682d62e,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,733,SELECT AVG( track.unitprice ) FROM genre JOIN track ON genre.genreid = track.genreid WHERE genre.name = 'jazz',Find the average unit price of jazz tracks.,,,D1a,16.164999961853,18,2,"SELECT AVG(UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Jazz"""
65,f72a676d-3946-4805-abe6-4bd01f659f10,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1963,SELECT AVG( customer.credit_score ) FROM customer JOIN loan ON customer.cust_id = loan.cust_id,Find the average credit score of the customers who have some loan.,,I think the hypothetical query is also correct,,109.604000091553,19,2,SELECT avg(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan)
66,7e86154e-2284-4fbd-b79d-36a044e168f8,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1624,SELECT COUNT( * ) FROM customers JOIN lessons ON customers.customer_id = lessons.customer_id WHERE customers.first_name = 'Ryan' AND customers.last_name = 'Goodwin',How many lessons did the customer Ryan Goodwin complete?,,Value error: Spelling error,"F4, DF2",54.8129999637604,20,2,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";"
67,c2c83c7e-a9bc-4f5f-8a4d-a63b2c5d61be,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2186,SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',Find the average grade point of student whose last name is Smith.,,,CE2,43693.8360002041,21,2,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith"""
68,79fdb6a7-d736-4f04-bbd1-b37a9309f747,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2027,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,Find the names of the artists who are from Bangladesh and have never received rating higher than 7.,,,"I2, F1",55.4879999160767,22,2,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7"
69,fb9fc138-5c16-4aea-ac48-2160a5442e12,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1141,SELECT COUNT( * ) FROM postseason WHERE postseason.losses = 1885 AND postseason.ties = 1,"Find the number of tied games (the value of ""ties"" is '1') in 1885 postseason.",,,BF4,29.7349998950958,23,2,SELECT count(*) FROM postseason WHERE YEAR  =  1885 AND ties  =  1;
70,531ffaee-ed7f-4f78-b74e-68cb1d224fb7,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1876,"SELECT accounts.name FROM accounts, checking, savings WHERE accounts.name = (SELECT accounts.name , checking.balance , savings.balance , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON checking.balance = savings.custid)","Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.",,,"K2, BL3, I2",83.0960001945496,24,2,"SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC"
71,8e47e4ea-f38f-43e6-bc51-aa3f09954ab8,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2010,"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC","What are the maximum duration and resolution of all songs, for each language, ordered alphabetically by language?",,Miss GROUP BY,,442.545000076294,25,2,"SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages"
72,98db49ae-ddcf-4427-8b3d-754c9d7c63fd,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1903,SELECT COUNT( * ) FROM participants JOIN participants_in_events ON participants.participant_id = participants_in_events.participant_id WHERE participants.participant_details LIKE '%Dr%',How many events had participants whose details had the substring 'Dr.',,,D1,124.144000053406,26,2,SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%'
73,49933e90-426c-49ca-aa15-7b658c7142b2,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,46,SELECT COUNT( * ) FROM medicine WHERE medicine.fda_approved = 'no',How many medicines were not approved by the FDA?,,,D1a,15.4350001811981,27,2,SELECT count(*) FROM medicine WHERE FDA_approved  =  'No'
74,1aea4816-6754-4d6b-9f0f-3b8d72a0e9dd,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2118,"SELECT DISTINCT student.fname , student.lname FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f'","Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".",,,D1a,31.0189998149872,28,2,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F"""
75,3afc419d-8c82-47fb-8c5e-483858d8c8c8,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2123,"SELECT DISTINCT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid JOIN student ON student.stuid = member_of_club.stuid WHERE club.clubname = 'Bootup Baltimore' AND member_of_club.position = 'president'","What are the first and last name of the president of the club ""Bootup Baltimore""?",,,D1a,18.0469999313354,29,2,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President"""
76,3c1af069-8a6b-4c22-a0ef-c360c3550d2a,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1712,"SELECT AVG( singer.age ) , MIN( singer.age ) , MAX( singer.age ) FROM singer WHERE singer.country = 'French'","What is the average, minimum, and maximum age for all French singers?",,,D1c,25.6749999523163,30,2,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'"
77,f8e6107f-3083-4db8-b0f5-3108c4727b6a,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1561,"SELECT ref_document_types.document_type_name , COUNT( * ) FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code GROUP BY documents.document_type_code",How many documents are there of each type?,,,"E1, BL1",55.4219999313354,31,2,"SELECT document_type_code ,  count(*) FROM Documents GROUP BY document_type_code"
78,359db7d4-eb89-496b-86ac-544d591e0eb3,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2077,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid WHERE physician.name = 'John Wen' AND procedures.cost<5000,Find the names of all procedures such that the cost is less than 5000 and physician John Wen was trained in.,,It looks correct to me,,169.421000003815,32,2,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
79,b051132f-5811-4602-a84c-0f5b42d52e1c,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2076,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid JOIN procedures ON procedures.code = trained_in.treatment JOIN physician ON physician.employeeid = trained_in.physician WHERE physician.name != 'John Wen' AND procedures.cost > 1000,"Among the procedures that cost more than 1000, which were not specialized in by physician John Wen?",,,"I1, A1d, BE5",49.3400001525879,33,2,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
80,2b73c97c-cde4-4130-94f6-549da48baff2,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1956,SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type = 'Mortage',What are the names of customers who have not taken a Mortage loan?,,,D1b,53.2269999980927,34,2,SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages'
81,e53a6288-f06f-41e6-b195-cbc4438f71c8,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2059,SELECT physician.name FROM prescribes JOIN medication ON prescribes.medication = medication.code JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.name = 'Thesisin',What is the names of the physicians who prescribe medication Thesisin?,,,"CE3, A1b",89.6410000324249,35,2,"SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  ""Thesisin"""
82,79f80302-49b1-4ea8-8a1c-706238126f93,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1783,"SELECT DISTINCT tv_channel.series_name , tv_channel.content FROM tv_channel",List the number of different series names and contents in the TV Channel table.,,Miss aggregate function,L4,46.4710001945496,36,2,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;"
83,2e2d2dee-7c33-4989-a3a9-7d1cecc8c494,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,597,SELECT COUNT( * ) FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id WHERE addresses.state_province_county = 'Georgia',How many staff live in state Georgia?,,,E1,53.5759999752045,37,2,"SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";"
84,37db8f6a-06a9-45a1-8378-4ec68bd7f443,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,513,SELECT video_games.gname FROM video_games WHERE video_games.gtype = 'collectible cards',What are the names of all video games that are collectible cards?,,,D1,31.0260000228882,38,2,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game"""
85,24880ebc-f52b-4eca-947f-9a06428f517b,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,530,SELECT sportsinfo.stuid FROM sportsinfo WHERE sportsinfo.onscholarship = 'y',List ids for all student who are on scholarship.,,,D1a,11.6259999275208,39,2,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
86,06c68f92-264f-493c-8129-04c74a3fdfec,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2174,SELECT person.name FROM person WHERE personfriend.friend NOT IN (SELECT personfriend.name FROM personfriend),What are the names of all people who do not have friends?,,,"CE2, A1d",38.683000087738,40,2,SELECT name FROM person EXCEPT SELECT name FROM PersonFriend
87,1f10aa86-8b9f-4084-baaa-248896f158c7,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1146,SELECT COUNT( * ) FROM home_game JOIN park ON home_game.park_id = park.park_id WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',"How many games were played in park ""Columbia Park"" in 1907?",,,BF4,37.9719998836517,41,2,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';
88,9baf8dc6-97c5-4d64-9b1b-5e45fe20d779,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1153,SELECT SUM( salary.salary ) FROM salary JOIN player ON salary.player_id = player.player_id WHERE player.name_first = 'Barker' AND player.name_last = 'Len' AND salary.year BETWEEN 1985 and 1990,Compute the total salary that the player with first name Len and last name Barker received between 1985 to 1990.,,The first and last name were opposite,"D1, DF2",74.8700001239777,42,2,SELECT sum(T1.salary) FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T2.name_first  =  'Len' AND T2.name_last = 'Barker' AND T1.year BETWEEN 1985 AND 1990;
89,bb280aff-3030-48de-8fe8-a454c9557def,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2349,"SELECT COUNT( * ) , airports.city FROM airports WHERE airports.country = 'US' GROUP BY airports.city ORDER BY COUNT( * ) DESC",How many airports are there per city in the US ordered from most to least?,,,D1,64.2849998474121,43,2,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC"
90,0d806536-1c66-48a6-9630-c2dee330804c,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2170,"SELECT DISTINCT personfriend.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE person.gender = 'Dan' OR person.gender = 'alice'",What are the different names and ages of every friend of either Dan or alice?,,,BF4,28.2549998760223,44,2,"SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'"
91,a9088672-ee51-443e-9025-cd2ac6f97d06,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,2296,SELECT student.stuid FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.sex = 'm' AND sportsinfo.sportname != 'football',Show all male student ids who don't play football.,,,D1a,23.7649998664856,45,2,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football"""
92,e6996b53-658f-4148-aa5b-47ae902601a7,3661964e-e14a-4214-baf7-560251a57a10,zhengzhang,1739,SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout (sw',What is the accelerate of the car make amc hornet sportabout (sw)?,,,D1,25.4800000190735,46,2,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
93,d72905b9-384b-4789-a795-587e64fa68ff,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1739,SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout (sw',What is the accelerate of the car make amc hornet sportabout (sw)?,WHERE car_names.make = 'amc hornet sportabout (sw',,DF2,158.943000078201,0,2,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
94,a8b06a13-ac2a-4d1d-b8e8-c7b59be4be1a,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,2028,SELECT DISTINCT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,What are the names of the different artists from Bangladesh who never received a rating higher than a 7?,"JOIN, WHERE artist.country = 'Bangladesh' AND song.rating > 7",,"A1d, CL1",148.789999961853,1,2,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7"
95,53234b21-a2d5-46b0-8ddd-28dc4e2c3a0a,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1127,"SELECT hall_of_fame.ballots , COUNT( * ) FROM hall_of_fame GROUP BY hall_of_fame.ballots",Count the number of players who enter hall of fame for each year.,hall_of_fame.ballots,,"CL1, I1, BL3",96.6189999580383,2,2,"SELECT yearid ,  count(*) FROM hall_of_fame GROUP BY yearid;"
96,231a206c-2b94-4e01-b88d-ae505eb01493,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1324,SELECT faculty.room FROM faculty WHERE faculty.rank = 'professor' AND faculty.building = 'NEB',Find the rooms of faculties with rank professor who live in building NEB.,,,D1a,20.8429999351501,3,2,"SELECT Room FROM FACULTY WHERE Rank  =  ""Professor"" AND Building  =  ""NEB"""
97,1796b992-9d97-41c8-843d-166c7bf2b4e7,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1874,"SELECT checking.balance , savings.balance FROM accounts JOIN checking ON accounts.custid = checking.custid WHERE accounts.name = 'Brown’s'",Find the checking balance and saving balance in the Brown’s account.,accounts.custid = checking.custid,,F4,157.19000005722,4,2,"SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'"
98,97e85310-480f-4aa1-97bb-714e4623ab67,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,760,"SELECT medicine.name , medicine.trade_name FROM medicine WHERE medicine.fda_approved = 'yes'",What are the names and trade names of the medicines which has 'Yes' value in the FDA record?,,,D1a,22.9349999427795,5,2,"SELECT name ,  trade_name FROM medicine WHERE FDA_approved  =  'Yes'"
99,de632da9-6297-4a6b-8bee-d05dc1b3d1c0,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1267,SELECT project_staff.role_code FROM project_staff WHERE project_staff.staff_id = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1,What are the staff roles of the staff who,WHERE project_staff.staff_id = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1,,G1,78.2260000705719,6,2,SELECT role_code FROM Project_Staff WHERE date_from  >  '2003-04-19 15:06:20' AND date_to  <  '2016-03-15 00:33:18'
100,ab130d9e-2d90-47f9-a0e1-065a9ab12960,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1160,"SELECT mountain.id , mountain.name FROM mountain JOIN photos ON mountain.id = photos.mountain_id WHERE mountain.height > 'mountains'",What are the id and name of the photos for mountains?,WHERE mountain.height > 'mountains',,"DF2, I1",44.3680000305176,7,2,"SELECT T1.id ,  T1.name FROM mountain AS T1 JOIN photos AS T2 ON T1.id  =  T2.mountain_id WHERE T1.height  >  4000"
101,c670d2e5-b4bc-4cd4-9c2a-10d3ca7a41dc,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1816,"SELECT album.title , album.albumid FROM album JOIN track ON album.albumid = track.albumid WHERE track.unitprice > 1",What are the titles and ids for albums containing tracks with unit price greater than 1?,"album.title , album.albumid",,"BN1, CL1",109.182999849319,8,2,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID"
102,48ae488f-e51b-4a17-8ca4-ffd7f42f211a,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1501,SELECT student.lname FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE sportsinfo.onscholarship = 'y',Show last names for all student who are on scholarship.,WHERE sportsinfo.onscholarship = 'y',,D1a,77.228000164032,9,2,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y'
103,164faaad-2950-4f6f-a594-1ad8ebce5b8a,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,604,SELECT COUNT( * ) FROM lessons WHERE lessons.lesson_status_code = 'cancelled',How many lessons have been cancelled?,,,D1a,12.9879999160767,10,2,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";"
104,058a424f-1823-44b6-a856-7ba80c46ea69,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1612,SELECT addresses.state_province_county FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id GROUP BY addresses.state_province_county HAVING COUNT( * ) >= 2,What are the names of the states that have 2 to 4 employees living there?,,,"F4, I1",34.3069999217987,11,2,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;
