Unnamed: 0,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
167,27e2c2ec-d4ac-498b-8100-4ec784bb91d3,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,304,select outcome_description from Research_Outcomes,List the description of the outcomes for all projects.,,,CE2,8.957999944686891,102,7,SELECT T1.outcome_description FROM Research_outcomes AS T1 JOIN Project_outcomes AS T2 ON T1.outcome_code  =  T2.outcome_code
168,3c5e7b9b-411c-4b85-ab01-bf7d40684870,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,305,select count ( gender ) from Person where limit 'f' = 1,How many females does this network has?,"limit, 'f' = 1",,"D1, BF4",2404.94099998474,103,7,SELECT count(*) FROM Person WHERE gender  =  'female'
169,5d4e0316-3b05-4c82-97f8-2a837253867c,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,311,select count ( job ) from Person,How many type of jobs do they have?,,,A1b,182.480999946594,104,7,SELECT count(DISTINCT job) FROM Person
170,6505f8e9-d52f-45c0-9529-6ddd91ec8055,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,312,select count ( job ) from Person,How many different jobs are listed?,,,A1b,5.49399995803833,105,7,SELECT count(DISTINCT job) FROM Person
171,2b8f9ab4-6cea-48e2-a81f-186d475b3e95,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,317,select T1.name from Person as T1 join PersonFriend as T2 on T1.name = T2.name group by T2.friend having count ( * ) = 1,Find the person who has exactly one friend.,"Person as T1, PersonFriend as T2, T2.friend",,"BN1, E1",4777.492000103,106,7,SELECT name FROM PersonFriend GROUP BY name HAVING count(*)  =  1
172,7a411314-9a10-4a5a-9222-5c64d203c8a5,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,323,select premises_type from Premises,What are all the distinct premise types?,,,A1b,10.074000120163,107,7,SELECT DISTINCT premises_type FROM premises
173,ac61d054-b688-44f8-a1f7-27c70d3db596,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,324,select address_type_code from Customer_Addresses,What are the distinct address type codes for all customer addresses?,,,A1b,10.6390001773834,108,7,SELECT DISTINCT address_type_code FROM customer_addresses
174,5a45e343-0e8a-4425-bf69-ec47708c25b0,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,329,select CName from Course group by CName having count ( Credits ) = 1,List all names of courses with 1 credit?,,,N3,12.4739999771118,109,7,SELECT CName FROM COURSE WHERE Credits  =  1
175,6a1fb714-bb1a-4852-bbdd-7c3deacc5cef,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,330,select CName from Course group by CName having count ( Credits ) = 1,What are the names of courses with 1 credit?,,,N3,21.5899999141693,110,7,SELECT CName FROM COURSE WHERE Credits  =  1
176,3cea9221-f1d8-49d3-848c-4527858d19e3,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,332,"select T2.CName from Department as T1 join Course as T2 on T1.DNO = T2.DNO where T1.DName = ""MTW""",What are the course names for courses taught on MTW?,"Department as T1, T1.DNO = T2.DNO",,E1,400.85900020599405,111,7,"SELECT CName FROM COURSE WHERE Days  =  ""MTW"""
177,1c1114a5-7b84-4095-a985-d01ac2543816,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,335,select DPhone from Department where Division = 268,What are the phones of departments in Room 268?,where Division = 268,,BF4,45.512999773025506,112,7,SELECT DPhone FROM DEPARTMENT WHERE Room  =  268
178,f5b58643-f574-48d5-9cac-62eb76b2039d,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,337,select count ( * ) from Enrolled_in as T1 join Student as T2 on T1.StuID = T2.StuID where T1.Grade = 'b',"Find the number of students that have at least one grade ""B"".","join, Student as T2, on, T1.StuID = T2.StuID",,E1,1208.83700013161,113,7,"SELECT COUNT(DISTINCT StuID) FROM ENROLLED_IN WHERE Grade  =  ""B"""
179,14534187-790a-44ba-ba74-fce183ae010f,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,338,"select count ( * ) from Enrolled_in as T1 join Student as T2 on T1.StuID = T2.StuID where T1.Grade = ""B""","How many students have had at least one ""B"" grade?",,,E1,16.4560000896454,114,7,"SELECT COUNT(DISTINCT StuID) FROM ENROLLED_IN WHERE Grade  =  ""B"""
180,46ec3535-1ce2-402c-9efc-ef26e7cc8be1,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,346,select Fname from Student order by Age asc,"What are the first names of students, ordered by age from greatest to least?",,,K2,11.207999944686902,115,7,SELECT Fname FROM STUDENT ORDER BY Age DESC
181,16229dd9-0c25-47c4-9560-ccf5a7f69e2a,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,348,select count ( * ) from airport_aircraft,What is the number of aircraft?,,,CM6,37.9329998493195,116,7,SELECT count(*) FROM aircraft
182,195983c7-0855-4a59-b9b1-7bf16b6f8127,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,360,select count ( enr ) from College,How many students are enrolled in college?,,,L4,8.69099998474121,117,7,SELECT sum(enr) FROM College
183,8628ad92-4b37-41b9-9243-38895b9d2f58,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,362,"select avg ( enr ) , count ( * ) from College group by cName","How many students, on average, does each college have enrolled?",,,"BL2, N3",78.7220001220703,118,7,SELECT avg(enr) FROM College
184,5cdbf7b0-7f9d-4e90-bbd7-661d3b8236c6,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,364,select count ( cName ) from College,How many different colleges are there?,,,BL2,15.7780001163483,119,7,SELECT count(*) FROM College
185,934ed680-d926-4430-8481-3a857aa8b257,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,366,select count ( HS ) from Player where HS > 1000,How many different players trained for more than 1000 hours?,,,BL2,10.682000160217301,120,7,SELECT count(*) FROM Player WHERE HS  >  1000
186,c8f52dba-454c-4be6-a3b6-03f9137a4de7,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,371,select count ( cName ) from Tryout,How many different colleges do attend the tryout test?,,,A1b,8.84899997711182,121,7,SELECT count(DISTINCT cName) FROM tryout
187,4ba304ef-4ee1-42f1-acae-378c484ba822,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,372,select count ( cName ) from Tryout,How many different colleges were represented at tryouts?,,,A1b,5.92599987983704,122,7,SELECT count(DISTINCT cName) FROM tryout
188,4b762a38-ae7d-4b31-b8ee-06d5bdd5b02a,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,373,select pPos from Tryout,What are the unique types of player positions in the tryout?,,,"L5, A1b",16.077000141143802,123,7,SELECT count(DISTINCT pPos) FROM tryout
189,27e89d85-c910-4bfb-a5f1-0af01ba7ae95,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,374,select pPos from Tryout,What are the different types of player positions?,,,A1b,17.830999851226803,124,7,SELECT count(DISTINCT pPos) FROM tryout
190,adf05c29-bd8e-417a-9cce-e5fddd36bb51,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,376,select count ( * ) from Tryout,How many students received a yes from tryouts?,,,F4,7.7670001983642605,125,7,SELECT count(*) FROM tryout WHERE decision  =  'yes'
191,81a4f87a-3dff-4641-971e-2e60728d2c74,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,378,"select count ( T1.pPos ) from Tryout as T1 join Player as T2 on T1.pID = T2.pID where T2.pName = ""goalie""",What is the number of students playing as a goalie?,,,"BF4, BL2, E1",43.050999879837,126,7,SELECT count(*) FROM tryout WHERE pPos  =  'goalie'
192,233d5ffc-956e-4bfe-8e52-6ad7fdf4d3b4,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,380,"select avg ( enr ) from College where state = ""Florida""",What is average number of students enrolled in Florida colleges?,"where state = ""Florida""",,D1c,23.3550000190735,127,7,SELECT avg(enr) FROM College WHERE state  =  'FL'
193,f9c1731a-bcf0-4d0e-8957-43858252d244,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,384,select * from College order by enr desc,What information do you have on colleges sorted by increasing enrollment numbers?,,,K2,7.67300009727478,128,7,SELECT * FROM College ORDER BY enr
194,82037c6d-e625-4894-992a-e0e7cd710061,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,385,select T1.cName from Tryout as T1 join College as T2 on T1.cName = T2.cName order by T2.cName,Find the name of different colleges involved in the tryout in alphabetical order.,,,"A1b, E1",26.945000171661402,129,7,SELECT DISTINCT cName FROM tryout ORDER BY cName
195,5f28682d-6adc-426b-ad30-a4dca95b56ff,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,386,select T1.cName from Tryout as T1 join College as T2 on T1.cName = T2.cName order by T2.cName,What are the different names of the colleges involved in the tryout in alphabetical order?,,,"A1b, E1",26.296000003814697,130,7,SELECT DISTINCT cName FROM tryout ORDER BY cName
196,de5443a0-4db2-4763-8dc8-325262e27d02,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,387,select state from College,Find the states where have some college students in tryout.,,,"CE2, A1b",26.385000228881804,131,7,SELECT DISTINCT state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName
197,d4d53c80-3bac-4426-9795-d52a9154b653,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,388,select count ( state ) from College,What are the different states that have students trying out?,,,"L4, CE2, A1b",88.930999994278,132,7,SELECT DISTINCT state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName
198,b2e86534-2384-4472-8821-1e71e6250b57,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,389,"select count ( cName ) from Tryout where pPos = ""goalie"" and pPos = ""mid""",How many schools have some students playing in goalie and mid positions.,"where pPos = ""goalie"" and pPos = ""mid""",,F2,11341.7139999866,133,7,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid')
199,24c106db-685a-41da-b124-bac5455b6198,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,390,"select count ( cName ) from Tryout where pPos = ""goalie"" and pPos = ""mid field""",How many schools have students playing in goalie and mid-field positions?,,,F2,12.046000003814699,134,7,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid')
200,650333f9-6608-4455-a9be-002c75a09111,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,391,select count ( T2.state ) from Tryout as T1 join College as T2 on T1.cName = T2.cName where T1.pPos = 'mid' except select T4.state from Tryout as T3 join College as T4 on T3.cName = T4.cName where T3.pPos = 'goalie',How many states that have some college students playing in the mid position but not in the goalie position.,"( T2.state ), Tryout as T1, T3.cName = T4.cName, where T3.pPos = 'goalie'",,"CM6, BL2",1047.69600009918,135,7,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie')
201,29d8de47-9f1b-4d4d-8ade-9780298ced70,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,392,"select count ( T2.state ) from Tryout as T1 join College as T2 on T1.cName = T2.cName where T1.pPos = ' and T1.cName = ""goalies""",What is the count of states with college students playing in the mid position but not as goalies?,,,I2,8.852999925613402,136,7,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie')
202,ab71de43-d553-40c6-896f-201ef5e721ee,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,395,select Carrier from device order by Device asc,List the carriers of devices in ascending alphabetical order.,,,BK1,20.3209998607635,137,7,SELECT Carrier FROM device ORDER BY Carrier ASC
203,3ac2e1eb-66ad-4a36-af77-2c7d3291b906,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,396,select Carrier from device order by Device,"What are the different carriers for devices, listed in alphabetical order?",,,BK1,8.935000181198118,138,7,SELECT Carrier FROM device ORDER BY Carrier ASC
204,af32fb1f-98bf-4136-a120-27e18c3f5fd0,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,398,select Device from device except select Carrier from device where Software_Platform = 'Android',Return the device carriers that do not have Android as their software platform.,,,"BL1, A2c, F1",84.5279998779297,139,7,SELECT Carrier FROM device WHERE Software_Platform != 'Android'
205,633847e7-3ec6-4ae4-a331-65ed9a796dae,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,403,select count ( Software_Platform ) from device,How many different software platforms are there for devices?,Device,,A1b,26.135999917983998,140,7,SELECT count(DISTINCT Software_Platform) FROM device
206,ff13a80c-f6ad-4096-ab5c-025508b22348,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,404,select count ( Software_Platform ) from device,Count the number of different software platforms.,,,A1b,8.56599998474121,141,7,SELECT count(DISTINCT Software_Platform) FROM device
207,3ca30670-0b9b-485d-bd48-7d414d85af8c,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,413,select T2.City from membership_register_branch as T1 join branch as T2 on T1.Branch_ID = T2.Branch_ID group by T1.Branch_ID having count ( * ) >= 100,Show all distinct city where branches with at least 100 memberships are located.,,,"CM6, A1b, N3, E1",161.257000207901,142,7,SELECT DISTINCT city FROM branch WHERE membership_amount  >=  100
208,53498186-82f0-4363-94b8-25a549f3d85c,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,414,select T1.Hometown from member as T1 join purchase as T2 on T1.Member_ID = T2.Member_ID join branch as T3 on T2.Branch_ID = T3.Branch_ID where T3.City > 100,What are the different cities that have more than 100 memberships?,T1.Hometown,,"CM6, BF4, BL1, F1, A1b, E1",1224.82800006866,143,7,SELECT DISTINCT city FROM branch WHERE membership_amount  >=  100
209,25deac63-ae1a-4718-91ba-91dfb899f9d9,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,415,select Open_year from branch group by Open_year having count ( ) >= 2,List all open years when at least two shops are opened.,,,O3,157.09899997711202,144,7,SELECT open_year FROM branch GROUP BY open_year HAVING count(*)  >=  2
210,8ce4ea27-99bb-47f0-8ec5-436fe4c09389,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,416,select Open_year from branch group by Open_year having count ( ) >= 2,What are the opening years in which at least two shops opened?,,,O3,10.366000175476099,145,7,SELECT open_year FROM branch GROUP BY open_year HAVING count(*)  >=  2
211,f237b890-6696-4d6d-93de-8589af0b9b1d,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,417,select count ( Level ) from member,How many different levels do members have?,,,A1b,5.46099996566772,146,7,SELECT count(DISTINCT LEVEL) FROM member
212,d37d024a-249d-4abd-97d6-8a5507a82a5f,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,418,select Level from member,What are the different membership levels?,,,"L4, A1b",15.0980000495911,147,7,SELECT count(DISTINCT LEVEL) FROM member
213,f927dd29-a3f2-4ace-a114-7ac66715764d,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,422,select dorm_name from Dorm where gender = 'F' and gender = 1,Find the name of dorms only for female (F gender).,where gender = 'F' and gender = 1,,F4,90.90700006484991,148,7,SELECT dorm_name FROM dorm WHERE gender  =  'F'
214,08e650fd-8f69-4b3e-94b6-b6748789b79e,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,423,select dorm_name from Dorm where gender = 'f',What are the names of the all-female dorms?,,,D1a,9.75100016593933,149,7,SELECT dorm_name FROM dorm WHERE gender  =  'F'
215,1108bf5c-bc37-43ee-ad20-402346115dff,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,430,select count ( amenity_name ) from Dorm_amenity,Find the number of distinct amenities.,,,BL3,30.8729999065399,150,7,SELECT count(*) FROM dorm_amenity
216,becfd74b-fa8e-46ca-a80c-dba611dd49f6,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,431,select count ( amenity_name ) from Dorm_amenity,How many diffrent dorm amenities are there?,,,BL3,7.383999824523929,151,7,SELECT count(*) FROM dorm_amenity
217,be7a9cbb-a646-47b1-a525-9f5f158a854d,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,436,select count ( * ) from Dorm_amenity,Find the number of dorms that have some amenity.,,,"A1b, BL2",20.4750001430511,152,7,SELECT count(DISTINCT dormid) FROM has_amenity
218,d296c7bf-d450-432e-b6af-a87ba63d8155,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,437,select count ( dorm_name ) from Dorm,How many dorms have amenities?,,,"CM6, A1b",18.936999797821,153,7,SELECT count(DISTINCT dormid) FROM has_amenity
219,25a18eb6-43a7-4bc2-970f-ce80da9198c1,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,438,select count ( gender ) from Dorm,Find the number of distinct gender for dorms.,,,A1b,8.72200012207031,154,7,SELECT count(DISTINCT gender) FROM dorm
220,b71c853e-8aef-4936-a895-8c4622659866,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,439,select count ( gender ) from Dorm,How many different genders are there in the dorms?,,,A1b,7.793999910354611,155,7,SELECT count(DISTINCT gender) FROM dorm
221,347518ed-57ec-4a07-8ad9-839564644b48,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,440,select amenity_name from Dorm_amenity order by limit 1,List in alphabetic order all different amenities.,,,"BK1, Q1",31.631999969482397,156,7,SELECT amenity_name FROM dorm_amenity ORDER BY amenity_name
222,14ef08dc-c7ca-4cd1-9886-ed01c02b9bfd,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,441,select T3.amenity_name from Dorm as T1 join Has_amenity as T2 on T1.dormid = T2.dormid join Dorm_amenity as T3 on T2.amenid = T3.amenid order by T1.dorm_name,What are the different dorm amenity names in alphabetical order?,Dorm as T1,,"CM6, BK1, E1",56.056000232696505,157,7,SELECT amenity_name FROM dorm_amenity ORDER BY amenity_name
223,38d87eb9-0c45-47f2-a241-c11321415a54,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,448,select count ( complaint_type_code ) from Complaints,How many distinct complaint type codes are there in the database?,,,A1b,14.930999994278,158,7,SELECT count(DISTINCT complaint_type_code) FROM complaints
224,6914adf8-981d-498f-834c-4daf0bd7f359,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,449,select count ( complaint_type_code ) from Complaints,Count the number of different complaint type codes.,,,A1b,8.078999996185301,159,7,SELECT count(DISTINCT complaint_type_code) FROM complaints
225,9e4f61c5-5cf0-456a-820f-0f68c3985433,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,452,select count ( * ) from Video_Games,How many video game types exist?,,,"A1b, BL2",14.427000045776401,160,7,SELECT count(DISTINCT gtype) FROM Video_games
226,b3083021-085b-4e47-87f9-4020a6debf27,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,457,"select GName from Video_Games where GType = ""videoible""",What are the names of all video games that are collectible cards?,,,D1,14.8389999866486,161,7,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game"""
227,599ae689-4132-45a8-b8aa-e48634c46fdf,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,458,"select GType from Video_Games where GName = ""call video of destiny""",What is the type of video game Call of Destiny.,,,D1c,9.43600010871887,162,7,"SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny"""
228,c1907e9b-ee84-4674-bd81-728f0f68832d,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,459,"select GType from Video_Games where GName = ""call destiny""",What type of game is Call of Destiny?,,,D1c,7.10700011253357,163,7,"SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny"""
229,9b5a33aa-84c1-4db3-b745-105e1a13c22f,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,460,"select count ( * ) from Video_Games where GType = ""Massively multiplayer online""",How many video games have type Massively multiplayer online game?,,,D1c,12.3510000705719,164,7,"SELECT count(*) FROM Video_games WHERE gtype  =  ""Massively multiplayer online game"""
230,a054aa36-f403-4f9d-82e9-e951b4c337c4,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,461,"select count ( * ) from Video_Games where GType = ""Massively multiplayer online""",Count the number of video games with Massively multiplayer online game type .,,,D1c,7.57299995422363,165,7,"SELECT count(*) FROM Video_games WHERE gtype  =  ""Massively multiplayer online game"""
231,168e9fdb-ea43-4446-99ae-41e9feb25a74,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,469,select Advisor from Student,What are the advisors,,,"A1f, AN2",22.4549999237061,166,7,SELECT advisor FROM Student GROUP BY advisor HAVING count(*)  >=  2
232,c53e4640-bfad-44f1-85ea-1d39c654605a,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,470,select count ( * ) from SportsInfo,How many sports do we have?,,,"BL2, A1b",24.7060000896454,167,7,SELECT count(DISTINCT sportname) FROM Sportsinfo
233,de6428dc-08e7-4cc6-b326-146e50f8609a,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,471,select count ( GType ) from Video_Games,How many different types of sports do we offer?,,,"CM6, BL1, A1b",27.180999994278,168,7,SELECT count(DISTINCT sportname) FROM Sportsinfo
234,f13c32e9-95d2-4850-a9d6-6da1d66f3229,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,472,select count ( StuID ) from Plays_Games,How many students play sports?,,,"CM6, A1b",13.4189999103546,169,7,SELECT count(DISTINCT StuID) FROM Sportsinfo
235,1f705c62-6a19-424c-853d-e034fdcf7f53,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,473,select count ( StuID ) from SportsInfo,How many different students are involved in sports?,,,A1b,8.51999998092651,170,7,SELECT count(DISTINCT StuID) FROM Sportsinfo
236,e5f9e57c-96df-46ef-a8e1-1702ae2788e6,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,474,select StuID from Student,List ids for all student who are on scholarship.,,,"CM6, F4",17.9230000972748,171,7,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
237,d2d24f77-1c31-4bb0-816b-e6991dbdd7b1,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,475,select StuID from SportsInfo,What are the ids for all sporty students who are on scholarship?,,,F4,9.15999984741211,172,7,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
238,ff4191cd-5c96-4d22-95fa-dacfa99fefe9,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,476,select count ( * ) from Plays_Games,How many games are played for all students?,,,"L4, CM6, BL2",22.0450000762939,173,7,SELECT sum(gamesplayed) FROM Sportsinfo
239,b39a14fb-8dd5-45b7-95e8-61adbc15609b,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,477,select count ( * ) from Plays_Games,What is the total number of games played?,,,"L4, CM6, BL2",30.0759999752045,174,7,SELECT sum(gamesplayed) FROM Sportsinfo
240,17c10bfb-93d3-40a1-8ce6-adf685840b1f,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,478,select T1.StuID from SportsInfo as T1 join Student as T2 on T1.StuID = T2.StuID join Plays_Games as T3 on T2.StuID = T3.StuID group by T3.StuID having sum ( T1.HoursPerWeek ) > 10,Show all student IDs with more than total 10 hours per week on all sports played.,,,E1,49.6549999713898,175,7,SELECT StuID FROM Sportsinfo GROUP BY StuID HAVING sum(hoursperweek)  >  10
241,42f6d0af-36cb-4fb9-9fd9-f42caecc2294,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,480,"select count ( T2.StuID ) from Video_Games as T1 join Plays_Games as T2 on T1.GameID = T2.GameID where T1.GType = ""video games""",How many students play video games?,,,"F3, A1b, E1",36.4500000476837,176,7,SELECT count(DISTINCT StuID) FROM Plays_games
242,9d2d344e-fa5a-40cd-add4-762a7431ae77,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,481,select count ( StuID ) from Plays_Games,How many different students play games?,,,A1b,54.3810000419617,177,7,SELECT count(DISTINCT StuID) FROM Plays_games
243,b9cf2ca8-ee46-47f2-bf0d-2f8d88567468,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,487,select form_type_code from Forms,List all the types of forms.,,,A1b,8.52600002288818,178,7,SELECT DISTINCT form_type_code FROM forms
244,024cb352-a227-4c57-b860-2252e17f3b8f,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,488,select form_type_code from Forms,What are the different types of forms?,,,A1b,11.0069999694824,179,7,SELECT DISTINCT form_type_code FROM forms
245,1380c088-92be-47a4-aab8-c7c3acd30953,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,493,"select count ( town_city ) from Addresses where state_province_county = ""Colorado""","How many cities are there in state ""Colorado""?",,,BL3,86.68600010871891,180,7,"SELECT count(*) FROM addresses WHERE state_province_county  =  ""Colorado"""
246,2f8f6f66-49ec-4777-81df-8d538966c61a,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,494,"select count ( town_city ) from Addresses where state_province_county = ""Colorado""",Count the number of cities in the state of Colorado.,,,BL3,24.3170001506805,181,7,"SELECT count(*) FROM addresses WHERE state_province_county  =  ""Colorado"""
247,83a09099-f1cb-4293-a7f3-7c87801611ca,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,497,select count ( payment_method_code ) from Parties,How many distinct payment methods are used by parties?,,,A1b,12.485000133514399,182,7,SELECT count(DISTINCT payment_method_code) FROM parties
248,411da3c1-7669-4b33-ab7e-0fc7eecfe90d,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,498,select count ( payment_method_code ) from Parties,Count the number of different payment method codes used by parties.,,,A1b,27.5420000553131,183,7,SELECT count(DISTINCT payment_method_code) FROM parties
249,7c73a493-2b22-4bad-9ef6-541363ac6577,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,499,select T1.individual_last_name from Individuals as T1 join Organization_Contact_Individuals as T2 on T1.individual_id = T2.individual_id join Organizations as T3 on T2.organization_id = T3.organization_id where T3.organization_name = 1,Find the last name of the individuals that have been contact individuals of an organization.,,,"F4, CE2, A1b",84.35800004005429,184,7,SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id  =  t2.individual_id
250,b4c9869f-4d8d-4053-8451-c70c9a39707e,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,500,select individual_last_name from Individuals,What are the last names of individuals who have been contact individuals for an organization?,,,"CE2, A1b",21.952999830246,185,7,SELECT DISTINCT t1.individual_last_name FROM individuals AS t1 JOIN organization_contact_individuals AS t2 ON t1.individual_id  =  t2.individual_id
251,81725f7e-dff3-419f-9f7f-efce7efe178a,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,503,select Home_city from driver,Show all different home cities.,,,A1b,11.2590000629425,186,7,SELECT DISTINCT home_city FROM driver
252,fe0f1808-b8ae-4fc2-af19-ab8c6f9de7ab,1f6dee84-3079-43b4-a8d3-5e1e4295c1e5,tianyi,527,select count ( * ) from train_station,How many train stations are there?,,,CM6,31.0380001068115,187,7,SELECT count(*) FROM station
