record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,Code,Coder,duration,cur_id,batch_id,GT_sql
3ac1174a-9d39-45b2-8193-c39ee657aa70,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2179,SELECT department.dname FROM minor_in JOIN department ON minor_in.dno = department.dno GROUP BY minor_in.dno HAVING COUNT( * ) = 1,What is the name of the department htat has no students minoring in it?,,the result returns the departments with 1 student minoring in it instead of those that have *no* student minoring in it.,Misunderstand the query,I1,Zheng Z,106.941,12,1,SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO
bf9fb1a7-43d6-460b-b6c3-0822ba4e8943,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"Misunderstand the NLQ: what the hypothetical query expresses is opposite - ""list the project details for the projects that have outcome"".",Misunderstand the query,A1a; I2,Zheng Z,120.108,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
1f556c09-bd5a-4a32-a01c-23ff5bb800d7,8654c831-e8af-4593-ae3a-c4b4076c9201,tianyi,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,"projects.project_id = project_outcomes.project_id, JOIN, project_outcomes, ON","The first type of error in Hypothetical query is missing negation. The Natural language query is looking for projects that have no outcome, however, the Hypothetical query is looking for projects that have outcomes.; The second type of error in Hypothetical query is inappropriate use of syntax. The 'JOIN ...ON...' does not support the use of negation and we should use 'WHERE ... NOT IN( SELECT ... FROM ...)' instead. ",Misunderstand the query; Inappropriate syntax use,I2; H2,Zheng Z,602.0539999,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
2a3f3524-3500-4188-8878-b6c8af5a5b0b,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"1, ignore the keyword: ""NOT"";",Miss a keyword,A1a,Zheng Z,245.8449998,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
a9eab614-fe20-4163-b6df-bd6c9e87a985,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2153,SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,Which projects have no outcome? List the project details.,,"The result query did not understand the ""have no outcome"" part and lists all project details",Misunderstand the query,I2,Zheng Z,48.96399999,13,1,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
37980460-74e1-4ba8-9b6c-ef9c30067c57,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,,"Misunderstand the NLQ: The hypothesis means ""the number of engineers"";
Redundant attribute: it returns a needless attribute ""job"".",Misuderstand the query; Return a needless attribute,I2; BL2,Zheng Z,204.8380001,14,1,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer')
50fed845-7a2d-4fde-8f03-37abd25eacce,6a62b7a7-1947-44f4-a42c-acc626cbd6c2,tianyi,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","Misunderstanding the Natural language query. The system misunderstands the meaning of the Natural language query. The syntax is correct, but the information about age is missing in the Hypothetical query. ",Misunderstand the query,I2,Zheng Z,324.9139998,14,1,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer')
b2a53cd0-594d-4f48-85ad-46738c2aa099,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"GROUP BY, COUNT( * ) , person.job","1, misunderstand the sentence: should choose people not people's occupation;
2, didn't understand the word ""every""",Misunderstand the query,I2; I1,Zheng Z,152.2129998,14,1,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer')
b9749c8c-e619-4ec8-95e9-4893ee2a5efe,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2168,"SELECT COUNT( * ) , person.job FROM person WHERE person.job = 'engineer' GROUP BY person.job",How many people are older than every engineer?,"COUNT( * ) , person.job, WHERE person.job = 'engineer' , person.job, GROUP BY","a redundant column ""person.job"" is returned; the query returns the number of engineers instead of the number of people older than every engineer.",Return redundant attributes; Return inappropriate attribute,BL2; BL1,Zheng Z,73.19599986,14,1,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer')
9c474351-b147-457c-93db-e09d32f0f550,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2000,SELECT artist.artist_name FROM artist GROUP BY song.releasedate ORDER BY song.releasedate ASC LIMIT 1,What are the names and genders of all artists who released songs in the month of March?,,"Attribute error: It misses ""gender"" in the result;
Misunderstand the NLQ: The NLQ asks 'get artists who released song in March', the hypothesis does not tackle this condition. Instead, the hypothesis tries to order the artist_name by 'releasedate', however, it is skeptical to group by 'releasedate' as well, which may put different artists in the same group. ",Miss an attribute in the result; Misunderstand the query,BL3; I2,Zheng Z,819.674,15,1,"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%"""
0abe0ba6-239f-4ddc-98ea-325c76d2f638,8654c831-e8af-4593-ae3a-c4b4076c9201,tianyi,2000,SELECT artist.artist_name FROM artist GROUP BY song.releasedate ORDER BY song.releasedate ASC LIMIT 1,What are the names and genders of all artists who released songs in the month of March?,"song.releasedate ASC, LIMIT, 1, ORDER BY, GROUP BY, song.releasedate, artist.artist_name","Missing column 'SELECT artist. gender FROM'. The Natural language query is asking for the names and genders, however, the Hypothetical query is only trying to find the names.; The system might already understand the meaning of the Natural language query, however, the inappropriate use of syntax, 'GROUP BY song.releasedate ORDER BY song.releasedate ASC LIMIT 1', cannot produce the right result. This phrase should be replaced by 'JOIN song AS T2 ON T1.artist_name = T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""'.",Miss an attribute in the result; Inappropriate syntax use,BL3; H2,Zheng Z,687.0799999,15,1,"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%"""
deadbf7e-e553-40d5-9108-2f208fa6db49,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2000,SELECT artist.artist_name FROM artist GROUP BY song.releasedate ORDER BY song.releasedate ASC LIMIT 1,What are the names and genders of all artists who released songs in the month of March?,"song.releasedate ASC, LIMIT, 1, artist.artist_name, ORDER BY","1, miss key word: ""gender"";
2, didn't understand the keyword ""March"";",Miss an attribute in the result; Misunderstand the query,BL3; I1,Zheng Z,210.9029999,15,1,"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%"""
6e5f3a4a-0be1-45a3-986f-82595763a770,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2000,SELECT artist.artist_name FROM artist GROUP BY song.releasedate ORDER BY song.releasedate ASC LIMIT 1,What are the names and genders of all artists who released songs in the month of March?,"artist.artist_name, song.releasedate ASC, LIMIT, 1","did not return the genders; the query did not understand the query for ""in the month of March""",Miss an attribute in the result; Misunderstand the query,BL3; I1,Zheng Z,146.859,15,1,"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%"""
bfe8dbd5-6500-4c55-b7e4-f2f762bc1f3b,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1961,SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,,"Misuse the table information: table 'customer' does not have an attribute called ""branch_id"".",Inappropriate use of table,CF5,Zheng Z,137.7580001,16,1,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100
d91ae570-9ce6-4938-8cb0-8e14aedba39f,8e55ee61-e5eb-495e-a548-e7cf845ef3c1,tianyi,1961,SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,"customer, customer.branch_id = bank.branch_id","The Hypothetical query is referring to an incorrect table. The table 'CUSTOMER' does not contain 'bname' column.; Misunderstanding the Natural language query. The Hypothetical query is representing a meaning different from the Natural language query.The Natural language query is asking for 'the names of bank branches that have provided a loan to customers' however, the 'customer.branch_id = bank.branch_id' cannot help to find those names of bank branches and the Hypothetical query does not refer to any information about loan.",Inappropriate use of table; Misunderstand the query,CF5; I2,Zheng Z,867.0409999,16,1,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100
3abdfb6d-7a28-4143-8f49-3e74b88fccc3,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1961,SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,"WHERE customer.credit_score<100, customer","1, didn't understand the keyword ""loan"", which leads to using a wrong table",Inappropriate use of table; Misunderstand the query,I1; CF5,Zheng Z,535.2950001,16,1,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100
3ea7741c-efb9-4acc-88b7-81e6128d6ef6,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1961,SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,customer.branch_id = bank.branch_id,the query only queried for branches with customers whose credit score is below 100 -- regardless of whether they've been provided a loan or not.,Misunderstand the query; Redundant JOIN,I2; E1,Zheng Z,182.381,16,1,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100
40d6ddbc-b70f-41a3-ac29-c9ba58715fd8,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1578,SELECT documents.document_id FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code WHERE ref_budget_codes.budget_type_description = 'Government',Show ids for all documents with budget types described as 'Government'.,,"Inappropriate join of table: it should join 'document_with_expenses' and 'ref_budget_codes' rather than 'documents' and 'ref_document_codes'. Besides, the attribute to be joined should be 'budget_type_code' rather than 'document_type_code'.",Inappropriate JOIN; Inappropriate use of table; Inappropriate use of attribute,CE3; BE5,Zheng Z,551.7309999,17,1,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
c7e8613a-8b94-4a72-a74b-777df73bfc7d,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1578,SELECT documents.document_id FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code WHERE ref_budget_codes.budget_type_description = 'Government',Show ids for all documents with budget types described as 'Government'.,"documents.document_id, documents.document_type_code = ref_document_types.document_type_code, documents","The Hypothetical query is referring to an incorrect table and an incorrect column. The reference table should be 'Documents_with_expenses', instead of 'documents'; The reference column should be 'Budget_Type_code' by joining table 'Documents_with_expenses' and table 'Ref_Budget_Codes', instead of 'document_type_code' by joining table 'ref_document_types' and table 'documents'. The Hypothetical query proposed an ineffective way of finding the correct result, so this could be either a misunderstanding of the Natural language query or a mistake of referring to an incorrect table and an incorrect column. ",Inappropriate use of table; Inappropriate use of attribute,CE3; CE5,Zheng Z,559.6569998,17,1,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
a5c13c29-c39c-4e12-9365-59294015157b,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1578,SELECT documents.document_id FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code WHERE ref_budget_codes.budget_type_description = 'Government',Show ids for all documents with budget types described as 'Government'.,"documents, documents.document_type_code = ref_document_types.document_type_code","1, choose a wrong table (honestly, I will make the same mistake...)",Inappropriate use of table,CE3,Zheng Z,397.2590001,17,1,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
9e0e7971-3cc0-41e2-adca-7913b527f5f7,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1578,SELECT documents.document_id FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code WHERE ref_budget_codes.budget_type_description = 'Government',Show ids for all documents with budget types described as 'Government'.,ref_document_types,the join should look up ref_budget_codes table for the budget_type_description column instead of the ref_document_types table,Inappropriate use of table; Inappropriate use of attribute,CE3; CE5,Zheng Z,239.1330001,17,1,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
2d8986b6-cb78-472d-95f3-c44e0c027fd9,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1585,"SELECT station.location , SUM( station.total_passengers ) FROM station GROUP BY station.location",Show all locations and the total number of platforms and passengers for all train stations in each location.,,"Miss an attribute in result: Miss the total number of ""platforms"".",Miss an attribute in the result,BL3,Zheng Z,63.16100001,18,1,"SELECT LOCATION ,  sum(number_of_platforms) ,  sum(total_passengers) FROM station GROUP BY LOCATION"
5d973c9c-b568-4bb0-99e8-ce30681d241d,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1585,"SELECT station.location , SUM( station.total_passengers ) FROM station GROUP BY station.location",Show all locations and the total number of platforms and passengers for all train stations in each location.,"station.location , SUM( station.total_passengers )",The Hypothetical query is missing a column sum(number_of_platforms).,Miss an attribute in the result,BL3,Zheng Z,148.1760001,18,1,"SELECT LOCATION ,  sum(number_of_platforms) ,  sum(total_passengers) FROM station GROUP BY LOCATION"
8c0336c5-7784-46ca-a51d-a5a070a10883,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1585,"SELECT station.location , SUM( station.total_passengers ) FROM station GROUP BY station.location",Show all locations and the total number of platforms and passengers for all train stations in each location.,"station.location , SUM( station.total_passengers )","1, miss one key word:""number of platforms""",Miss an attribute in the result,BL3,Zheng Z,147.9100001,18,1,"SELECT LOCATION ,  sum(number_of_platforms) ,  sum(total_passengers) FROM station GROUP BY LOCATION"
b2969a56-0493-42df-82f8-74e955208c37,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1585,"SELECT station.location , SUM( station.total_passengers ) FROM station GROUP BY station.location",Show all locations and the total number of platforms and passengers for all train stations in each location.,"station.location , SUM( station.total_passengers )",missing a column in the result: the result query missed the total number of platforms,Miss an attribute in the result,BL3,Zheng Z,19898.204,18,1,"SELECT LOCATION ,  sum(number_of_platforms) ,  sum(total_passengers) FROM station GROUP BY LOCATION"
cdb4bc3a-37bb-4847-bd06-5819f3ca0d5b,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1671,SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,List the cities which have more than 2 airports sorted by the number of airports.,,Miss ORDER clause: hypothesis does not sort by the number of airports.,Miss a keyword (ORDER BY),KA1b,Zheng Z,938.6230001,19,1,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*)
c59e8b63-2a4a-404d-b650-4b6fe46519d4,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1671,SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,List the cities which have more than 2 airports sorted by the number of airports.,,The Hypothetical query is missing 'ORDER BY count(*)'.,Miss a keyword (ORDER BY),KA1b,Zheng Z,20.46599984,19,1,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*)
1c5e4023-feea-4ef8-8708-858583a3387f,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1671,SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,List the cities which have more than 2 airports sorted by the number of airports.,,"1, didn't understand the word ""sorted"", therefore miss the keyword ""ORDER BY""",Miss a keyword (ORDER BY),KA1b,Zheng Z,386.3270001,19,1,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*)
b1d8cf02-4f10-4a49-b8c2-b5d511b63617,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1671,SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,List the cities which have more than 2 airports sorted by the number of airports.,,missed the sorting -- did not sort the result by the number of airports,Miss a keyword (ORDER BY),KA1b,Zheng Z,41.46399999,19,1,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*)
556856f0-1cc0-4114-af8a-92b14fc4f731,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1704,SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',What are the distinct details of invoices created before 1989-09-03 or after 2007-12-25?,WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',Incorrect 'where' condition: it should be 'before 1989-09-03 or after 2007-12-25' rather than 'between 1989-09-03 and 2007-12-25'.,Inappropriate WHERE condition; Value error ,F1,Zheng Z,118.1949999,20,1,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25"""
88c51ed2-83fd-401d-a228-e73242f4422b,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1704,SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',What are the distinct details of invoices created before 1989-09-03 or after 2007-12-25?,WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"The Hypothetical query is referencing the incorrect values. The time range of 'invoice_date' should be '< ""1989-09-03"" ' or '> ""2007-12-25""', instead of '> ""1989-09-03"" ' or '< ""2007-12-25""'.",Value error,F1,Zheng Z,247.3200002,20,1,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25"""
31293d91-a82f-4aa7-a83b-65ea6e7dc1cb,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1704,SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',What are the distinct details of invoices created before 1989-09-03 or after 2007-12-25?,WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"1, miss understand the word ""after"", therefore results in comparative error",Misunderstand the query,I1; F1,Zheng Z,259.0829999,20,1,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25"""
fecf4fd8-03c8-4a15-b503-a1fb2f25e162,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1704,SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',What are the distinct details of invoices created before 1989-09-03 or after 2007-12-25?,WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"get the opposite comparators ""<"" and "">""",Misunderstand the query; Inappropriate WHERE conditions,F1,Zheng Z,35.27400017,20,1,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25"""
88c6bf4d-6553-4b9f-ab6d-161aa4c13223,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2373,SELECT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid ORDER BY cars_data.horsepower ASC LIMIT 1,Which model of the car has the minimum horsepower?,,use an inappropriate table: it should use table 'party_services' rather than 'forms'.,Inappropriate use of table (use a non-existant table),CL1; CE3,Zheng Z,158.2949998,21,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
59caa2fb-38e5-420e-94d7-853d2eeed058,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2373,SELECT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid ORDER BY cars_data.horsepower ASC LIMIT 1,Which model of the car has the minimum horsepower?,"model_list.model, cars_data","The Hypothetical query is referencing an incorrect table. The column 'Model' should be in table 'CAR_NAMES' instead of 'cars_data'.; There is no table called 'model_list', so the 'model_list.model' refers to nothing. ",Inappropriate use of table (use a non-existant table),CL1; CE3,Zheng Z,470.483,21,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
3910669b-1761-437a-b211-71c84e62e638,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2373,SELECT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid ORDER BY cars_data.horsepower ASC LIMIT 1,Which model of the car has the minimum horsepower?,model_list.model,"1. Table error ,should choose from CAR_NAMES not CARS_DATA",Inappropriate use of table (use a non-existant table),CE3,Zheng Z,164.717,21,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
70649a60-4436-4cc3-9417-d0e24c104b12,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2373,SELECT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid ORDER BY cars_data.horsepower ASC LIMIT 1,Which model of the car has the minimum horsepower?,model_list.model,error in selecting the right table -- should return car_names.model,Inappropriate use of attribute,CL1,Zheng Z,107.026,21,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
41d9c32c-bf4a-48e9-aed8-dd7d644e0fb9,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,798,"SELECT MAX( player.weight ) , MIN( player.height ) FROM player",What is the maximum and minimum height of all players?,,"Attribute error: both returned attributes should be about ""height"".",Return inappropriate attribute,BL1,Zheng Z,71.52600002,22,1,"SELECT max(weight) ,  min(weight) FROM Player"
e3e30f72-eeaf-45d2-8ebf-6a269b32361c,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,798,"SELECT MAX( player.weight ) , MIN( player.height ) FROM player",What is the maximum and minimum height of all players?,,Correct.,,,Zheng Z,222.3280001,22,1,"SELECT max(weight) ,  min(weight) FROM Player"
3d2dc8cd-6966-41d3-8b42-d6687676073b,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,798,"SELECT MAX( player.weight ) , MIN( player.height ) FROM player",What is the maximum and minimum height of all players?,,"1, ground truth error",Return inappropriate attribute,G,Zheng Z,92.15400004,22,1,"SELECT max(weight) ,  min(weight) FROM Player"
bd04da72-d12e-42e5-9d24-e09b6a196bd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,798,"SELECT MAX( player.weight ) , MIN( player.height ) FROM player",What is the maximum and minimum height of all players?,"MAX( player.weight ) , MIN( player.height )","NOTE: ground truth seems to be incorrect
error in identifying the right columns in the result -- should return the height of the players",Groud truth has error; Return inappropriate attribute,G; BL1,Zheng Z,67.63900018,22,1,"SELECT max(weight) ,  min(weight) FROM Player"
f64a6497-ebda-433d-875e-bede721f3662,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1131,"SELECT player.name_first , player.name_first FROM player WHERE player.death_city = 'null'",What are the first name and last name of the players whose death record is empty?,,"Incorrect attribute and value: the 'death_city' should be 'death_year', and the value should be '' rather than 'null'.",Inappropriate use of attribute; Value error,BF4; D1,Zheng Z,703.4089999,23,1,"SELECT name_first ,  name_last FROM player WHERE death_year = '';"
b4c9674c-02ab-416e-ab75-222e62a933d7,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1131,"SELECT player.name_first , player.name_first FROM player WHERE player.death_city = 'null'",What are the first name and last name of the players whose death record is empty?,"player.name_first , player.name_first, WHERE player.death_city = 'null'","The Hypothetical query refers to only 'name_first', however, the Natural language query is asking for 'first name and last name'. ; The syntax of the Hypothetical query is incorrect. The correct one should be 'player.death_city IS NULL' or 'player.death_year IS NULL' instead of 'player.death_city = 'null''.; The syntax of the Ground truth query is incorrect. It should be 'death_year IS NULL' instead of 'death_year = ""'.",Return inappropriate attribute; Inappropriate syntax use,BL1; H1,Zheng Z,757.418,23,1,"SELECT name_first ,  name_last FROM player WHERE death_year = '';"
a4dfe8bb-9b8f-42f3-a7db-853c3c034e53,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1131,"SELECT player.name_first , player.name_first FROM player WHERE player.death_city = 'null'",What are the first name and last name of the players whose death record is empty?,"WHERE player.death_city = 'null', player.name_first , player.name_first","1, miss keyword ""last name"";
2, ,miss understand the keyword: should be ""record"" not ""death_city""",Miss attribute in the result; Misunderstand the query,BL3; I1,Zheng Z,191.767,23,1,"SELECT name_first ,  name_last FROM player WHERE death_year = '';"
af6268c5-63ae-483f-9401-784b0f1054fa,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1131,"SELECT player.name_first , player.name_first FROM player WHERE player.death_city = 'null'",What are the first name and last name of the players whose death record is empty?,"player.name_first , player.name_first, WHERE player.death_city = 'null'","1. error in matching the column names: should return the first name and last name; 2. failed to understand ""empty death record""",Inappropriate use of attribute; Misunderstand the query,BL1; I1,Zheng Z,74.40499997,23,1,"SELECT name_first ,  name_last FROM player WHERE death_year = '';"
3922f3b1-b126-490c-b541-fc7a69dc3093,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2374,SELECT model_list.model FROM cars_data ORDER BY cars_data.horsepower ASC LIMIT 1,What is the model of the car with the smallest amount of horsepower?,,"should use JOIN but not: car_data does not have attribute ""model"", joining with 'car_names' is required;
Inappropriate use of table name: it should be ""cars_names.model"" rather than 'model_list.model'.",Fail to use JOIN; Inappropriate use of table,CE2; CL1,Zheng Z,425.244,24,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
